Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
oklahoma-state,14,0,-14,31.2,28.7,0.0
kansas-state,66,0,-66,20.8,8.0,0.0
baylor,61,0,-61,22.0,10.5,0.0
oklahoma,16,0,-16,30.9,28.2,0.0
missouri,33,0,-33,28.0,22.4,0.0
texas,64,0,-64,20.9,8.3,0.0
texas-am,29,0,-29,28.5,23.4,0.0
iowa-state,79,0,-79,16.8,-0.1,0.0
texas-tech,67,0,-67,19.5,5.5,0.0
kansas,105,0,-105,9.2,-15.2,0.0
georgia,32,0,-32,28.0,22.4,0.0
south-carolina,20,0,-20,30.1,26.6,0.0
florida,22,0,-22,29.7,25.8,0.0
vanderbilt,90,0,-90,13.6,-6.5,0.0
kentucky,55,0,-55,22.6,11.7,0.0
tennessee,56,0,-56,22.5,11.4,0.0
louisiana-state,10,0,-10,32.5,31.4,0.0
alabama,7,0,-7,38.2,42.7,0.0
arkansas,15,0,-15,31.0,28.4,0.0
auburn,2,0,-2,40.9,48.3,0.0
mississippi-state,11,0,-11,32.0,30.4,0.0
mississippi,59,0,-59,22.3,11.0,0.0
wisconsin,8,0,-8,36.2,38.9,0.0
penn-state,58,0,-58,22.4,11.1,0.0
purdue,70,0,-70,18.1,2.6,0.0
ohio-state,5,0,-5,38.6,43.6,0.0
illinois,18,0,-18,30.6,27.7,0.0
indiana,87,0,-87,14.1,-5.5,0.0
michigan-state,42,0,-42,26.2,18.7,0.0
michigan,44,0,-44,24.2,14.9,0.0
nebraska,21,0,-21,29.9,26.1,0.0
iowa,23,0,-23,29.5,25.3,0.0
northwestern,77,0,-77,17.0,0.4,0.0
minnesota,78,0,-78,17.0,0.3,0.0
oregon,1,0,-1,44.8,56.0,0.0
stanford,3,0,-3,40.6,47.7,0.0
washington,54,0,-54,22.9,12.3,0.0
california,26,0,-26,29.1,24.6,0.0
oregon-state,40,0,-40,26.6,19.5,0.0
washington-state,88,0,-88,13.9,-5.8,0.0
southern-california,19,0,-19,30.6,27.6,0.0
ucla,65,0,-65,20.8,8.1,0.0
utah,35,0,-35,27.8,22.0,0.0
arizona-state,17,0,-17,30.8,28.0,0.0
arizona,25,0,-25,29.1,24.6,0.0
colorado,69,0,-69,18.4,3.2,0.0
cincinnati,62,0,-62,21.9,10.3,0.0
west-virginia,24,0,-24,29.3,25.0,0.0
louisville,45,0,-45,24.2,14.8,0.0
rutgers,83,0,-83,15.2,-3.2,0.0
pittsburgh,36,0,-36,27.5,21.3,0.0
connecticut,51,0,-51,23.3,12.9,0.0
south-florida,52,0,-52,23.2,12.8,0.0
syracuse,63,0,-63,21.2,8.9,0.0
clemson,37,0,-37,27.4,21.1,0.0
florida-state,12,0,-12,31.9,30.3,0.0
wake-forest,80,0,-80,16.7,-0.2,0.0
north-carolina-state,27,0,-27,28.8,23.9,0.0
boston-college,46,0,-46,23.9,14.3,0.0
maryland,39,0,-39,26.9,20.2,0.0
virginia-tech,13,0,-13,31.2,28.9,0.0
georgia-tech,38,0,-38,27.3,21.1,0.0
virginia,72,0,-72,17.6,1.5,0.0
north-carolina,50,0,-50,23.5,13.3,0.0
miami-fl,34,0,-34,27.8,22.0,0.0
duke,86,0,-86,14.5,-4.5,0.0
brigham-young,53,0,-53,23.0,12.5,0.0
notre-dame,31,0,-31,28.0,22.4,0.0
navy,41,0,-41,26.4,19.2,0.0
army,60,0,-60,22.1,10.6,0.0
texas-christian,4,0,-4,39.1,44.5,0.0
boise-state,6,0,-6,38.5,43.5,0.0
wyoming,100,0,-100,10.6,-12.4,0.0
san-diego-state,48,0,-48,23.7,13.8,0.0
air-force,28,0,-28,28.5,23.4,0.0
colorado-state,110,0,-110,6.9,-19.8,0.0
nevada-las-vegas,111,0,-111,6.8,-19.9,0.0
new-mexico,121,0,-121,0.0,-33.6,0.0
ohio,84,0,-84,15.1,-3.4,0.0
temple,74,0,-74,17.2,0.9,0.0
kent-state,89,0,-89,13.7,-6.1,0.0
bowling-green-state,117,0,-117,3.0,-27.5,0.0
miami-oh,96,0,-96,12.0,-9.5,0.0
buffalo,113,0,-113,5.1,-23.3,0.0
akron,116,0,-116,3.1,-27.4,0.0
northern-illinois,30,0,-30,28.2,22.7,0.0
toledo,73,0,-73,17.5,1.3,0.0
western-michigan,82,0,-82,15.9,-1.8,0.0
ball-state,107,0,-107,8.7,-16.2,0.0
eastern-michigan,119,0,-119,2.3,-29.0,0.0
central-michigan,97,0,-97,11.9,-9.7,0.0
southern-mississippi,57,0,-57,22.5,11.3,0.0
marshall,102,0,-102,10.4,-12.8,0.0
east-carolina,95,0,-95,12.1,-9.3,0.0
central-florida,43,0,-43,25.3,16.9,0.0
alabama-birmingham,92,0,-92,13.1,-7.4,0.0
memphis,118,0,-118,2.5,-28.6,0.0
houston,76,0,-76,17.0,0.4,0.0
tulsa,47,0,-47,23.9,14.2,0.0
southern-methodist,71,0,-71,17.8,2.0,0.0
rice,94,0,-94,12.2,-9.3,0.0
texas-el-paso,103,0,-103,10.0,-13.5,0.0
tulane,108,0,-108,7.9,-17.7,0.0
louisiana-tech,75,0,-75,17.1,0.6,0.0
nevada,9,0,-9,33.1,32.6,0.0
utah-state,91,0,-91,13.1,-7.3,0.0
hawaii,49,0,-49,23.5,13.4,0.0
san-jose-state,109,0,-109,7.1,-19.5,0.0
fresno-state,68,0,-68,18.7,3.7,0.0
new-mexico-state,120,0,-120,1.9,-29.9,0.0
