Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
oklahoma-state,5,5,0,63.9,40.1,12.4
kansas-state,13,13,0,47.7,25.1,13.5
baylor,18,18,0,43.5,24.7,7.4
oklahoma,9,9,0,52.7,38.1,12.9
missouri,20,25,5,42.3,33.4,11.9
texas,26,26,0,39.5,31.7,13.5
texas-am,31,31,0,36.9,35.3,10.9
iowa-state,61,63,2,24.4,10.4,10.7
texas-tech,82,83,1,16.1,-1.8,5.2
kansas,105,105,0,7.6,-8.0,5.1
georgia,15,15,0,45.7,26.1,9.9
south-carolina,16,16,0,45.1,21.7,8.5
florida,53,56,3,26.0,13.4,8.4
vanderbilt,46,48,2,28.2,17.9,10.1
kentucky,90,90,0,13.8,-6.9,6.1
tennessee,79,79,0,17.9,2.3,6.7
louisiana-state,1,1,0,77.1,48.8,13.1
alabama,2,2,0,68.3,45.5,14.3
arkansas,19,19,0,42.4,17.9,7.0
auburn,63,64,1,24.1,4.3,8.1
mississippi-state,58,59,1,25.4,12.3,7.7
mississippi,107,107,0,6.8,-11.5,6.4
wisconsin,7,6,-1,58.7,38.2,12.2
penn-state,27,27,0,38.8,17.8,8.6
purdue,71,71,0,21.7,4.9,7.8
ohio-state,43,45,2,28.8,19.2,9.2
illinois,54,55,1,25.8,13.1,9.8
indiana,113,113,0,4.4,-15.0,5.8
michigan-state,21,20,-1,42.2,21.2,9.9
michigan,8,8,0,55.5,35.5,12.3
nebraska,22,21,-1,41.7,22.2,8.7
iowa,49,51,2,27.6,10.5,6.6
northwestern,66,66,0,23.3,8.2,7.4
minnesota,100,100,0,10.5,-5.0,8.1
oregon,4,4,0,65.1,46.7,13.2
stanford,3,3,0,65.5,42.1,12.6
washington,50,52,2,27.1,9.7,8.2
california,38,38,0,32.5,19.3,6.9
oregon-state,99,98,-1,11.2,-2.6,5.1
washington-state,85,84,-1,15.2,2.0,6.4
southern-california,10,10,0,51.7,30.4,11.9
ucla,70,70,0,21.8,7.8,7.3
utah,42,43,1,30.0,14.7,8.0
arizona-state,59,49,-10,25.3,15.3,8.7
