Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
oklahoma-state,24,14,-10,34.7,22.2,0.0
kansas-state,72,66,-6,20.7,-1.1,0.0
baylor,28,61,33,33.0,19.3,0.0
oklahoma,7,16,9,43.2,36.4,0.0
missouri,36,33,-3,31.3,16.5,0.0
texas,49,64,15,28.7,12.2,0.0
texas-am,12,29,17,38.9,29.3,0.0
iowa-state,98,79,-19,12.0,-15.7,0.0
texas-tech,62,67,5,24.3,4.9,0.0
kansas,75,105,30,19.3,-3.5,0.0
georgia,63,32,-31,23.7,23.7,0.0
south-carolina,17,20,3,36.2,24.7,0.0
florida,19,22,3,36.1,24.5,0.0
vanderbilt,67,90,23,21.9,0.8,0.0
kentucky,61,55,-6,24.5,5.2,0.0
tennessee,60,56,-4,24.9,5.9,0.0
louisiana-state,1,10,9,49.1,46.2,0.0
alabama,3,7,4,47.8,44.1,0.0
arkansas,21,15,-6,35.5,23.5,0.0
auburn,14,2,-12,36.7,25.6,0.0
mississippi-state,11,11,0,40.0,31.1,0.0
mississippi,77,59,-18,17.9,9.2,0.0
wisconsin,10,8,-2,40.5,31.9,0.0
penn-state,34,58,24,31.3,16.6,0.0
purdue,70,70,0,20.9,-0.8,0.0
ohio-state,5,5,0,44.1,37.9,0.0
illinois,20,18,-2,36.1,24.5,0.0
indiana,108,87,-21,8.5,-14.4,0.0
michigan-state,57,42,-15,26.3,8.2,0.0
michigan,30,44,14,32.5,18.6,0.0
nebraska,22,21,-1,35.3,23.1,0.0
iowa,48,23,-25,29.2,13.0,0.0
northwestern,50,77,27,28.7,12.1,0.0
minnesota,76,78,2,18.8,11.3,0.0
oregon,38,1,-37,30.7,41.2,0.0
stanford,2,3,1,48.5,45.1,0.0
washington,71,54,-17,20.8,-1.0,0.0
california,15,26,11,36.4,25.0,0.0
oregon-state,82,40,-42,15.8,3.9,0.0
washington-state,37,88,51,31.1,16.2,0.0
southern-california,35,19,-16,31.3,16.6,0.0
ucla,79,65,-14,17.3,7.5,0.0
utah,53,35,-18,27.9,10.8,0.0
arizona-state,23,17,-6,35.1,22.9,0.0
arizona,45,25,-20,29.8,14.1,0.0
colorado,90,69,-21,13.5,-1.9,0.0
cincinnati,8,62,54,41.5,33.5,0.0
west-virginia,32,24,-8,31.7,17.2,0.0
louisville,68,45,-23,21.7,0.6,0.0
rutgers,43,83,40,30.0,14.3,0.0
pittsburgh,42,36,-6,30.0,14.3,0.0
connecticut,33,51,18,31.4,16.8,0.0
south-florida,29,52,23,32.6,18.6,0.0
syracuse,58,63,5,26.2,8.0,0.0
clemson,27,37,10,33.6,20.4,0.0
florida-state,16,12,-4,36.2,24.7,0.0
wake-forest,88,80,-8,14.5,0.7,0.0
north-carolina-state,52,27,-25,28.3,11.6,0.0
boston-college,85,46,-39,15.3,2.6,0.0
maryland,25,39,14,34.3,21.5,0.0
virginia-tech,9,13,4,41.3,33.3,0.0
georgia-tech,13,38,25,37.1,26.1,0.0
virginia,46,72,26,29.7,13.8,0.0
north-carolina,41,50,9,30.0,14.4,0.0
miami-fl,65,34,-31,22.5,20.7,0.0
duke,107,86,-21,8.9,-13.3,0.0
brigham-young,44,53,9,29.9,14.3,0.0
notre-dame,69,31,-38,20.9,16.7,0.0
navy,40,41,1,30.2,14.8,0.0
army,78,60,-18,17.7,8.7,0.0
texas-christian,51,4,-47,28.5,35.7,0.0
boise-state,4,6,2,46.7,42.2,0.0
wyoming,105,100,-5,9.0,-20.6,0.0
san-diego-state,47,48,1,29.6,13.8,0.0
air-force,39,28,-11,30.6,15.4,0.0
colorado-state,113,110,-3,7.4,-23.3,0.0
nevada-las-vegas,104,111,7,9.1,-13.0,0.0
new-mexico,119,121,2,2.2,-30.0,0.0
ohio,64,84,20,22.8,2.3,0.0
temple,56,74,18,27.0,9.4,0.0
kent-state,100,89,-11,11.2,-7.5,0.0
bowling-green-state,87,117,30,14.8,-11.0,0.0
miami-oh,92,96,4,12.8,-3.6,0.0
buffalo,110,113,3,7.7,-16.3,0.0
akron,115,116,1,5.6,-21.7,0.0
northern-illinois,18,30,12,36.2,24.6,0.0
