Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
oklahoma-state,7,8,1,60.4,32.2,9.9
kansas-state,9,11,2,54.5,25.0,9.2
baylor,33,39,6,36.3,18.9,7.2
oklahoma,8,6,-2,57.6,37.6,14.0
missouri,48,37,-11,32.1,29.1,11.7
texas,35,38,3,36.0,18.4,6.9
texas-am,16,18,2,48.8,35.0,10.5
iowa-state,90,86,-4,16.2,-5.9,4.6
texas-tech,41,49,8,34.2,12.2,2.7
kansas,100,92,-8,11.5,-9.9,4.8
georgia,24,25,1,44.4,28.1,8.8
south-carolina,12,12,0,50.5,27.9,8.7
florida,36,41,5,35.8,24.0,9.4
vanderbilt,53,62,9,30.4,14.1,3.5
kentucky,91,97,6,15.7,-7.1,6.8
tennessee,64,63,-1,24.8,12.9,5.7
louisiana-state,2,2,0,75.0,48.4,14.9
alabama,1,1,0,78.9,53.1,16.2
arkansas,27,31,4,41.6,15.6,7.2
auburn,39,33,-6,34.9,18.3,8.2
mississippi-state,59,58,-1,28.2,20.5,9.2
mississippi,96,93,-3,13.6,-4.3,6.0
wisconsin,6,5,-1,61.3,42.7,14.1
penn-state,19,20,1,47.6,21.9,6.9
purdue,58,65,7,29.0,11.5,6.9
ohio-state,31,36,5,37.1,26.5,10.0
illinois,26,15,-11,42.7,22.4,11.0
indiana,110,110,0,7.5,-11.5,3.9
michigan-state,15,17,2,49.3,26.2,8.1
michigan,10,9,-1,53.0,31.3,11.8
nebraska,18,19,1,48.4,24.9,7.9
iowa,47,45,-2,32.3,9.1,4.2
northwestern,85,80,-5,17.1,5.3,4.3
minnesota,113,111,-2,7.0,-15.9,9.6
oregon,5,7,2,69.1,53.4,15.8
stanford,3,4,1,73.8,48.6,15.2
washington,38,29,-9,35.0,13.5,7.0
california,46,57,11,32.6,18.1,7.2
oregon-state,88,98,10,16.5,3.8,2.7
washington-state,80,67,-13,19.9,2.2,6.1
southern-california,17,30,13,48.6,25.2,5.8
ucla,79,69,-10,19.9,2.2,3.9
utah,62,52,-10,25.5,14.4,7.2
arizona-state,25,26,1,43.9,27.4,8.6
