Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
oklahoma-state,4,4,0,62.7,31.3,11.5
kansas-state,19,14,-5,42.8,15.8,12.5
baylor,15,16,1,44.7,18.5,6.9
oklahoma,9,9,0,52.7,29.9,12.0
missouri,22,22,0,41.5,25.7,11.0
texas,23,23,0,40.8,24.6,12.6
texas-am,28,29,1,38.1,27.1,10.0
iowa-state,69,69,0,21.8,1.4,10.1
texas-tech,82,82,0,15.5,-9.4,5.7
kansas,105,105,0,7.3,-15.6,5.0
georgia,21,20,-1,42.3,18.7,9.2
south-carolina,13,13,0,46.7,16.3,8.0
florida,46,46,0,27.5,7.2,8.4
vanderbilt,53,52,-1,26.0,10.4,9.3
kentucky,91,88,-3,13.4,-14.1,5.7
tennessee,80,77,-3,17.5,-4.8,7.1
louisiana-state,1,1,0,68.3,37.1,12.1
alabama,2,2,0,68.2,38.0,13.2
arkansas,16,21,5,43.9,12.5,6.5
auburn,52,49,-3,26.2,-0.2,8.2
mississippi-state,48,48,0,27.0,6.1,7.6
mississippi,108,106,-2,6.6,-18.4,6.5
wisconsin,8,8,0,55.0,31.3,11.3
penn-state,33,31,-2,36.0,10.9,8.1
purdue,64,64,0,23.4,-0.7,7.4
ohio-state,50,50,0,26.4,11.3,8.8
illinois,47,47,0,27.5,7.1,10.0
indiana,114,113,-1,4.3,-21.8,6.0
michigan-state,17,18,1,43.5,15.3,9.1
michigan,7,7,0,55.1,27.2,11.3
nebraska,27,26,-1,38.1,14.1,8.1
iowa,54,53,-1,25.8,3.9,6.2
northwestern,67,67,0,22.2,2.4,6.8
minnesota,100,100,0,10.3,-11.7,7.5
oregon,3,3,0,65.7,39.7,12.2
stanford,5,5,0,61.6,35.7,11.7
washington,62,62,0,24.2,0.9,7.8
california,41,41,0,29.8,11.4,6.4
oregon-state,99,99,0,10.9,-9.9,5.1
washington-state,85,84,-1,14.8,-5.3,6.7
southern-california,10,10,0,50.9,23.0,11.1
ucla,74,75,1,19.8,-0.3,6.8
utah,39,39,0,30.5,7.0,7.5
arizona-state,60,57,-3,24.9,8.0,8.8
arizona,83,83,0,15.4,-3.9,5.8
colorado,103,103,0,8.6,-15.5,4.5
cincinnati,18,19,1,43.0,16.0,9.1
west-virginia,30,33,3,37.7,8.5,6.1
louisville,61,60,-1,24.8,2.0,6.8
rutgers,36,38,2,32.7,5.8,5.9
pittsburgh,65,54,-11,22.9,3.9,6.7
connecticut,72,72,0,20.4,1.9,5.4
south-florida,58,59,1,24.9,12.0,8.4
syracuse,77,78,1,17.8,-4.2,6.2
clemson,40,36,-4,30.2,0.5,7.2
florida-state,25,25,0,38.8,15.2,8.1
wake-forest,79,79,0,17.7,-7.3,5.9
north-carolina-state,56,58,2,25.1,-2.1,4.6
boston-college,88,89,1,13.8,-8.1,4.9
maryland,104,104,0,7.6,-14.3,9.6
virginia-tech,20,17,-3,42.6,14.2,8.5
georgia-tech,34,35,1,35.4,15.3,9.5
virginia,59,61,2,24.9,-2.5,7.3
north-carolina,55,55,0,25.4,3.1,6.2
miami-fl,57,56,-1,25.1,5.4,7.4
duke,101,101,0,8.8,-16.6,5.9
brigham-young,32,30,-2,37.4,8.1,8.9
notre-dame,29,27,-2,38.0,19.7,10.0
navy,63,65,2,23.5,8.8,6.2
army,81,81,0,16.5,8.0,7.6
texas-christian,12,12,0,49.7,20.2,8.2
boise-state,6,6,0,60.6,28.8,10.9
wyoming,71,71,0,20.9,-9.3,6.8
san-diego-state,51,51,0,26.3,-0.1,5.8
air-force,42,42,0,29.5,10.9,7.1
colorado-state,106,107,1,6.7,-23.4,5.4
nevada-las-vegas,113,114,1,4.3,-27.4,6.3
new-mexico,121,121,0,0.0,-44.8,9.0
ohio,38,40,2,30.8,1.3,6.2
temple,24,24,0,40.0,17.0,9.8
kent-state,90,90,0,13.6,-13.7,7.1
bowling-green-state,93,93,0,13.3,-14.5,6.4
miami-oh,96,95,-1,12.6,-11.3,6.8
buffalo,102,102,0,8.7,-17.0,5.6
akron,119,119,0,1.1,-39.2,9.8
northern-illinois,31,32,1,37.4,7.0,8.1
toledo,26,28,2,38.3,14.4,9.6
western-michigan,75,76,1,19.8,-7.5,5.3
ball-state,84,85,1,14.9,-15.0,5.8
eastern-michigan,73,73,0,20.4,-4.0,5.8
central-michigan,107,108,1,6.6,-23.6,6.1
southern-mississippi,14,15,1,46.7,15.2,9.8
marshall,78,80,2,17.7,-11.3,5.9
east-carolina,95,96,1,12.7,-15.8,5.8
central-florida,70,70,0,21.1,3.4,9.4
alabama-birmingham,112,112,0,4.4,-30.8,8.2
memphis,118,118,0,1.3,-39.6,8.3
houston,11,11,0,50.8,16.1,11.6
tulsa,35,37,2,33.1,11.5,8.5
southern-methodist,49,63,14,26.7,0.6,8.1
rice,97,97,0,12.1,-12.6,6.7
texas-el-paso,89,92,3,13.7,-13.6,9.4
tulane,115,115,0,3.4,-30.4,6.6
louisiana-tech,43,43,0,28.7,3.9,7.9
nevada,44,44,0,28.5,9.0,6.4
utah-state,45,45,0,28.1,8.3,6.9
hawaii,86,86,0,14.7,-13.6,7.7
san-jose-state,94,94,0,12.7,-15.8,5.8
fresno-state,98,98,0,11.2,-13.0,5.1
new-mexico-state,109,109,0,6.5,-26.3,8.1
idaho,110,110,0,5.7,-22.0,7.3
arkansas-state,37,34,-3,32.3,1.0,7.4
western-kentucky,76,74,-2,19.6,-10.1,12.2
louisiana-lafayette,66,66,0,22.4,-10.3,6.5
florida-international,68,68,0,21.8,-7.8,5.1
north-texas,92,91,-1,13.3,-14.4,6.8
louisiana-monroe,87,87,0,14.2,-7.1,5.9
troy,111,111,0,4.4,-30.8,7.9
middle-tennessee-state,116,116,0,2.8,-33.6,9.1
florida-atlantic,117,117,0,1.6,-36.5,8.1
fcs,120,120,0,0.9,-33.0,6.7
