Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
oklahoma-state,6,5,-1,68.7,48.1,11.7
kansas-state,18,17,-1,49.1,37.8,11.7
baylor,34,43,9,37.7,31.6,7.2
oklahoma,5,7,2,69.2,56.9,13.8
missouri,36,34,-2,36.4,45.8,12.4
texas,11,20,9,53.3,46.9,10.0
texas-am,30,25,-5,42.3,45.5,11.0
iowa-state,65,75,10,25.9,15.1,7.4
texas-tech,73,63,-10,24.3,12.1,3.9
kansas,105,105,0,10.2,-0.1,4.7
georgia,16,18,2,50.7,40.1,9.7
south-carolina,21,10,-11,47.9,36.1,9.4
florida,41,47,6,34.9,31.6,8.7
vanderbilt,61,50,-11,28.3,28.2,7.9
kentucky,89,93,4,16.7,3.1,6.5
tennessee,72,76,4,25.0,21.1,6.0
louisiana-state,1,3,2,78.7,59.9,14.7
alabama,3,1,-2,74.4,63.6,16.4
arkansas,24,29,5,45.2,25.7,6.7
auburn,43,41,-2,34.6,23.2,7.5
mississippi-state,55,52,-3,32.0,26.4,8.5
mississippi,102,101,-1,11.4,4.0,6.0
wisconsin,8,9,1,59.4,52.7,13.4
penn-state,14,15,1,52.0,34.6,8.1
purdue,74,62,-12,24.1,19.1,7.9
ohio-state,29,30,1,42.6,36.2,10.1
illinois,31,31,0,41.4,34.2,10.3
indiana,113,114,1,7.4,1.5,4.4
michigan-state,26,23,-3,44.4,31.0,10.0
michigan,12,8,-4,53.3,43.9,12.6
nebraska,22,12,-10,46.9,34.7,9.0
iowa,44,54,10,34.4,22.8,4.7
northwestern,64,78,14,26.0,23.3,5.5
minnesota,106,107,1,10.0,-0.5,9.1
oregon,4,6,2,69.5,57.3,15.3
stanford,2,2,0,77.4,58.3,14.8
washington,38,36,-2,35.5,24.6,8.1
california,56,64,8,31.5,25.3,6.6
oregon-state,97,95,-2,13.3,10.1,4.1
washington-state,88,82,-6,17.8,13.3,6.4
southern-california,20,24,4,47.9,36.1,8.9
ucla,60,70,10,28.7,20.2,5.5
utah,53,57,4,32.3,27.0,7.4
arizona-state,28,21,-7,42.7,36.2,9.2
arizona,90,88,-2,15.5,17.4,5.7
colorado,114,112,-2,7.3,0.7,2.2
cincinnati,9,11,2,54.9,40.2,10.4
west-virginia,39,35,-4,35.5,24.6,6.8
louisville,62,71,9,27.2,17.5,5.0
rutgers,47,46,-1,33.5,21.3,5.2
pittsburgh,63,66,3,26.2,23.6,6.2
connecticut,77,81,4,23.7,18.2,5.1
south-florida,45,37,-8,33.9,34.8,8.8
syracuse,66,59,-7,25.7,14.7,6.0
clemson,25,26,1,44.5,24.7,7.7
florida-state,27,33,6,43.2,37.1,9.2
wake-forest,67,65,-2,25.7,14.7,4.2
north-carolina-state,68,79,11,25.7,14.7,3.5
boston-college,101,99,-2,12.0,5.9,4.1
maryland,100,96,-4,12.1,6.3,7.9
virginia-tech,15,16,1,50.7,32.8,9.4
georgia-tech,17,19,2,49.7,38.7,11.3
virginia,40,49,9,35.0,23.8,5.3
north-carolina,54,40,-14,32.3,23.4,6.0
miami-fl,51,58,7,32.4,27.1,7.4
duke,94,90,-4,14.1,3.6,5.2
brigham-young,42,42,0,34.8,23.4,7.9
notre-dame,23,27,4,46.0,41.7,11.8
navy,80,85,5,22.7,26.0,6.6
army,76,72,-4,23.9,29.0,6.6
texas-christian,19,22,3,49.0,37.7,10.1
boise-state,7,4,-3,68.6,49.3,13.8
wyoming,81,69,-12,22.7,5.9,7.9
san-diego-state,57,51,-6,30.7,19.6,5.8
air-force,48,48,0,33.4,29.0,8.4
colorado-state,110,109,-1,8.6,-12.4,6.2
nevada-las-vegas,111,111,0,8.3,-8.2,6.2
new-mexico,121,121,0,0.0,-33.1,12.1
ohio,52,53,1,32.4,19.6,5.4
temple,33,28,-5,38.3,38.1,11.1
kent-state,98,103,5,13.1,1.0,6.2
bowling-green-state,86,86,0,18.0,6.0,6.7
miami-oh,85,92,7,18.6,7.3,6.1
buffalo,107,108,1,10.0,-0.7,5.0
akron,116,115,-1,5.4,-9.9,9.8
northern-illinois,46,55,9,33.5,21.3,8.0
toledo,37,32,-5,35.9,33.7,9.7
western-michigan,75,74,-1,24.1,11.6,4.8
ball-state,82,80,-2,22.2,5.7,4.6
eastern-michigan,69,61,-8,25.6,14.4,5.2
central-michigan,103,102,-1,10.5,-3.6,6.1
