Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
oklahoma-state,6,5,-1,61.8,46.9,13.5
kansas-state,14,14,0,49.5,37.2,14.6
baylor,24,30,6,42.2,33.0,7.9
oklahoma,8,7,-1,61.0,52.8,14.2
missouri,26,28,2,41.2,43.0,13.3
texas,18,23,5,45.1,44.9,14.4
texas-am,31,27,-4,38.3,46.3,12.0
iowa-state,60,54,-6,26.9,20.0,10.7
texas-tech,85,79,-6,17.0,8.5,3.8
kansas,105,105,0,8.3,3.0,5.0
georgia,13,13,0,52.1,39.2,10.9
south-carolina,17,20,3,47.5,33.0,9.2
florida,58,53,-5,27.6,24.9,8.1
vanderbilt,47,62,15,29.9,29.4,10.6
kentucky,89,98,9,15.2,4.5,6.4
tennessee,79,76,-3,19.4,14.1,5.8
louisiana-state,1,1,0,77.6,58.4,14.5
alabama,2,2,0,70.4,56.4,16.1
arkansas,21,16,-5,44.3,28.8,7.6
auburn,64,60,-4,25.8,15.5,6.8
mississippi-state,59,69,10,26.9,23.5,7.6
mississippi,110,107,-3,7.5,-0.3,5.7
wisconsin,5,8,3,63.1,53.9,13.4
penn-state,25,19,-6,41.5,30.1,9.4
purdue,69,72,3,24.0,17.7,8.3
ohio-state,44,42,-2,31.1,31.9,9.8
illinois,56,45,-11,28.0,25.8,9.3
indiana,115,115,0,5.2,-2.8,5.4
michigan-state,15,17,2,49.2,35.3,10.7
michigan,9,9,0,58.6,47.8,13.4
nebraska,20,24,4,44.6,34.6,9.5
iowa,50,47,-3,29.7,22.5,7.0
northwestern,65,59,-6,25.3,20.4,7.9
minnesota,100,104,4,11.8,7.5,8.7
oregon,4,4,0,67.0,59.0,14.8
stanford,3,3,0,68.6,54.1,14.1
washington,51,61,10,29.3,21.7,9.0
california,38,46,8,34.7,31.4,7.2
oregon-state,98,93,-5,12.5,9.6,5.0
washington-state,86,83,-3,16.6,14.0,5.9
southern-california,11,11,0,54.6,42.5,11.9
ucla,67,56,-11,24.9,19.4,7.8
