Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
oklahoma-state,5,5,0,63.3,39.4,12.1
kansas-state,13,13,0,47.3,24.5,13.2
baylor,17,18,1,45.2,25.5,7.2
oklahoma,9,9,0,53.3,37.0,12.6
missouri,22,20,-2,41.9,32.8,11.6
texas,24,26,2,41.2,31.6,13.2
texas-am,29,31,2,38.3,33.9,10.6
iowa-state,68,61,-7,22.2,8.6,10.5
texas-tech,82,82,0,15.8,-2.4,5.4
kansas,105,105,0,7.5,-8.5,5.1
georgia,15,15,0,45.9,26.4,9.7
south-carolina,16,16,0,45.4,22.0,8.3
florida,53,53,0,26.1,13.7,8.5
vanderbilt,52,46,-6,26.2,17.2,9.8
kentucky,88,90,2,13.9,-6.9,6.0
tennessee,77,79,2,17.9,2.4,6.9
louisiana-state,1,1,0,77.3,49.1,12.7
alabama,2,2,0,68.6,45.9,13.9
arkansas,20,19,-1,42.5,18.2,6.9
auburn,49,63,14,26.8,7.0,8.3
mississippi-state,48,58,10,27.4,13.3,7.7
mississippi,106,107,1,6.8,-11.1,6.5
wisconsin,7,7,0,58.8,38.3,11.8
penn-state,27,27,0,39.0,18.2,8.4
purdue,64,71,7,23.8,6.4,7.7
ohio-state,43,43,0,28.8,19.2,9.1
illinois,47,54,7,27.9,14.2,10.0
indiana,112,113,1,4.4,-14.9,5.9
michigan-state,21,21,0,42.2,21.3,9.6
michigan,8,8,0,55.6,35.7,12.0
nebraska,23,22,-1,41.7,22.2,8.5
iowa,51,49,-2,26.3,11.2,6.5
northwestern,67,66,-1,22.5,9.3,7.2
minnesota,100,100,0,10.6,-4.7,7.9
oregon,4,4,0,64.4,45.7,12.9
stanford,3,3,0,64.7,41.1,12.2
washington,62,50,-12,24.3,7.4,8.0
california,41,38,-3,29.8,17.8,6.7
oregon-state,99,99,0,10.9,-3.5,5.1
washington-state,85,85,0,14.8,1.0,6.5
southern-california,10,10,0,51.0,29.4,11.6
ucla,76,70,-6,19.8,6.1,7.1
utah,40,42,2,30.7,13.6,7.8
arizona-state,59,59,0,25.0,14.5,8.7
arizona,83,83,0,15.4,2.6,5.9
colorado,103,102,-1,8.7,-9.1,4.1
cincinnati,19,23,4,43.2,22.7,9.4
west-virginia,33,35,2,35.6,13.3,6.3
louisville,60,51,-9,24.9,8.6,7.2
rutgers,38,39,1,32.9,12.3,6.2
pittsburgh,54,55,1,25.7,12.9,7.1
