Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
oregon,1,1,0,79.3,69.3,18.3
stanford,5,7,2,59.3,52.6,13.4
southern-california,23,24,1,40.1,40.7,10.8
washington,79,78,-1,16.4,18.2,5.8
arizona,15,10,-5,45.9,41.9,10.5
arizona-state,53,45,-8,27.8,35.8,9.0
oregon-state,41,31,-10,31.3,38.1,9.4
california,35,38,3,33.9,38.5,10.8
ucla,62,72,10,23.1,25.6,8.0
washington-state,110,109,-1,5.7,2.0,9.7
south-carolina,27,21,-6,37.3,36.1,10.5
florida,22,29,7,40.1,40.7,11.5
georgia,42,48,6,31.2,37.9,10.0
tennessee,76,86,10,17.4,20.7,9.6
kentucky,59,63,4,24.4,24.4,6.1
vanderbilt,95,90,-5,10.1,8.4,3.7
auburn,4,3,-1,67.9,54.8,13.7
louisiana-state,9,14,5,50.7,41.5,11.5
arkansas,18,23,5,42.0,36.2,8.0
alabama,10,8,-2,50.4,48.4,14.2
mississippi-state,17,19,2,44.7,40.1,10.1
mississippi,66,73,7,22.1,23.4,7.2
missouri,21,15,-6,41.1,35.0,9.5
nebraska,8,9,1,52.1,43.2,12.3
kansas-state,48,54,6,30.0,24.2,5.5
iowa-state,74,71,-3,19.1,13.8,4.3
colorado,84,77,-7,14.5,13.2,6.0
kansas,104,112,8,7.3,-5.6,5.3
oklahoma,19,13,-6,41.8,35.9,10.2
oklahoma-state,11,16,5,49.9,40.4,9.1
texas-am,28,36,8,37.1,35.8,7.9
baylor,40,33,-7,31.6,24.7,6.4
texas-tech,63,69,6,22.6,17.5,5.0
texas,70,60,-10,20.3,19.6,8.2
florida-state,24,20,-4,40.1,40.7,11.2
maryland,38,34,-4,32.3,28.0,6.8
north-carolina-state,32,25,-7,34.8,32.1,8.1
boston-college,68,76,8,20.7,20.4,5.2
clemson,46,50,4,30.4,32.1,7.8
wake-forest,94,92,-2,10.2,8.7,7.0
virginia-tech,20,22,2,41.4,35.3,10.6
miami-fl,26,32,6,37.3,36.1,9.4
north-carolina,45,51,6,30.5,25.1,6.6
georgia-tech,47,41,-6,30.3,31.9,8.1
virginia,77,74,-3,17.3,13.0,5.5
duke,89,95,6,12.0,6.8,4.5
ohio-state,6,5,-1,59.2,52.5,13.2
michigan-state,16,18,2,45.7,33.8,8.9
