Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
oregon,1,1,0,78.9,69.9,17.4
stanford,4,5,1,64.1,57.8,14.1
southern-california,30,24,-6,33.9,39.1,12.5
washington,67,73,6,20.3,22.4,5.9
arizona,27,22,-5,35.5,38.1,10.5
arizona-state,41,52,11,28.0,38.8,9.5
oregon-state,53,42,-11,25.0,32.4,9.9
california,52,44,-8,25.1,36.3,10.1
ucla,73,71,-2,17.0,21.4,8.4
washington-state,99,102,3,7.6,7.3,12.8
south-carolina,16,17,1,45.3,44.7,10.7
florida,32,31,-1,32.6,36.8,10.4
georgia,39,43,4,28.5,35.8,10.1
tennessee,60,66,6,22.7,24.2,8.5
kentucky,57,53,-4,23.2,25.2,6.4
vanderbilt,103,97,-6,6.7,5.7,3.3
auburn,3,4,1,68.5,57.2,14.6
louisiana-state,12,10,-2,46.0,40.2,10.7
arkansas,13,13,0,45.7,39.8,9.5
alabama,9,8,-1,49.1,50.2,12.9
mississippi-state,24,29,5,37.3,38.6,9.9
mississippi,76,75,-1,16.1,21.9,7.9
missouri,20,19,-1,42.7,35.8,10.0
nebraska,10,12,2,48.0,43.0,11.3
kansas-state,55,59,4,24.2,21.8,6.5
iowa-state,78,77,-1,14.9,12.9,4.9
colorado,74,72,-2,16.6,16.8,6.3
kansas,106,107,1,5.8,-2.5,4.9
oklahoma,11,14,3,46.1,40.3,9.8
oklahoma-state,15,11,-4,45.4,39.4,10.1
texas-am,22,23,1,40.4,37.6,9.2
baylor,49,48,-1,26.0,25.0,7.5
texas-tech,61,67,6,22.3,18.4,5.3
texas,70,68,-2,18.5,21.1,7.2
florida-state,19,20,1,43.6,42.2,11.2
maryland,34,36,2,32.1,30.2,9.8
north-carolina-state,28,25,-3,34.9,34.7,8.9
boston-college,50,60,10,25.6,24.4,7.2
clemson,45,40,-5,27.6,34.0,8.6
wake-forest,91,98,7,10.2,11.6,6.3
virginia-tech,14,15,1,45.6,39.7,10.6
miami-fl,36,32,-4,31.9,35.5,9.4
north-carolina,51,57,6,25.4,24.0,6.3
georgia-tech,47,45,-2,27.0,32.8,7.7
virginia,84,82,-2,12.3,11.6,5.2
duke,98,93,-5,8.6,6.4,6.0
ohio-state,6,6,0,62.1,55.3,13.3
michigan-state,17,16,-1,44.5,33.6,9.4
wisconsin,7,7,0,57.4,49.6,11.8
iowa,33,26,-7,32.5,36.6,11.5
illinois,35,35,0,31.9,38.8,11.2
penn-state,54,47,-7,24.7,22.8,6.7
michigan,40,38,-2,28.3,29.2,8.3
northwestern,69,63,-6,19.0,12.7,4.6
purdue,81,78,-3,13.3,14.4,4.9
minnesota,90,99,9,10.4,12.1,5.5
indiana,85,89,4,12.1,6.5,3.8
navy,25,27,2,36.5,33.7,9.5
notre-dame,38,46,8,29.5,31.4,7.2
army,58,58,0,23.1,22.1,12.1
west-virginia,23,28,5,38.8,37.2,8.4
connecticut,42,50,8,28.0,25.5,6.9
pittsburgh,46,37,-9,27.0,29.5,9.3
syracuse,62,55,-7,22.2,18.4,7.2
south-florida,48,54,6,26.5,23.1,6.1
louisville,56,64,8,23.8,26.4,10.3
cincinnati,72,69,-3,17.7,23.0,6.1
rutgers,87,83,-4,11.4,7.4,5.4
nevada,8,9,1,53.4,44.6,11.9
boise-state,5,2,-3,63.0,57.6,15.5
hawaii,31,34,3,33.7,28.0,16.2
fresno-state,59,62,3,22.9,17.0,7.6
louisiana-tech,75,79,4,16.4,14.1,7.8
idaho,88,85,-3,11.1,4.2,3.0
utah-state,92,92,0,9.7,3.1,4.1
new-mexico-state,118,117,-1,1.0,-17.0,9.3
san-jose-state,114,114,0,2.3,-8.8,5.1
texas-christian,2,3,1,68.8,57.5,14.6
utah,21,18,-3,41.5,34.3,10.7
air-force,26,30,4,35.7,36.0,10.6
san-diego-state,43,49,6,27.9,23.6,6.0
brigham-young,63,61,-2,21.9,22.7,7.1
colorado-state,110,110,0,4.3,-7.3,7.4
nevada-las-vegas,111,111,0,3.6,-6.7,3.8
wyoming,104,104,0,6.6,-0.0,6.6
new-mexico,121,121,0,0.0,-21.1,8.7
central-florida,29,33,4,33.9,28.2,8.7
southern-mississippi,44,39,-5,27.9,23.6,6.6
east-carolina,83,81,-2,12.8,4.5,3.3
marshall,96,94,-2,9.2,-0.2,4.0
alabama-birmingham,94,87,-7,9.6,4.6,3.8
memphis,120,119,-1,0.8,-16.8,6.4
tulsa,37,41,4,30.5,23.2,7.9
southern-methodist,68,70,2,20.1,14.5,4.4
houston,79,76,-3,14.6,12.2,5.7
texas-el-paso,89,88,-1,10.6,0.1,4.0
rice,97,100,3,8.9,2.5,6.2
tulane,107,105,-2,5.5,-6.6,7.5
miami-oh,80,86,6,13.4,0.3,4.2
ohio,66,56,-10,20.4,11.6,7.7
temple,65,51,-14,21.4,13.2,7.9
kent-state,86,91,5,11.8,5.8,4.8
bowling-green-state,115,116,1,1.5,-15.2,5.8
buffalo,113,113,0,2.5,-10.9,3.7
akron,117,120,3,1.1,-15.2,6.4
northern-illinois,18,21,3,43.9,37.5,11.3
toledo,64,65,1,21.6,13.5,8.6
western-michigan,77,80,3,15.9,10.6,7.6
ball-state,105,108,3,6.1,-4.9,3.6
central-michigan,100,96,-4,7.5,3.0,6.3
eastern-michigan,116,115,-1,1.3,-16.1,8.3
troy,82,84,2,13.2,3.6,3.2
florida-international,71,74,3,18.1,12.9,8.2
middle-tennessee-state,95,103,8,9.2,-1.5,3.9
louisiana-monroe,101,95,-6,7.5,-4.0,6.3
arkansas-state,93,90,-3,9.7,4.7,6.2
florida-atlantic,109,106,-3,4.5,-9.9,5.0
louisiana-lafayette,112,112,0,3.6,-9.6,4.8
north-texas,102,101,-1,7.2,1.9,6.9
western-kentucky,108,109,1,4.8,-1.8,6.1
fcs,119,118,-1,1.0,-11.0,6.6
