Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
oregon,1,1,0,80.0,58.3,15.3
stanford,4,4,0,64.4,46.1,13.3
southern-california,28,26,-2,36.0,28.1,11.1
washington,55,60,5,24.2,12.5,5.4
arizona,38,31,-7,30.4,24.4,9.1
arizona-state,37,38,1,30.7,28.3,8.6
oregon-state,56,57,1,23.2,19.9,8.6
california,50,51,1,25.1,24.4,8.8
ucla,78,77,-1,15.6,8.4,7.5
washington-state,102,102,0,6.9,-5.5,12.3
south-carolina,26,23,-3,36.1,26.0,9.7
florida,31,33,2,34.1,24.9,9.3
georgia,47,44,-3,26.0,22.1,8.8
tennessee,65,62,-3,20.7,10.9,7.7
kentucky,60,59,-1,22.8,12.6,5.8
vanderbilt,104,104,0,6.5,-7.1,5.4
auburn,2,3,1,68.9,45.0,13.1
louisiana-state,13,13,0,46.3,28.6,9.3
arkansas,14,15,1,45.4,27.4,8.8
alabama,9,9,0,52.9,41.8,11.2
mississippi-state,17,25,8,40.6,29.6,8.7
mississippi,73,75,2,16.2,10.1,7.0
missouri,20,17,-3,39.1,22.2,9.0
nebraska,19,14,-5,39.4,26.0,9.8
kansas-state,62,56,-6,21.6,7.7,5.8
iowa-state,81,79,-2,14.3,-0.3,4.6
colorado,75,73,-2,15.9,3.3,5.6
kansas,107,106,-1,5.5,-15.6,4.6
oklahoma,11,11,0,47.8,28.3,8.6
oklahoma-state,12,12,0,47.2,28.6,8.9
texas-am,18,19,1,39.6,24.5,8.5
baylor,57,47,-10,23.2,10.6,6.7
texas-tech,61,61,0,22.8,5.7,4.8
texas,67,69,2,17.9,7.9,7.0
florida-state,15,20,5,42.0,30.0,9.8
maryland,29,35,6,34.2,19.7,9.2
north-carolina-state,23,27,4,37.0,24.1,8.1
boston-college,46,49,3,26.1,13.3,7.0
clemson,49,45,-4,25.2,20.4,7.7
wake-forest,91,91,0,10.3,-0.1,6.2
virginia-tech,10,10,0,48.1,29.8,9.6
miami-fl,41,34,-7,29.2,22.1,8.1
north-carolina,42,50,8,27.2,13.2,5.7
georgia-tech,48,48,0,25.6,21.4,6.8
virginia,83,84,1,12.9,1.2,4.9
duke,97,98,1,8.8,-4.9,5.5
ohio-state,6,6,0,61.6,42.8,11.9
michigan-state,22,16,-6,38.8,17.7,8.3
wisconsin,7,7,0,54.8,38.5,11.6
iowa,30,32,2,34.1,24.9,10.0
illinois,34,39,5,32.1,27.6,10.5
penn-state,59,53,-6,23.0,10.4,6.1
michigan,51,43,-8,25.1,14.4,7.3
northwestern,68,68,0,17.8,0.6,4.6
purdue,82,82,0,13.2,2.2,4.6
minnesota,90,89,-1,10.3,-0.1,5.1
indiana,84,85,1,12.0,-5.6,3.7
navy,32,29,-3,34.0,19.4,8.8
notre-dame,35,40,5,32.1,21.4,7.4
army,58,63,5,23.0,10.4,10.7
west-virginia,24,21,-3,37.0,24.1,8.3
connecticut,43,42,-1,27.0,12.8,6.1
pittsburgh,40,41,1,29.6,19.6,8.0
syracuse,53,58,5,24.6,8.7,6.3
south-florida,44,54,10,26.6,12.1,5.5
louisville,52,52,0,25.1,14.2,9.5
cincinnati,74,74,0,16.0,9.5,5.8
rutgers,88,88,0,10.9,-4.0,6.9
nevada,8,8,0,54.7,33.3,10.7
boise-state,5,5,0,63.5,44.0,13.7
hawaii,36,36,0,30.9,13.3,15.3
fresno-state,63,64,1,21.5,3.5,6.8
louisiana-tech,80,80,0,14.7,0.5,7.3
idaho,87,87,0,11.1,-9.6,4.3
utah-state,92,92,0,9.8,-6.9,4.2
new-mexico-state,119,119,0,0.9,-29.5,8.1
san-jose-state,113,114,1,2.5,-18.9,4.7
texas-christian,3,2,-1,68.3,44.3,12.7
utah,21,22,1,39.0,22.1,9.3
air-force,25,24,-1,36.7,23.7,9.4
san-diego-state,39,37,-2,30.4,13.8,5.5
brigham-young,54,55,1,24.3,12.8,6.7
colorado-state,109,109,0,4.4,-19.1,6.7
nevada-las-vegas,111,111,0,3.2,-19.3,4.2
wyoming,103,103,0,6.6,-12.0,6.0
new-mexico,121,121,0,0.0,-33.1,7.6
central-florida,27,28,1,36.1,16.8,7.7
southern-mississippi,45,46,1,26.3,11.5,6.3
east-carolina,86,83,-3,11.5,-8.7,4.9
marshall,96,96,0,8.9,-12.6,4.0
alabama-birmingham,93,94,1,9.7,-7.3,4.6
memphis,120,120,0,0.9,-28.5,6.8
tulsa,33,30,-3,33.7,14.7,7.1
southern-methodist,69,67,-2,17.8,2.5,4.2
houston,79,81,2,14.7,0.6,5.6
texas-el-paso,95,95,0,9.3,-13.3,4.0
rice,98,97,-1,8.8,-9.7,5.9
tulane,106,107,1,5.6,-18.2,6.7
miami-oh,77,78,1,15.6,-9.0,4.0
ohio,71,71,0,17.5,-3.3,6.9
temple,64,65,1,21.3,1.0,7.0
kent-state,85,86,1,11.8,-6.0,4.5
bowling-green-state,115,115,0,1.6,-26.8,6.9
buffalo,114,113,-1,2.5,-23.2,7.3
akron,117,117,0,1.1,-27.2,5.8
northern-illinois,16,18,2,40.8,23.4,11.8
toledo,66,66,0,20.4,1.5,7.7
western-michigan,76,76,0,15.7,-1.7,7.7
ball-state,105,105,0,6.4,-16.1,4.1
central-michigan,100,99,-1,7.6,-8.8,6.9
eastern-michigan,116,116,0,1.2,-28.2,7.3
troy,70,70,0,17.7,-3.1,4.3
florida-international,72,72,0,17.5,-0.0,7.4
middle-tennessee-state,89,90,1,10.4,-12.4,4.3
louisiana-monroe,99,100,1,7.6,-15.7,6.0
arkansas-state,94,93,-1,9.7,-7.3,5.6
florida-atlantic,112,112,0,3.1,-24.7,6.5
louisiana-lafayette,110,110,0,3.6,-21.7,4.9
north-texas,101,101,0,7.2,-10.1,6.2
western-kentucky,108,108,0,4.8,-14.0,5.5
fcs,118,118,0,1.0,-22.6,5.9
