Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
oregon,1,1,0,79.1,68.3,18.1
stanford,6,5,-1,60.2,52.6,13.7
southern-california,16,23,7,43.4,43.6,11.6
washington,79,79,0,15.8,17.2,5.9
arizona,23,15,-8,40.5,39.0,10.7
arizona-state,55,53,-2,26.1,37.0,9.2
oregon-state,60,41,-19,24.9,29.9,10.1
california,37,35,-2,32.1,40.3,10.5
ucla,64,62,-2,22.4,24.6,8.4
washington-state,102,110,8,8.4,7.3,10.7
south-carolina,18,27,9,42.1,41.4,10.3
florida,34,22,-12,34.7,36.7,11.2
georgia,49,42,-7,28.5,37.1,10.1
tennessee,66,76,10,20.3,23.3,9.1
kentucky,54,59,5,26.2,25.0,6.3
vanderbilt,98,95,-3,9.2,8.1,3.6
auburn,3,4,1,69.7,56.4,14.1
louisiana-state,10,9,-1,51.9,42.1,11.3
arkansas,14,18,4,44.1,37.8,8.6
alabama,8,10,2,52.5,49.4,13.7
mississippi-state,24,17,-7,40.2,38.5,10.2
mississippi,70,66,-4,19.4,21.2,7.7
missouri,19,21,2,41.6,34.2,9.9
nebraska,11,8,-3,50.7,40.5,12.0
kansas-state,52,48,-4,27.0,23.2,6.2
iowa-state,78,74,-4,16.1,10.6,4.8
colorado,77,84,7,16.8,15.2,6.0
kansas,106,104,-2,7.2,-3.7,5.0
oklahoma,15,19,4,43.5,36.9,10.0
oklahoma-state,12,11,-1,49.9,39.4,9.7
texas-am,27,28,1,38.4,35.7,8.5
baylor,43,40,-3,29.2,24.6,7.0
texas-tech,69,63,-6,19.5,15.0,5.3
texas,74,70,-4,18.1,18.2,7.8
florida-state,21,24,3,41.2,40.1,11.3
maryland,31,38,7,35.2,30.7,8.1
north-carolina-state,29,32,3,36.1,32.2,8.5
boston-college,63,68,5,22.9,21.8,6.1
clemson,44,46,2,29.0,34.1,8.1
wake-forest,96,94,-2,9.3,8.7,6.8
virginia-tech,17,20,3,43.4,36.7,10.5
miami-fl,25,26,1,40.1,38.4,9.4
north-carolina,50,45,-5,27.6,24.4,6.6
georgia-tech,51,47,-4,27.0,30.1,8.1
virginia,80,77,-3,15.7,12.5,5.4
duke,91,89,-2,11.1,7.1,5.3
ohio-state,5,6,1,61.1,53.8,13.3
michigan-state,13,16,3,45.9,34.4,9.2
wisconsin,7,12,5,53.8,44.5,10.6
iowa,22,14,-8,40.7,39.3,11.8
illinois,42,36,-6,29.2,34.3,10.5
penn-state,53,50,-3,26.8,22.9,7.0
michigan,32,34,2,35.1,30.6,8.7
northwestern,56,61,5,26.0,16.5,4.2
purdue,82,80,-2,15.2,11.4,3.9
minnesota,101,109,8,8.4,7.6,5.4
indiana,85,81,-4,12.4,4.9,3.8
navy,28,31,3,37.0,33.5,8.4
notre-dame,58,67,9,25.0,26.0,5.9
army,47,54,7,28.7,26.3,11.4
west-virginia,33,43,10,34.9,32.7,7.4
connecticut,59,64,5,24.9,22.3,7.1
pittsburgh,40,33,-7,30.5,32.6,9.1
syracuse,41,51,10,29.3,21.6,6.9
south-florida,48,55,7,28.6,22.5,6.1
louisville,61,52,-9,24.4,24.8,9.6
cincinnati,76,71,-5,17.0,20.3,6.3
rutgers,75,75,0,18.0,15.0,5.7
