Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
oregon,1,6,5,49.8,52.4,0.0
stanford,24,16,-8,33.5,25.3,0.0
southern-california,34,30,-4,30.7,20.6,0.0
washington,71,50,-21,19.0,17.0,0.0
arizona,22,35,13,33.8,25.8,0.0
arizona-state,26,48,22,33.1,24.6,0.0
oregon-state,65,36,-29,20.8,21.6,0.0
california,14,40,26,36.1,29.6,0.0
ucla,79,55,-24,16.0,9.4,0.0
washington-state,118,114,-4,1.5,-26.7,0.0
south-carolina,17,43,26,35.7,28.9,0.0
florida,9,2,-7,39.0,34.4,0.0
georgia,10,27,17,38.5,33.6,0.0
tennessee,7,24,17,40.0,36.1,0.0
kentucky,37,39,2,30.1,19.6,0.0
vanderbilt,87,75,-12,14.6,5.9,0.0
auburn,8,18,10,39.4,35.2,0.0
louisiana-state,12,20,8,37.9,32.5,0.0
arkansas,25,22,-3,33.4,25.1,0.0
alabama,3,1,-2,44.4,43.5,0.0
mississippi-state,11,19,8,38.4,33.4,0.0
mississippi,83,12,-71,15.0,6.9,0.0
missouri,46,47,1,27.4,15.2,0.0
nebraska,15,10,-5,36.0,29.5,0.0
kansas-state,35,49,14,30.4,20.2,0.0
iowa-state,53,70,17,25.3,11.7,0.0
colorado,55,82,27,23.8,9.2,0.0
kansas,103,59,-44,8.7,-8.8,0.0
oklahoma,19,8,-11,35.1,27.9,0.0
oklahoma-state,16,26,10,36.0,29.4,0.0
texas-am,33,51,18,30.9,20.9,0.0
baylor,59,79,20,23.0,7.8,0.0
texas-tech,48,37,-11,26.7,13.9,0.0
texas,13,3,-10,37.1,31.2,0.0
florida-state,28,56,28,32.6,23.7,0.0
maryland,64,88,24,21.1,4.6,0.0
north-carolina-state,50,63,13,26.4,13.4,0.0
boston-college,58,44,-14,23.0,7.8,0.0
clemson,32,29,-3,31.5,22.0,0.0
wake-forest,23,61,38,33.7,25.6,0.0
virginia-tech,51,5,-46,25.8,34.1,0.0
miami-fl,21,28,7,33.9,25.9,0.0
north-carolina,68,31,-37,20.0,19.6,0.0
georgia-tech,20,9,-11,34.6,27.1,0.0
virginia,72,81,9,18.6,0.5,0.0
duke,81,85,4,15.8,-4.2,0.0
ohio-state,4,7,3,44.0,42.7,0.0
michigan-state,41,53,12,29.0,17.7,0.0
wisconsin,18,23,5,35.3,28.2,0.0
iowa,44,42,-2,27.7,15.6,0.0
illinois,77,65,-12,16.8,11.4,0.0
penn-state,39,13,-26,29.6,18.8,0.0
michigan,27,62,35,32.7,24.0,0.0
northwestern,62,77,15,22.2,6.5,0.0
purdue,82,67,-15,15.3,7.8,0.0
minnesota,43,74,31,28.2,16.4,0.0
indiana,75,92,17,17.7,-1.0,0.0
navy,67,25,-42,20.4,20.4,0.0
notre-dame,40,46,6,29.3,18.3,0.0
army,95,95,0,12.4,-9.9,0.0
west-virginia,42,34,-8,28.8,17.5,0.0
connecticut,80,33,-47,16.0,9.4,0.0
pittsburgh,60,11,-49,22.7,26.3,0.0
syracuse,49,72,23,26.7,13.9,0.0
south-florida,36,41,5,30.3,20.0,0.0
louisville,91,80,-11,13.9,4.2,0.0
cincinnati,70,21,-49,19.1,17.3,0.0
rutgers,31,38,7,31.6,22.2,0.0
nevada,45,17,-28,27.5,15.2,0.0
boise-state,6,15,9,40.8,37.5,0.0
hawaii,105,108,3,8.2,-10.1,0.0
fresno-state,38,66,28,30.1,19.6,0.0
louisiana-tech,73,64,-9,17.9,-0.6,0.0
idaho,61,90,29,22.3,6.6,0.0
utah-state,85,94,9,14.7,6.2,0.0
new-mexico-state,117,117,0,2.1,-26.4,0.0
san-jose-state,115,119,4,4.0,-20.5,0.0
texas-christian,2,4,2,44.5,43.6,0.0
utah,29,45,16,32.3,23.3,0.0
air-force,5,14,9,41.8,39.1,0.0
san-diego-state,54,104,50,24.1,9.6,0.0
brigham-young,30,32,2,31.7,22.2,0.0
colorado-state,104,93,-11,8.3,-9.8,0.0
nevada-las-vegas,102,98,-4,8.7,-8.7,0.0
wyoming,109,96,-13,7.1,-18.7,0.0
new-mexico,121,112,-9,0.0,-30.6,0.0
central-florida,52,60,8,25.4,11.8,0.0
southern-mississippi,94,58,-36,13.0,1.8,0.0
east-carolina,57,54,-3,23.4,8.4,0.0
marshall,98,84,-14,10.0,-5.6,0.0
alabama-birmingham,86,76,-10,14.6,5.9,0.0
memphis,108,97,-11,7.3,-12.4,0.0
tulsa,84,83,-1,15.0,6.8,0.0
southern-methodist,88,89,1,14.5,5.6,0.0
houston,56,73,17,23.4,8.4,0.0
texas-el-paso,76,100,24,17.4,-1.6,0.0
rice,106,116,10,7.5,-11.9,0.0
tulane,113,118,5,5.0,-22.3,0.0
miami-oh,101,115,14,9.1,-7.8,0.0
ohio,78,91,13,16.5,-3.0,0.0
temple,90,68,-22,14.2,-6.9,0.0
kent-state,66,106,40,20.7,3.9,0.0
bowling-green-state,97,99,2,10.0,-5.5,0.0
buffalo,69,87,18,19.7,2.4,0.0
akron,116,110,-6,3.5,-21.9,0.0
northern-illinois,92,71,-21,13.8,3.9,0.0
toledo,110,105,-5,6.2,-15.1,0.0
western-michigan,111,109,-2,5.3,-17.2,0.0
ball-state,89,107,18,14.3,-6.7,0.0
central-michigan,47,52,5,27.4,15.0,0.0
eastern-michigan,119,121,2,1.4,-27.0,0.0
troy,63,69,6,21.3,4.9,0.0
florida-international,107,111,4,7.3,-15.9,0.0
middle-tennessee-state,93,57,-36,13.6,3.3,0.0
louisiana-monroe,74,78,4,17.8,5.1,0.0
arkansas-state,100,86,-14,9.4,-7.1,0.0
florida-atlantic,96,102,6,12.2,-10.3,0.0
louisiana-lafayette,112,103,-9,5.2,-17.4,0.0
north-texas,99,101,2,9.6,-6.5,0.0
western-kentucky,114,113,-1,4.7,-18.7,0.0
fcs,120,120,0,0.6,-24.0,0.0
