Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
oregon,1,1,0,79.7,62.2,15.7
stanford,4,4,0,63.9,49.8,13.5
southern-california,26,26,0,35.7,31.8,11.4
washington,60,60,0,22.2,15.5,5.6
arizona,31,31,0,33.0,29.8,9.4
arizona-state,38,36,-2,30.3,31.7,8.8
oregon-state,57,57,0,23.1,23.8,8.9
california,51,51,0,25.0,28.3,9.0
ucla,77,77,0,15.5,12.4,7.6
washington-state,102,102,0,6.8,-1.7,12.5
south-carolina,23,23,0,38.0,29.7,10.0
florida,33,34,1,31.7,27.4,9.5
georgia,44,44,0,27.6,26.3,9.0
tennessee,62,62,0,21.9,14.8,7.9
kentucky,59,59,0,22.3,15.7,6.0
vanderbilt,104,104,0,6.3,-3.8,5.1
auburn,3,3,0,67.5,47.5,13.5
louisiana-state,13,13,0,45.1,31.1,9.6
arkansas,15,15,0,44.4,30.2,9.0
alabama,9,9,0,48.0,40.9,11.5
mississippi-state,25,25,0,36.6,29.6,8.9
mississippi,75,75,0,15.6,12.8,7.2
missouri,17,17,0,42.7,28.0,9.2
nebraska,14,14,0,44.8,34.5,10.1
kansas-state,56,55,-1,23.9,13.5,6.0
iowa-state,79,80,1,14.6,4.5,4.7
colorado,73,73,0,16.3,8.3,5.8
kansas,106,106,0,5.7,-10.7,4.7
oklahoma,11,11,0,46.7,32.2,8.9
oklahoma-state,12,12,0,45.5,31.8,9.2
texas-am,19,20,1,39.9,29.1,8.7
baylor,47,48,1,25.8,16.9,6.9
texas-tech,61,61,0,22.1,10.3,5.0
texas,69,69,0,18.2,12.7,7.0
florida-state,20,21,1,39.6,32.3,10.1
maryland,35,35,0,31.4,21.4,9.4
north-carolina-state,27,29,2,34.5,26.2,8.3
boston-college,49,49,0,25.4,16.2,7.2
clemson,45,46,1,26.9,24.9,7.9
wake-forest,91,91,0,10.0,3.0,6.2
virginia-tech,10,10,0,47.5,33.1,9.9
miami-fl,34,33,-1,31.7,27.3,8.4
north-carolina,50,50,0,25.1,15.7,5.8
georgia-tech,48,47,-1,25.4,25.0,7.0
virginia,84,84,0,12.4,4.1,5.0
duke,98,98,0,8.4,-2.0,5.6
ohio-state,6,6,0,61.5,46.7,12.2
michigan-state,16,16,0,43.9,25.1,8.5
wisconsin,7,7,0,57.2,41.4,11.8
iowa,32,32,0,32.2,28.3,10.2
illinois,39,38,-1,29.6,30.3,10.8
penn-state,53,53,0,24.3,14.3,6.2
michigan,43,43,0,28.1,20.9,7.5
northwestern,68,67,-1,18.7,4.3,4.6
purdue,82,82,0,13.2,6.2,4.8
minnesota,89,89,0,10.2,3.8,5.3
indiana,85,85,0,11.9,-1.8,3.8
navy,29,24,-5,33.5,22.8,9.0
notre-dame,40,39,-1,29.5,23.4,7.5
army,63,63,0,21.3,13.7,11.0
west-virginia,21,22,1,39.4,28.4,8.5
connecticut,42,41,-1,28.9,17.3,6.3
pittsburgh,41,40,-1,29.2,23.0,8.3
syracuse,58,58,0,22.4,10.8,6.5
south-florida,54,52,-2,24.3,14.3,5.6
louisville,52,56,4,24.7,17.6,9.7
cincinnati,74,74,0,15.7,12.8,5.9
rutgers,88,88,0,10.6,-0.7,6.7
nevada,8,8,0,54.4,37.1,11.0
boise-state,5,5,0,63.2,47.8,14.1
hawaii,36,28,-8,30.6,17.0,15.6
fresno-state,64,64,0,21.1,7.0,6.9
louisiana-tech,80,79,-1,14.5,4.2,7.5
idaho,87,87,0,11.0,-5.5,4.1
utah-state,92,92,0,9.7,-3.1,4.2
new-mexico-state,119,119,0,0.8,-25.6,8.4
san-jose-state,114,113,-1,2.3,-15.8,4.7
texas-christian,2,2,0,68.9,49.8,13.1
utah,22,18,-4,38.8,26.1,9.5
air-force,24,27,3,36.6,27.7,9.6
san-diego-state,37,42,5,30.4,18.0,5.6
brigham-young,55,54,-1,24.2,16.7,6.8
colorado-state,109,109,0,4.4,-14.9,6.8
nevada-las-vegas,111,111,0,3.2,-15.2,4.1
wyoming,103,103,0,6.6,-7.9,6.1
new-mexico,121,121,0,0.0,-28.9,7.8
central-florida,28,30,2,34.3,19.7,7.9
southern-mississippi,46,45,-1,26.0,15.3,6.4
