Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
oregon,1,1,0,59.8,61.4,26.2
stanford,14,24,10,40.1,31.8,12.6
southern-california,44,34,-10,27.5,13.0,10.3
washington,51,71,20,24.6,21.0,8.5
arizona,15,22,7,37.8,28.4,12.9
arizona-state,22,26,4,33.8,22.4,12.3
oregon-state,63,65,2,20.0,21.6,10.8
california,10,14,4,42.4,35.4,14.8
ucla,100,79,-21,9.1,-1.0,4.7
washington-state,121,118,-3,0.0,-28.3,13.3
south-carolina,7,17,10,44.4,38.4,14.4
florida,8,9,1,42.8,36.0,17.2
georgia,34,10,-24,29.9,31.6,16.8
tennessee,36,7,-29,29.4,30.4,18.1
kentucky,33,37,4,30.1,16.9,9.8
vanderbilt,95,87,-8,10.0,1.8,2.9
auburn,12,8,-4,42.0,34.8,17.6
louisiana-state,6,12,6,44.6,38.7,16.3
arkansas,18,25,7,36.4,26.4,12.5
alabama,2,3,1,49.2,45.6,21.7
mississippi-state,40,11,-29,28.6,28.9,16.7
mississippi,74,83,9,16.7,5.1,3.5
missouri,26,46,20,32.7,20.8,7.6
nebraska,9,15,6,42.6,35.7,14.7
kansas-state,46,35,-11,25.8,10.4,10.1
iowa-state,80,53,-27,15.0,1.6,5.8
colorado,88,55,-33,12.7,-3.0,4.6
kansas,87,103,16,13.0,-2.2,4.4
oklahoma,11,19,8,42.0,34.8,13.9
oklahoma-state,21,16,-5,34.8,23.9,14.7
texas-am,17,33,16,36.6,26.7,10.4
baylor,43,59,16,27.9,13.6,3.9
texas-tech,29,48,19,31.0,18.1,7.0
texas,16,13,-3,36.9,27.1,15.6
florida-state,52,28,-24,24.2,20.2,11.9
maryland,35,64,29,29.7,16.3,2.3
north-carolina-state,31,50,19,30.5,17.5,6.7
boston-college,45,58,13,26.7,11.8,3.9
clemson,28,32,4,31.6,19.0,11.0
wake-forest,23,23,0,33.3,21.7,12.8
virginia-tech,83,51,-32,13.5,12.2,17.0
miami-fl,42,21,-21,28.2,28.1,12.9
north-carolina,61,68,7,20.4,22.6,9.8
georgia-tech,48,20,-28,25.4,22.5,13.6
virginia,72,72,0,17.3,6.2,0.2
duke,81,81,0,14.9,1.6,2.1
ohio-state,5,4,-1,47.9,43.6,21.4
michigan-state,27,41,14,31.9,19.6,8.9
wisconsin,25,18,-7,32.8,20.9,14.1
iowa,19,44,25,35.6,25.1,7.8
illinois,59,77,18,21.6,14.9,5.7
penn-state,50,39,-11,24.7,21.2,9.4
michigan,13,27,14,41.4,33.8,12.0
northwestern,54,62,8,23.9,7.6,3.3
purdue,79,82,3,15.0,1.8,3.9
minnesota,75,43,-32,16.4,4.5,8.2
indiana,73,75,2,16.9,-0.1,0.5
navy,62,67,5,20.1,11.9,10.2
notre-dame,58,40,-18,21.7,15.0,9.1
army,92,95,3,10.9,-6.5,5.0
west-virginia,39,42,3,28.7,14.7,8.8
connecticut,41,80,39,28.4,28.6,4.7
pittsburgh,57,60,3,22.6,16.9,13.2
syracuse,71,49,-22,18.6,8.9,7.0
south-florida,55,36,-19,23.7,19.1,10.0
louisville,84,91,7,13.5,-1.3,2.1
cincinnati,56,70,14,23.6,18.8,8.6
rutgers,37,31,-6,29.2,15.6,11.1
nevada,20,45,25,35.3,24.6,7.6
boise-state,24,6,-18,32.9,26.5,18.7
hawaii,107,105,-2,6.2,-15.8,5.1
fresno-state,38,38,0,29.2,20.3,9.8
louisiana-tech,89,73,-16,11.9,-4.6,0.3
idaho,77,61,-16,15.6,2.9,3.3
utah-state,64,85,21,19.7,11.1,3.1
new-mexico-state,118,117,-1,1.0,-25.9,13.2
san-jose-state,110,115,5,5.0,-13.4,10.2
texas-christian,4,2,-2,48.0,43.7,21.8
utah,32,29,-3,30.5,17.5,11.7
air-force,3,5,2,48.4,44.2,19.5
san-diego-state,47,54,7,25.7,10.3,4.8
brigham-young,53,30,-23,24.1,20.0,11.1
colorado-state,117,104,-13,1.3,-24.4,4.9
nevada-las-vegas,109,102,-7,5.7,-11.2,4.4
wyoming,106,109,3,7.4,-13.5,9.4
new-mexico,119,121,2,0.8,-25.9,15.3
central-florida,68,52,-16,18.9,9.6,5.9
southern-mississippi,67,94,27,19.1,9.9,0.9
east-carolina,49,57,8,25.3,9.7,4.2
marshall,101,98,-3,9.0,-1.4,2.8
alabama-birmingham,99,86,-13,9.1,-0.9,3.0
memphis,112,108,-4,4.7,-14.2,6.2
tulsa,66,84,18,19.2,10.1,3.4
southern-methodist,60,88,28,21.3,14.4,2.8
houston,30,56,26,30.7,17.8,4.2
texas-el-paso,98,76,-22,9.7,-9.0,0.8
rice,104,106,2,8.3,-11.6,6.0
tulane,111,113,2,4.9,-18.5,11.1
miami-oh,96,101,5,9.9,-8.4,3.9
ohio,97,78,-19,9.7,-8.9,1.5
temple,65,90,25,19.4,0.8,3.5
kent-state,78,66,-12,15.1,1.8,1.9
bowling-green-state,105,97,-8,7.5,-5.9,2.7
buffalo,85,69,-16,13.4,-1.6,1.2
akron,115,116,1,2.1,-21.9,10.9
northern-illinois,82,92,10,14.6,0.9,1.9
toledo,93,110,17,10.7,-7.0,7.6
western-michigan,94,111,17,10.4,-7.4,8.6
ball-state,90,89,-1,11.2,-5.8,3.4
central-michigan,70,47,-23,18.8,9.3,7.5
eastern-michigan,116,119,3,1.5,-23.9,13.5
troy,69,63,-6,18.9,9.4,2.5
florida-international,91,107,16,11.0,-0.9,8.0
middle-tennessee-state,76,93,17,16.0,3.6,1.7
louisiana-monroe,86,74,-12,13.1,4.5,2.6
arkansas-state,113,100,-13,4.4,-15.2,3.6
florida-atlantic,102,96,-6,8.8,-10.6,5.1
louisiana-lafayette,103,112,9,8.8,-10.6,8.7
north-texas,108,99,-9,6.0,-10.4,3.3
western-kentucky,114,114,0,4.2,-15.6,9.4
fcs,120,120,0,0.7,-22.1,12.0
