Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
oregon,1,1,0,69.6,52.8,22.5
stanford,10,9,-1,51.0,38.7,15.6
southern-california,31,26,-5,35.4,24.8,7.9
washington,72,69,-3,21.2,13.5,6.9
arizona,21,11,-10,43.2,30.6,11.3
arizona-state,37,48,11,31.0,27.8,10.0
oregon-state,33,50,17,33.2,25.5,7.6
california,22,32,10,40.6,39.0,12.3
ucla,61,41,-20,24.5,14.9,9.2
washington-state,113,116,3,4.7,-18.4,9.5
south-carolina,19,27,8,44.3,32.2,11.7
florida,23,13,-10,40.5,33.4,14.6
georgia,64,80,16,24.1,26.0,11.1
tennessee,76,60,-16,19.7,15.1,11.5
kentucky,56,52,-4,25.4,16.6,7.1
vanderbilt,75,86,11,19.8,10.4,4.1
auburn,4,6,2,60.1,41.0,13.5
louisiana-state,5,7,2,59.1,39.7,14.4
arkansas,27,28,1,39.3,24.7,9.2
alabama,9,2,-7,55.4,44.9,17.9
mississippi-state,26,36,10,39.6,31.7,11.1
mississippi,49,51,2,26.9,14.2,5.8
missouri,17,23,6,45.5,24.4,7.7
nebraska,7,10,3,58.7,41.2,14.1
kansas-state,45,24,-21,28.2,8.1,6.3
iowa-state,79,63,-16,19.3,4.3,4.2
colorado,54,49,-5,25.8,12.3,5.1
kansas,93,96,3,11.4,-8.5,3.4
oklahoma,14,12,-2,48.4,28.0,11.5
oklahoma-state,15,19,4,47.3,26.6,10.1
texas-am,35,29,-6,31.9,23.3,8.8
baylor,43,31,-12,28.8,13.8,5.4
texas-tech,68,72,4,23.4,7.8,5.9
texas,44,44,0,28.4,16.9,10.3
florida-state,12,18,6,50.5,37.9,10.5
maryland,40,46,6,29.9,10.6,5.3
north-carolina-state,25,25,0,40.3,23.3,8.4
boston-college,85,75,-10,16.5,3.0,4.2
clemson,58,47,-11,24.9,21.9,8.2
wake-forest,82,71,-11,17.3,8.9,8.5
virginia-tech,29,33,4,37.6,28.5,11.1
miami-fl,32,21,-11,34.1,27.2,11.4
north-carolina,38,55,17,30.5,20.8,7.3
georgia-tech,30,37,7,36.8,27.1,9.6
virginia,77,65,-12,19.7,10.1,6.4
duke,102,99,-3,8.9,-7.6,3.9
ohio-state,6,4,-2,59.1,39.7,15.8
michigan-state,13,20,7,49.2,27.3,7.2
wisconsin,18,22,4,44.7,29.6,10.6
iowa,20,15,-5,44.1,32.0,11.5
illinois,34,56,22,33.0,25.2,6.1
penn-state,65,40,-25,23.9,13.6,8.3
michigan,24,14,-10,40.3,23.4,10.8
northwestern,46,30,-16,28.1,6.0,4.2
purdue,71,82,11,21.6,4.6,2.9
minnesota,100,97,-3,9.7,-2.0,6.7
indiana,80,74,-6,18.4,-1.1,1.9
navy,41,62,21,29.1,18.3,6.1
notre-dame,57,67,10,25.1,15.9,5.9
army,52,66,14,26.1,9.3,6.2
west-virginia,28,34,6,38.7,23.9,7.5
connecticut,48,38,-10,27.2,20.2,9.3
pittsburgh,66,53,-13,23.8,19.4,8.0
syracuse,36,54,18,31.7,13.4,4.6
south-florida,53,39,-14,26.1,12.7,7.2
louisville,51,73,22,26.7,13.9,2.3
cincinnati,59,76,17,24.8,21.6,6.4
rutgers,60,68,8,24.7,10.3,7.0
nevada,8,8,0,56.0,35.8,13.0
boise-state,3,5,2,61.4,44.8,14.7
hawaii,67,79,12,23.6,5.2,7.2
fresno-state,74,57,-17,20.3,2.3,8.6
louisiana-tech,91,101,10,12.7,-2.4,3.8
idaho,69,70,1,23.1,7.3,2.7
utah-state,89,85,-4,13.2,-1.1,4.3
new-mexico-state,120,120,0,0.1,-33.8,11.4
san-jose-state,111,111,0,6.7,-11.8,6.5
texas-christian,2,3,1,63.9,45.7,16.5
utah,11,17,6,50.7,31.0,8.8
air-force,16,16,0,45.8,31.2,15.2
san-diego-state,50,35,-15,26.8,14.0,6.6
brigham-young,84,94,10,16.5,7.2,8.2
