Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
oregon,1,1,0,78.1,68.6,17.8
stanford,5,6,1,62.7,55.9,13.9
southern-california,24,16,-8,37.9,40.7,12.3
washington,73,79,6,18.6,20.9,5.8
arizona,22,23,1,40.0,39.8,10.6
arizona-state,52,55,3,25.9,37.9,9.3
oregon-state,42,60,18,28.5,34.5,9.9
california,44,37,-7,28.1,37.7,10.4
ucla,71,64,-7,19.2,22.3,8.6
washington-state,102,102,0,8.0,7.6,12.0
south-carolina,17,18,1,44.0,43.5,10.5
florida,31,34,3,35.9,37.3,10.7
georgia,43,49,6,28.2,37.9,10.1
tennessee,66,66,0,21.8,24.2,8.8
kentucky,53,54,1,25.6,25.6,6.3
vanderbilt,97,98,1,8.3,8.7,3.4
auburn,4,3,-1,69.0,57.1,14.4
louisiana-state,10,10,0,50.7,40.9,11.0
arkansas,13,14,1,45.3,39.3,9.1
alabama,8,8,0,53.5,50.5,13.3
mississippi-state,29,24,-5,36.4,38.2,10.1
mississippi,75,70,-5,18.2,23.1,7.8
missouri,19,19,0,42.1,35.0,10.0
nebraska,12,11,-1,46.9,41.5,11.6
kansas-state,59,52,-7,23.7,22.0,6.5
iowa-state,77,78,1,15.3,12.5,4.8
colorado,72,77,5,18.8,17.7,6.0
kansas,107,106,-1,6.5,-2.8,4.9
oklahoma,14,15,1,45.3,39.3,9.8
oklahoma-state,11,12,1,49.9,39.9,9.9
texas-am,23,27,4,39.6,36.9,8.9
baylor,48,43,-5,26.7,25.1,7.3
texas-tech,67,69,2,21.6,18.0,5.2
texas,68,74,6,20.5,21.4,7.5
florida-state,20,21,1,42.1,40.7,11.2
maryland,36,31,-5,31.3,29.7,9.2
north-carolina-state,25,29,4,37.2,33.4,8.7
boston-college,60,63,3,23.6,21.8,6.8
clemson,40,44,4,30.4,34.5,8.4
wake-forest,98,96,-2,8.2,8.2,6.5
virginia-tech,15,17,2,44.4,38.1,10.5
miami-fl,32,25,-7,35.5,36.7,9.5
north-carolina,57,50,-7,24.0,22.6,6.5
georgia-tech,45,51,6,28.0,30.0,7.9
virginia,82,80,-2,13.9,12.3,5.3
duke,93,91,-2,9.7,6.5,5.8
ohio-state,6,5,-1,62.1,55.1,13.3
michigan-state,16,13,-3,44.1,32.7,9.4
wisconsin,7,7,0,56.0,47.5,11.2
iowa,26,22,-4,37.2,39.5,11.7
illinois,35,42,7,32.2,37.9,10.8
penn-state,47,53,6,27.3,23.1,6.8
michigan,38,32,-6,31.1,29.3,8.5
northwestern,63,56,-7,22.1,14.3,4.5
purdue,78,82,4,15.0,15.0,4.2
minnesota,99,101,2,8.2,8.1,5.4
indiana,89,85,-4,10.9,4.9,3.8
navy,27,28,1,36.7,32.6,9.1
notre-dame,46,58,12,27.4,28.9,6.5
army,58,47,-11,24.0,22.5,12.1
west-virginia,28,33,5,36.4,34.2,7.9
connecticut,50,59,9,26.5,23.9,7.0
pittsburgh,37,40,3,31.2,32.1,9.3
syracuse,55,41,-14,25.1,19.4,7.2
south-florida,54,48,-6,25.4,22.0,6.1
louisville,64,61,-3,22.0,24.7,10.1
cincinnati,69,76,7,20.2,24.7,6.1
rutgers,83,75,-8,13.7,9.6,5.6
nevada,9,9,0,51.8,42.3,12.0
boise-state,2,4,2,70.5,59.7,15.3
hawaii,34,35,1,32.9,26.9,15.8
fresno-state,62,57,-5,22.7,17.3,7.7
louisiana-tech,79,83,4,14.9,12.2,7.5
idaho,85,93,8,12.0,3.3,3.1
utah-state,92,86,-6,9.9,2.2,4.3
new-mexico-state,117,117,0,1.6,-16.5,9.4
san-jose-state,114,115,1,3.0,-7.4,5.2
texas-christian,3,2,-1,69.8,58.1,14.7
utah,18,20,2,42.3,35.2,10.9
air-force,30,30,0,36.2,35.4,11.0
san-diego-state,49,45,-4,26.5,21.8,5.9
brigham-young,61,65,4,23.0,20.6,6.9
colorado-state,110,108,-2,4.5,-8.1,7.7
nevada-las-vegas,111,112,1,4.3,-6.4,3.8
wyoming,104,110,6,6.9,-0.2,6.3
new-mexico,121,121,0,0.0,-22.5,9.0
central-florida,33,36,3,34.7,29.5,8.5
southern-mississippi,39,46,7,30.8,23.7,5.9
east-carolina,81,73,-8,14.0,3.7,3.4
marshall,94,95,1,8.6,-0.9,4.0
alabama-birmingham,87,92,5,11.2,5.6,4.0
memphis,119,119,0,0.7,-18.8,6.5
tulsa,41,38,-3,29.9,22.4,7.7
southern-methodist,70,71,1,19.7,14.5,4.4
houston,76,68,-8,16.2,12.3,5.9
texas-el-paso,88,90,2,11.1,-0.2,3.8
rice,100,109,9,8.0,1.7,5.6
tulane,105,97,-8,6.8,-5.5,7.6
miami-oh,86,88,2,11.6,-3.2,4.3
ohio,56,62,6,25.0,15.0,7.0
temple,51,39,-12,26.1,16.7,7.8
kent-state,91,84,-7,10.0,2.5,4.9
bowling-green-state,116,114,-2,2.4,-13.6,6.0
buffalo,113,111,-2,3.4,-9.5,3.4
akron,120,120,0,0.7,-17.0,6.6
northern-illinois,21,26,5,40.1,32.3,10.5
toledo,65,67,2,21.8,13.9,8.3
western-michigan,80,87,7,14.2,8.0,7.0
ball-state,108,104,-4,6.5,-5.2,3.7
central-michigan,96,100,4,8.4,2.6,6.5
eastern-michigan,115,116,1,3.0,-11.2,8.2
troy,84,81,-3,12.7,2.9,3.2
florida-international,74,72,-2,18.4,14.3,7.8
middle-tennessee-state,103,105,2,7.2,-5.7,3.9
louisiana-monroe,95,103,8,8.5,-4.2,6.5
arkansas-state,90,89,-1,10.3,3.4,6.2
florida-atlantic,106,99,-7,6.7,-6.9,5.2
louisiana-lafayette,112,113,1,3.6,-9.1,5.0
north-texas,101,94,-7,8.0,1.6,6.9
western-kentucky,109,107,-2,5.5,-1.8,5.9
fcs,118,118,0,1.1,-11.4,6.7
