Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
oregon,1,1,0,70.3,55.1,19.5
stanford,10,9,-1,48.2,35.6,14.0
southern-california,21,22,1,40.1,32.2,8.9
washington,72,64,-8,19.4,11.9,6.2
arizona,17,20,3,44.7,30.8,10.0
arizona-state,53,40,-13,25.1,24.4,9.1
oregon-state,46,47,1,27.5,24.2,7.5
california,25,37,12,35.5,34.4,11.4
ucla,68,61,-7,20.4,14.1,8.2
washington-state,111,113,2,4.9,-11.3,8.5
south-carolina,22,24,2,39.3,31.1,10.7
florida,31,30,-1,33.4,30.5,12.7
georgia,39,43,4,30.8,30.8,10.0
tennessee,78,74,-4,16.1,13.5,10.5
kentucky,58,50,-8,24.0,17.2,6.2
vanderbilt,86,83,-3,13.4,6.0,3.8
auburn,3,4,1,63.4,45.3,12.9
louisiana-state,14,5,-9,46.6,31.4,12.7
arkansas,27,33,6,34.3,23.2,8.1
alabama,5,7,2,55.0,42.6,15.6
mississippi-state,19,19,0,41.6,31.7,10.3
mississippi,66,60,-6,21.6,16.8,6.3
missouri,8,14,6,48.9,29.0,8.1
nebraska,9,15,6,48.6,36.1,12.9
kansas-state,45,34,-11,27.5,12.5,5.7
iowa-state,77,84,7,17.7,4.7,4.0
colorado,76,71,-5,18.4,9.7,5.5
kansas,107,106,-1,5.5,-15.5,4.8
oklahoma,16,6,-10,45.0,31.2,10.6
oklahoma-state,18,12,-6,42.7,28.0,9.1
texas-am,42,53,11,29.0,22.3,7.8
baylor,36,39,3,31.2,16.0,5.1
texas-tech,63,73,10,22.4,10.4,5.2
texas,48,31,-17,27.1,18.9,9.1
florida-state,12,13,1,46.8,33.7,11.0
maryland,52,54,2,26.0,10.1,4.6
north-carolina-state,30,29,-1,33.5,21.8,7.8
boston-college,84,80,-4,14.0,7.8,3.9
clemson,38,44,6,30.8,25.8,7.4
wake-forest,85,86,1,13.9,7.5,7.6
virginia-tech,20,23,3,41.0,30.7,10.5
miami-fl,24,28,4,38.6,30.0,9.9
north-carolina,43,32,-11,28.1,20.8,7.0
georgia-tech,32,26,-6,32.5,25.0,8.7
virginia,79,82,3,16.0,4.6,5.7
duke,103,104,1,6.6,-6.4,3.7
ohio-state,6,8,2,54.0,41.3,13.8
michigan-state,11,10,-1,48.0,26.8,8.2
wisconsin,13,17,4,46.7,31.6,9.9
iowa,23,18,-5,38.9,30.5,10.7
illinois,40,45,5,30.7,25.5,7.4
penn-state,56,69,13,24.5,14.1,7.5
michigan,29,27,-2,33.5,21.9,9.4
northwestern,57,52,-5,24.0,6.9,3.8
purdue,75,65,-10,18.5,3.2,3.0
minnesota,99,102,3,7.2,-1.8,6.1
indiana,81,76,-5,15.8,-1.7,1.7
