Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
oregon,1,1,0,67.5,57.0,26.2
stanford,3,5,2,58.2,44.7,15.8
southern-california,19,30,11,42.6,23.8,7.6
washington,80,76,-4,16.9,6.5,8.1
arizona,13,13,0,48.2,31.3,12.4
arizona-state,39,37,-2,31.4,29.8,10.1
oregon-state,65,55,-10,21.9,18.1,8.9
california,33,28,-5,33.0,33.1,13.9
ucla,47,69,22,27.6,22.3,5.9
washington-state,116,114,-2,3.4,-24.0,11.3
south-carolina,27,15,-12,35.6,24.1,14.4
florida,6,6,0,55.9,41.7,16.5
georgia,71,53,-18,20.8,22.5,13.5
tennessee,53,49,-4,26.2,19.4,13.9
kentucky,36,21,-15,32.1,18.4,8.5
vanderbilt,75,79,4,19.0,11.5,3.1
auburn,8,10,2,53.0,37.7,14.9
louisiana-state,7,8,1,54.9,40.2,16.4
arkansas,29,18,-11,35.2,23.4,11.0
alabama,2,2,0,60.0,47.1,20.3
mississippi-state,38,50,12,31.7,30.5,13.1
mississippi,62,88,26,22.8,12.7,2.9
missouri,21,31,10,41.0,21.7,7.8
nebraska,11,4,-7,49.3,32.8,16.9
kansas-state,28,33,5,35.5,14.3,7.4
iowa-state,78,85,7,18.3,3.7,4.6
colorado,61,71,10,22.9,7.0,4.5
kansas,86,91,5,15.2,-2.5,3.3
oklahoma,15,12,-3,44.4,26.2,14.0
oklahoma-state,20,16,-4,42.3,26.3,11.9
texas-am,22,19,-3,39.3,22.1,10.4
baylor,49,58,9,26.9,10.1,5.0
texas-tech,58,52,-6,24.4,9.7,6.8
texas,37,17,-20,31.9,18.1,12.5
florida-state,24,32,8,38.1,28.0,10.4
maryland,45,56,11,28.2,12.2,6.2
north-carolina-state,16,20,4,44.0,25.8,8.2
boston-college,60,42,-18,23.2,7.7,4.8
clemson,35,39,4,32.1,23.3,9.0
wake-forest,70,47,-23,20.8,8.7,9.8
virginia-tech,44,60,16,28.5,24.0,12.5
miami-fl,26,40,14,37.2,32.2,11.8
north-carolina,69,81,12,21.1,16.3,8.7
georgia-tech,41,29,-12,29.0,25.0,11.5
virginia,40,68,28,29.3,18.4,3.4
duke,104,96,-8,8.6,-10.0,2.7
ohio-state,5,7,2,57.0,43.0,18.4
michigan-state,25,26,1,37.8,17.5,8.0
wisconsin,12,23,11,48.5,31.7,10.5
iowa,23,35,12,39.3,29.9,10.4
illinois,43,45,2,28.6,17.0,6.0
penn-state,30,36,6,34.7,22.5,9.6
michigan,14,27,13,44.9,26.9,12.3
northwestern,31,38,7,34.6,13.1,3.8
purdue,84,70,-14,15.7,-1.6,3.0
minnesota,95,89,-6,11.1,-3.3,6.9
indiana,68,63,-5,21.2,-3.3,1.1
navy,52,48,-4,26.4,13.3,7.3
notre-dame,83,73,-10,16.2,10.3,6.9
army,56,75,19,25.1,7.3,4.0
west-virginia,32,22,-10,34.5,22.2,7.9
connecticut,50,64,14,26.7,20.4,10.6
pittsburgh,72,54,-18,20.6,15.2,9.6
syracuse,54,67,13,26.2,8.9,5.4
