Conference,Score
Southeastern Conference,33.8
Pacific-10 Conference,33.6
Big Ten Conference,30.1
Independent,29.5
Big 12 Conference,28.9
Atlantic Coast Conference,26.7
Big East Conference,24.4
Mountain West Conference,23.7
Western Athletic Conference,23.6
Conference USA,14.8
Mid-American Conference,12.5
Sun Belt Conference,8.9
FCS,1.0
