Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
stanford,18,17,-1,50.1,21.6,13.2
oregon,1,1,0,83.6,63.5,29.0
washington,15,25,10,52.9,25.8,10.8
oregon-state,68,90,22,29.4,-2.2,3.7
washington-state,64,77,13,31.0,0.7,8.4
california,101,93,-8,17.1,-13.7,5.3
arizona-state,17,22,5,51.8,24.1,11.3
ucla,9,15,6,59.2,35.2,13.9
southern-california,42,55,13,39.2,15.1,6.5
arizona,10,12,2,58.5,28.3,10.9
utah,29,7,-22,45.0,25.3,12.9
colorado,81,83,2,24.7,-16.5,9.5
missouri,23,21,-2,49.1,20.0,10.5
south-carolina,31,43,12,44.2,23.7,11.9
georgia,38,41,3,40.2,26.9,12.5
vanderbilt,73,58,-15,27.2,10.0,4.6
florida,37,42,5,40.5,27.5,13.4
tennessee,33,13,-20,42.9,21.6,10.9
kentucky,95,81,-14,19.8,-7.3,2.8
auburn,11,14,3,54.1,22.1,12.0
alabama,5,4,-1,62.6,40.3,20.6
louisiana-state,8,11,3,59.5,29.7,13.5
texas-am,35,20,-15,42.5,20.9,12.5
mississippi,16,30,14,52.1,19.3,8.6
mississippi-state,63,50,-13,31.0,18.9,7.0
arkansas,27,39,12,46.4,11.4,6.7
baylor,6,2,-4,62.2,39.8,18.2
oklahoma,7,6,-1,59.7,30.0,16.1
oklahoma-state,4,3,-1,62.7,34.2,17.6
texas,89,65,-24,21.7,-3.0,9.7
kansas-state,60,80,20,31.7,1.8,2.2
texas-tech,26,24,-2,47.7,13.2,7.9
texas-christian,71,62,-9,27.4,10.3,7.1
west-virginia,65,64,-1,30.6,-0.0,2.4
iowa-state,110,104,-6,11.6,-18.8,7.5
kansas,83,66,-17,23.6,-6.4,2.0
ohio-state,13,18,5,53.5,21.3,10.7
wisconsin,25,8,-17,48.7,31.6,12.9
penn-state,41,27,-14,39.7,15.9,7.2
indiana,50,79,29,36.4,10.0,3.6
illinois,59,53,-6,32.0,2.5,8.2
purdue,98,99,1,17.6,-12.6,7.9
michigan-state,30,48,18,44.5,8.7,6.0
nebraska,39,23,-16,40.0,16.5,7.4
iowa,62,69,7,31.1,0.8,1.0
minnesota,52,54,2,35.9,-3.4,1.6
michigan,22,9,-13,49.1,15.2,13.7
northwestern,12,16,4,53.6,21.4,10.5
florida-state,2,10,8,69.5,50.7,17.9
clemson,21,19,-2,49.2,20.3,10.0
boston-college,87,72,-15,22.4,-14.4,7.8
syracuse,69,92,23,29.3,14.9,4.5
maryland,36,38,2,40.8,3.5,3.6
wake-forest,102,96,-6,16.1,-16.0,6.4
north-carolina-state,53,47,-6,35.5,-0.3,4.9
duke,51,37,-14,36.3,10.0,5.7
miami-fl,28,33,5,45.3,14.3,5.0
virginia-tech,46,49,3,37.8,12.5,8.0
georgia-tech,3,5,2,67.2,47.3,20.9
north-carolina,66,60,-6,29.8,6.0,3.6
pittsburgh,56,88,32,33.5,13.5,1.9
virginia,72,71,-1,27.3,0.9,0.9
central-florida,24,35,11,48.8,14.7,4.9
louisville,19,31,12,50.0,16.4,7.5
cincinnati,40,68,28,39.8,16.1,10.8
houston,32,29,-3,43.6,11.8,7.2
southern-methodist,90,89,-1,21.6,-10.3,4.1
rutgers,49,52,3,36.6,10.4,6.4
connecticut,118,116,-2,7.7,-30.4,14.3
south-florida,119,118,-1,6.9,-29.4,14.8
memphis,106,102,-4,14.9,-8.7,7.1
temple,111,100,-11,11.2,-14.2,2.0
utah-state,20,36,16,49.7,33.5,13.1
boise-state,47,59,12,37.0,11.3,5.0
colorado-state,107,111,4,14.6,-19.5,12.5
wyoming,67,87,20,29.6,-1.8,4.7
new-mexico,92,74,-18,21.2,-4.2,2.5
air-force,86,67,-19,22.9,-0.1,4.1
fresno-state,55,51,-4,33.8,-2.9,2.1
san-diego-state,115,113,-2,9.9,-24.0,10.6
nevada-las-vegas,113,120,7,10.3,-29.5,13.3
san-jose-state,77,70,-7,26.3,-1.0,1.8
nevada,93,73,-20,20.8,-5.2,4.2
hawaii,112,114,2,11.2,-19.9,10.6
new-mexico-state,126,126,0,0.0,-53.6,21.4
navy,14,34,20,53.4,26.6,8.3
brigham-young,43,40,-3,39.2,24.8,11.3
army,88,82,-6,22.1,-1.9,2.1
idaho,120,123,3,5.3,-35.2,19.3
notre-dame,48,45,-3,37.0,11.2,11.6
louisiana-lafayette,76,105,29,26.3,7.7,4.8
arkansas-state,34,46,12,42.8,21.4,16.1
western-kentucky,94,75,-19,20.4,-6.0,1.2
louisiana-monroe,61,63,2,31.5,1.5,5.7
south-alabama,84,97,13,23.5,-12.5,9.5
troy,44,28,-16,38.4,13.5,10.2
texas-state,57,57,0,32.5,-4.9,5.4
georgia-state,125,125,0,2.2,-46.0,19.2
marshall,54,32,-22,35.3,8.2,6.6
east-carolina,80,76,-4,25.8,-8.5,6.7
middle-tennessee-state,79,78,-1,26.2,-7.8,1.1
florida-atlantic,105,115,10,15.0,-18.6,11.2
alabama-birmingham,103,101,-2,15.9,-5.9,7.4
florida-international,122,117,-5,3.9,-39.8,12.4
southern-mississippi,117,119,2,7.8,-26.1,13.2
rice,70,86,16,29.3,5.0,3.7
north-texas,74,94,20,27.2,-6.0,5.5
texas-san-antonio,82,61,-21,24.0,2.4,3.4
tulane,91,103,12,21.5,-15.9,9.4
louisiana-tech,99,85,-14,17.4,-13.1,2.6
tulsa,96,91,-5,18.4,-10.6,3.5
texas-el-paso,97,106,9,18.0,-17.5,8.1
bowling-green-state,58,26,-32,32.4,3.0,7.6
buffalo,108,110,2,13.8,-21.4,7.6
ohio,78,95,17,26.2,-7.7,7.9
akron,104,108,4,15.3,-17.8,12.3
kent-state,100,84,-16,17.3,-13.1,2.5
massachusetts,124,124,0,2.6,-44.3,21.1
miami-oh,123,122,-1,3.6,-42.8,19.8
northern-illinois,45,44,-1,38.3,3.9,4.9
ball-state,75,56,-19,26.7,-6.8,2.1
toledo,85,98,13,23.1,0.3,1.1
central-michigan,116,107,-9,8.7,-33.3,12.5
eastern-michigan,109,109,0,11.9,-25.7,12.7
western-michigan,114,112,-2,10.1,-18.4,9.1
fcs,121,121,0,4.7,-26.9,11.5
