Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
stanford,7,7,0,64.9,41.3,19.5
oregon,6,6,0,69.4,47.2,20.6
washington,17,17,0,52.0,36.8,16.8
oregon-state,64,63,-1,28.1,9.7,16.6
washington-state,73,72,-1,23.6,6.6,15.9
california,112,112,0,6.8,-7.5,14.1
arizona-state,18,13,-5,51.8,34.2,21.1
ucla,19,18,-1,51.4,31.3,15.3
southern-california,20,21,1,48.0,28.5,18.6
arizona,30,28,-2,41.5,30.3,16.5
utah,61,59,-2,29.8,24.6,17.3
colorado,96,96,0,12.7,-5.5,15.8
missouri,8,8,0,62.9,38.8,20.7
south-carolina,12,12,0,58.3,34.3,17.4
georgia,21,22,1,47.4,32.3,15.7
vanderbilt,46,47,1,34.4,11.6,14.7
florida,77,77,0,22.6,16.8,16.6
tennessee,69,70,1,25.3,14.3,13.7
kentucky,103,103,0,10.8,-0.5,15.3
auburn,3,3,0,74.9,47.5,23.1
alabama,4,4,0,74.4,48.1,19.4
louisiana-state,16,19,3,52.2,32.4,15.6
texas-am,29,29,0,42.2,24.0,15.4
mississippi,32,40,8,41.4,26.8,16.0
mississippi-state,49,51,2,33.6,23.6,15.1
arkansas,86,86,0,16.0,7.9,12.0
baylor,5,5,0,73.2,46.6,20.8
oklahoma,15,16,1,53.2,27.4,13.0
oklahoma-state,13,14,1,56.6,31.9,14.4
texas,42,37,-5,36.8,19.0,16.8
kansas-state,43,44,1,36.6,18.8,18.5
texas-tech,60,65,5,29.8,7.2,12.9
texas-christian,81,82,1,19.8,9.2,11.2
west-virginia,89,89,0,15.2,-2.9,12.6
iowa-state,102,102,0,11.4,-6.9,12.8
kansas,104,105,1,10.3,-10.6,12.3
ohio-state,2,2,0,76.0,48.8,23.0
wisconsin,9,9,0,60.2,44.0,20.8
penn-state,57,55,-2,31.5,12.5,11.5
indiana,72,73,1,23.8,11.0,14.9
illinois,92,92,0,14.7,-4.4,12.6
purdue,115,115,0,4.1,-21.5,12.5
michigan-state,10,10,0,59.9,29.2,18.9
nebraska,45,45,0,35.8,13.8,13.6
iowa,34,33,-1,41.1,22.3,17.4
minnesota,48,48,0,33.8,13.9,16.8
michigan,58,58,0,30.8,14.7,13.9
northwestern,75,75,0,23.4,10.0,13.8
florida-state,1,1,0,87.6,55.7,20.2
clemson,11,11,0,59.2,35.4,17.5
boston-college,51,49,-2,33.5,16.1,20.7
syracuse,56,54,-2,31.5,16.1,13.7
maryland,67,67,0,26.4,6.4,11.7
wake-forest,84,84,0,17.0,2.0,16.8
north-carolina-state,94,94,0,13.2,-1.1,13.8
duke,26,26,0,44.2,19.2,17.0
miami-fl,35,34,-1,40.4,19.0,17.9
virginia-tech,33,30,-3,41.1,22.3,16.5
georgia-tech,23,20,-3,46.1,43.6,19.0
north-carolina,52,52,0,32.2,17.4,15.6
pittsburgh,62,61,-1,29.3,15.1,15.3
virginia,99,99,0,11.7,3.4,13.6
central-florida,22,23,1,47.2,14.6,16.0
louisville,14,15,1,54.7,23.0,15.8
cincinnati,47,46,-1,34.3,9.6,12.5
houston,39,39,0,37.9,17.2,16.7
southern-methodist,90,91,1,14.9,-9.5,12.2
rutgers,83,81,-2,19.5,-2.0,12.5
connecticut,107,107,0,9.2,-14.1,13.7
south-florida,111,111,0,7.2,-14.7,16.6
memphis,97,97,0,12.7,-2.9,17.3
temple,108,108,0,9.0,-7.3,13.8
utah-state,28,27,-1,42.4,25.8,16.6
boise-state,44,43,-1,36.1,17.9,17.2
colorado-state,59,60,1,29.9,10.4,20.3
wyoming,91,90,-1,14.8,-9.8,13.2
new-mexico,101,100,-1,11.7,-6.2,13.4
air-force,110,110,0,8.0,-11.3,13.6
fresno-state,31,31,0,41.4,10.6,14.6
san-diego-state,68,69,1,25.3,-0.5,17.0
nevada-las-vegas,79,79,0,21.7,-4.9,16.2
san-jose-state,80,80,0,20.0,-3.5,13.3
nevada,93,93,0,14.3,-5.4,11.7
hawaii,113,113,0,5.8,-12.7,14.2
new-mexico-state,122,122,0,1.7,-36.7,17.5
navy,27,32,5,43.5,23.8,15.0
brigham-young,25,25,0,45.4,33.7,19.8
army,95,95,0,13.2,-1.3,14.6
idaho,118,118,0,2.4,-30.7,15.6
notre-dame,36,35,-1,40.4,18.9,14.7
louisiana-lafayette,54,56,2,31.7,5.4,17.5
arkansas-state,66,68,2,26.7,4.0,14.4
western-kentucky,55,57,2,31.6,7.0,13.5
louisiana-monroe,85,85,0,16.5,-10.5,12.6
south-alabama,76,76,0,23.0,2.5,15.1
troy,82,83,1,19.6,-4.3,13.6
texas-state,87,87,0,16.0,-11.4,13.7
georgia-state,121,121,0,2.0,-27.5,13.8
marshall,40,41,1,37.6,13.0,15.3
east-carolina,41,42,1,37.3,9.3,17.7
middle-tennessee-state,71,64,-7,24.8,-1.3,14.3
florida-atlantic,78,78,0,22.4,1.4,18.3
alabama-birmingham,114,114,0,5.1,-22.9,13.9
florida-international,126,126,0,0.0,-43.5,14.4
southern-mississippi,124,124,0,0.8,-39.1,12.4
rice,37,36,-1,38.5,11.0,13.9
north-texas,50,50,0,33.5,10.2,17.4
texas-san-antonio,65,66,1,26.7,4.0,13.4
tulane,74,74,0,23.5,1.0,16.2
louisiana-tech,109,109,0,8.5,-20.8,12.7
tulsa,106,106,0,9.9,-11.9,11.8
texas-el-paso,116,116,0,4.1,-27.2,13.1
bowling-green-state,38,38,0,38.1,13.7,13.2
buffalo,70,71,1,25.1,-0.9,18.8
ohio,88,88,0,15.4,-14.5,15.8
akron,100,101,1,11.7,-16.7,14.6
kent-state,98,98,0,12.0,-11.5,11.1
massachusetts,120,120,0,2.0,-32.8,17.1
miami-oh,125,125,0,0.3,-41.2,15.1
northern-illinois,24,24,0,46.0,15.6,15.4
ball-state,53,53,0,31.9,-1.0,13.9
toledo,63,62,-1,28.9,7.9,16.3
central-michigan,105,104,-1,10.2,-23.1,14.3
eastern-michigan,123,123,0,1.3,-38.3,14.3
western-michigan,119,119,0,2.0,-32.7,13.4
fcs,117,117,0,3.0,-24.9,13.7
