Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
stanford,8,8,0,66.0,74.5,19.3
oregon,5,1,-4,76.0,87.5,23.2
washington,22,29,7,47.7,66.2,17.6
oregon-state,54,54,0,31.2,39.3,16.5
washington-state,79,77,-2,21.5,35.2,16.1
california,108,108,0,8.0,26.0,13.9
arizona-state,10,11,1,58.4,73.0,21.0
ucla,18,25,7,49.3,59.9,15.8
southern-california,23,27,4,47.1,61.9,18.6
arizona,26,20,-6,44.8,61.5,17.8
utah,48,43,-5,33.8,62.0,17.8
colorado,100,96,-4,11.5,23.1,16.4
missouri,6,6,0,67.5,74.5,21.2
south-carolina,13,15,2,52.8,64.9,18.1
georgia,27,28,1,44.7,61.4,17.0
vanderbilt,57,65,8,30.6,45.6,13.9
florida,56,41,-15,31.0,55.8,16.6
tennessee,71,59,-12,24.3,45.4,14.4
kentucky,96,93,-3,14.2,34.7,15.4
auburn,7,7,0,66.3,73.0,22.6
alabama,4,5,1,76.9,79.6,20.7
louisiana-state,25,18,-7,46.7,61.4,16.9
texas-am,21,23,2,48.1,56.0,15.9
mississippi,37,35,-2,39.6,52.9,16.4
mississippi-state,59,51,-8,30.1,53.9,15.6
arkansas,86,85,-1,17.3,37.1,11.8
baylor,1,3,2,81.8,86.8,22.2
oklahoma,32,24,-8,42.5,50.0,14.1
oklahoma-state,15,19,4,51.7,55.8,15.7
texas,35,36,1,40.2,46.7,17.6
kansas-state,49,58,9,33.7,51.3,18.3
texas-tech,55,44,-11,31.0,37.0,12.1
texas-christian,82,86,4,19.5,34.1,11.3
west-virginia,85,83,-2,17.6,29.9,11.9
iowa-state,110,110,0,7.4,20.5,13.4
kansas,105,106,1,9.4,19.2,11.2
ohio-state,2,2,0,80.6,83.9,23.4
wisconsin,9,9,0,61.6,77.7,20.9
penn-state,63,56,-7,27.6,39.9,11.6
indiana,69,74,5,25.6,44.1,15.2
illinois,95,92,-3,14.4,26.2,12.7
purdue,113,113,0,5.1,10.6,12.2
michigan-state,14,16,2,52.3,56.7,18.6
nebraska,34,39,5,40.5,47.2,13.5
iowa,42,47,5,36.0,51.7,17.3
minnesota,36,40,4,40.1,44.9,16.5
michigan,45,37,-8,34.5,44.7,15.1
northwestern,65,67,2,26.4,46.0,13.4
florida-state,3,4,1,79.4,82.5,21.1
clemson,11,10,-1,57.1,62.9,17.4
boston-college,62,62,0,29.1,42.8,20.1
syracuse,53,61,8,31.6,47.3,13.6
maryland,75,66,-9,22.8,31.0,11.8
wake-forest,83,81,-2,18.3,31.3,17.4
north-carolina-state,84,84,0,18.0,35.4,13.3
duke,31,30,-1,43.3,51.2,17.4
miami-fl,20,12,-8,48.1,58.1,19.8
virginia-tech,28,33,5,44.5,57.9,16.9
georgia-tech,12,14,2,55.4,78.7,21.1
north-carolina,68,76,8,25.8,44.7,15.2
pittsburgh,61,64,3,29.1,47.0,15.8
virginia,97,94,-3,12.9,33.7,14.4
central-florida,24,26,2,46.9,51.2,16.2
louisville,16,17,1,50.7,54.6,16.8
cincinnati,51,49,-2,32.9,36.2,12.7
houston,29,21,-8,43.7,51.8,17.6
southern-methodist,98,98,0,12.7,19.1,12.3
rutgers,67,68,1,26.1,33.5,11.0
connecticut,117,116,-1,3.2,7.8,14.3
south-florida,104,104,0,9.5,17.2,17.3
memphis,93,97,4,15.6,35.4,18.1
temple,109,109,0,7.6,21.4,14.2
utah-state,33,32,-1,41.0,60.4,17.9
boise-state,38,34,-4,38.7,51.6,17.6
colorado-state,73,79,6,23.1,35.0,19.7
wyoming,89,82,-7,16.3,24.0,13.1
new-mexico,92,99,7,15.6,29.3,12.8
air-force,102,100,-2,10.4,25.0,12.3
fresno-state,30,38,8,43.3,39.9,13.8
san-diego-state,80,87,7,21.4,28.4,16.7
nevada-las-vegas,91,95,4,15.8,20.3,16.3
san-jose-state,78,70,-8,21.9,29.3,13.5
nevada,101,101,0,10.9,19.2,11.3
hawaii,114,115,1,4.2,15.9,14.3
new-mexico-state,122,125,3,1.2,-5.5,19.1
navy,52,53,1,32.2,48.5,16.0
brigham-young,17,13,-4,50.5,70.7,21.2
army,90,89,-1,16.3,34.3,14.3
idaho,120,117,-3,2.6,0.9,16.9
notre-dame,40,31,-9,37.6,47.2,15.5
louisiana-lafayette,39,42,3,38.1,43.7,18.5
arkansas-state,64,72,8,26.5,38.0,14.5
