Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
stanford,7,7,0,64.8,40.9,20.7
oregon,6,6,0,68.0,46.8,21.2
washington,20,21,1,49.6,35.5,17.7
oregon-state,68,70,2,25.5,7.1,17.5
washington-state,74,69,-5,23.5,6.0,16.8
california,112,112,0,6.7,-8.0,14.6
arizona-state,13,13,0,56.0,35.5,22.3
ucla,18,18,0,51.5,31.1,16.1
southern-california,23,25,2,48.0,28.1,19.6
arizona,31,32,1,41.6,30.0,17.4
utah,59,58,-1,29.8,24.3,18.1
colorado,97,97,0,12.6,-6.0,16.7
missouri,8,8,0,62.6,38.0,21.8
south-carolina,12,12,0,58.1,33.7,18.3
georgia,24,23,-1,47.4,32.0,16.6
vanderbilt,47,47,0,34.2,10.8,15.4
florida,78,76,-2,22.6,16.4,16.6
tennessee,71,71,0,25.2,13.6,14.0
kentucky,103,103,0,10.6,-1.3,15.9
auburn,3,3,0,74.5,46.6,24.2
alabama,4,4,0,74.0,47.2,20.5
louisiana-state,17,17,0,51.8,31.5,16.4
texas-am,28,30,2,41.8,23.0,16.1
mississippi,41,41,0,37.8,23.4,16.9
mississippi-state,52,52,0,33.3,22.7,15.9
arkansas,86,87,1,15.9,7.0,12.4
baylor,5,5,0,72.1,44.9,21.8
oklahoma,15,15,0,52.2,25.7,13.6
oklahoma-state,14,14,0,55.5,30.2,15.1
texas,39,39,0,38.1,17.0,17.7
kansas-state,51,50,-1,33.4,15.5,19.6
texas-tech,64,65,1,26.7,3.7,12.7
texas-christian,83,83,0,19.2,7.4,11.5
west-virginia,91,90,-1,14.7,-4.6,12.9
iowa-state,102,102,0,11.1,-8.5,13.3
kansas,105,105,0,9.9,-12.3,12.5
ohio-state,2,2,0,76.5,49.0,24.3
wisconsin,9,9,0,60.7,44.4,22.0
penn-state,54,54,0,31.8,12.7,11.9
indiana,72,73,1,24.1,11.2,15.7
illinois,90,89,-1,14.8,-4.3,12.9
purdue,115,115,0,4.2,-21.3,12.5
michigan-state,10,10,0,60.4,29.5,20.0
nebraska,46,45,-1,36.2,14.1,14.1
iowa,32,31,-1,41.5,22.5,18.4
minnesota,45,44,-1,36.7,14.8,17.8
michigan,48,48,0,34.0,16.6,14.4
northwestern,73,74,1,23.6,10.1,14.1
florida-state,1,1,0,87.6,55.5,21.4
clemson,11,11,0,59.4,35.3,18.5
boston-college,50,51,1,33.5,15.7,21.8
syracuse,60,59,-1,29.5,15.2,14.4
maryland,62,62,0,28.0,6.0,12.2
wake-forest,84,85,1,17.1,1.7,17.7
north-carolina-state,94,94,0,13.2,-1.5,14.2
duke,27,28,1,44.4,19.0,17.9
miami-fl,26,26,0,44.8,21.3,18.6
virginia-tech,33,33,0,41.3,22.2,17.4
georgia-tech,19,19,0,50.6,46.0,20.1
north-carolina,57,57,0,30.1,16.3,16.5
pittsburgh,66,67,1,26.6,13.1,16.0
virginia,100,100,0,11.9,3.5,14.0
central-florida,25,24,-1,47.0,14.0,16.7
louisville,16,16,0,51.9,20.0,16.5
cincinnati,43,42,-1,37.2,10.3,13.0
houston,40,40,0,37.9,16.7,17.5
southern-methodist,92,91,-1,14.7,-10.3,12.6
rutgers,80,80,0,20.7,-2.5,12.3
connecticut,107,107,0,9.2,-14.5,14.5
south-florida,111,111,0,7.2,-14.9,17.4
memphis,96,96,0,12.6,-3.4,17.9
temple,108,108,0,9.0,-7.9,14.5
utah-state,35,35,0,40.9,25.7,17.3
boise-state,36,36,0,39.9,20.0,18.1
colorado-state,58,63,5,30.0,10.2,21.3
wyoming,89,92,3,14.9,-9.9,13.3
new-mexico,101,101,0,11.7,-6.3,13.9
air-force,110,110,0,8.1,-11.5,13.5
fresno-state,30,27,-3,41.6,10.5,15.4
san-diego-state,69,78,9,25.4,-0.7,18.0
nevada-las-vegas,79,79,0,21.9,-5.0,17.2
san-jose-state,81,81,0,20.1,-3.7,13.8
nevada,93,93,0,14.5,-5.3,12.3
hawaii,113,113,0,5.8,-13.2,14.9
new-mexico-state,122,123,1,1.7,-37.1,18.4
navy,34,34,0,41.2,22.0,15.8
brigham-young,21,22,1,49.3,34.9,20.9
army,95,95,0,13.2,-1.8,15.1
idaho,118,118,0,2.3,-31.3,16.2
notre-dame,37,37,0,39.1,18.7,15.5
louisiana-lafayette,55,56,1,31.4,4.6,18.2
arkansas-state,67,68,1,26.5,3.2,14.5
western-kentucky,56,55,-1,31.3,6.2,14.1
louisiana-monroe,85,86,1,16.3,-11.4,12.9
south-alabama,76,75,-1,22.8,1.7,16.0
troy,82,82,0,19.3,-5.2,13.8
texas-state,87,88,1,15.8,-12.3,13.7
georgia-state,121,121,0,2.0,-28.2,14.5
marshall,44,43,-1,36.7,12.8,16.0
east-carolina,42,46,4,37.4,9.1,18.7
middle-tennessee-state,63,64,1,27.4,-0.1,14.9
florida-atlantic,77,77,0,22.6,1.4,19.3
alabama-birmingham,114,114,0,5.2,-23.2,13.6
florida-international,126,126,0,0.0,-43.9,14.5
southern-mississippi,124,124,0,0.9,-39.1,12.3
rice,38,38,0,38.4,10.5,14.7
north-texas,49,49,0,33.6,10.0,18.4
texas-san-antonio,65,66,1,26.7,3.6,14.0
tulane,75,72,-3,23.5,0.5,17.1
louisiana-tech,109,109,0,8.5,-21.2,12.6
tulsa,106,106,0,9.9,-12.3,12.1
texas-el-paso,116,116,0,4.1,-27.5,13.1
bowling-green-state,29,29,0,41.8,15.3,14.0
buffalo,70,61,-9,25.2,-1.0,19.8
ohio,88,84,-4,15.5,-14.6,15.8
akron,99,99,0,11.9,-16.6,15.2
kent-state,98,98,0,12.1,-11.5,11.4
massachusetts,120,120,0,2.0,-32.9,17.8
miami-oh,125,125,0,0.3,-41.1,15.4
northern-illinois,22,20,-2,49.2,15.9,16.2
ball-state,53,53,0,32.2,-1.0,14.5
toledo,61,60,-1,29.0,7.8,17.1
central-michigan,104,104,0,10.4,-23.1,15.0
eastern-michigan,123,122,-1,1.4,-38.3,14.0
western-michigan,119,119,0,2.1,-32.7,13.4
fcs,117,117,0,3.0,-25.3,14.2
