Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
stanford,9,8,-1,63.6,74.3,21.7
oregon,5,5,0,79.8,86.8,23.4
washington,28,22,-6,44.7,63.6,19.2
oregon-state,57,54,-3,31.7,40.8,18.4
washington-state,70,79,9,26.1,37.5,17.6
california,109,108,-1,7.9,24.7,15.4
arizona-state,11,10,-1,61.6,71.6,23.4
ucla,15,18,3,54.5,61.6,17.2
southern-california,21,23,2,50.7,61.4,20.8
arizona,34,26,-8,41.7,58.2,19.1
utah,55,48,-7,32.8,61.8,19.4
colorado,96,100,4,14.8,23.7,17.8
missouri,7,6,-1,69.3,73.5,23.4
south-carolina,14,13,-1,55.4,62.9,19.9
georgia,31,27,-4,42.9,60.3,18.2
vanderbilt,53,57,4,34.0,44.8,16.1
florida,60,56,-4,30.2,55.8,17.0
tennessee,71,71,0,25.3,44.3,15.0
kentucky,99,96,-3,13.9,33.8,17.0
auburn,6,7,1,70.7,73.7,25.1
alabama,4,4,0,80.9,79.7,22.3
louisiana-state,22,25,3,48.7,61.1,18.0
texas-am,20,21,1,50.8,56.4,17.2
mississippi,27,37,10,45.2,55.6,17.9
mississippi-state,64,59,-5,29.2,53.4,17.2
arkansas,86,86,0,18.1,35.9,13.1
baylor,2,1,-1,84.8,85.5,23.8
oklahoma,24,32,8,48.1,52.5,14.7
oklahoma-state,12,15,3,56.5,57.2,16.4
texas,42,35,-7,38.1,44.6,19.3
kansas-state,48,49,1,36.3,48.8,20.9
texas-tech,58,55,-3,30.9,36.8,12.7
texas-christian,81,82,1,19.9,34.9,12.0
west-virginia,88,85,-3,16.8,27.3,13.4
iowa-state,112,110,-2,6.9,17.5,14.5
kansas,101,105,4,13.2,22.2,12.5
ohio-state,3,2,-1,83.7,82.9,25.8
wisconsin,8,9,1,68.6,81.3,23.0
penn-state,59,63,4,30.9,39.3,12.6
indiana,76,69,-7,23.2,39.5,17.1
illinois,97,95,-2,14.4,25.7,13.7
purdue,114,113,-1,5.2,9.4,13.0
michigan-state,13,14,1,55.6,56.1,20.8
nebraska,40,34,-6,38.5,45.2,15.0
iowa,45,42,-3,37.5,50.8,19.4
minnesota,35,36,1,41.3,43.0,18.8
michigan,43,45,2,37.9,44.3,15.8
northwestern,72,65,-7,25.1,43.9,14.8
florida-state,1,3,2,85.2,84.7,22.8
clemson,10,11,1,62.9,65.3,19.3
boston-college,52,62,10,34.7,45.9,22.3
syracuse,63,53,-10,29.6,44.4,15.5
maryland,65,75,10,28.1,34.4,12.7
wake-forest,82,83,1,19.6,31.0,19.0
north-carolina-state,91,84,-7,16.5,31.5,15.0
duke,25,31,6,47.8,52.2,19.1
miami-fl,29,20,-9,44.1,53.9,20.8
virginia-tech,36,28,-8,40.8,53.2,19.0
georgia-tech,19,12,-7,51.0,74.5,22.4
north-carolina,61,68,7,29.8,44.9,17.2
pittsburgh,68,61,-7,26.9,43.5,17.4
