Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
stanford,7,7,0,65.1,41.3,20.1
oregon,6,6,0,68.3,47.3,20.9
washington,17,20,3,52.2,36.8,17.2
oregon-state,63,68,5,28.3,9.6,17.0
washington-state,72,74,2,23.7,6.5,16.3
california,112,112,0,6.8,-7.6,14.3
arizona-state,13,13,0,56.3,35.9,21.7
ucla,18,18,0,51.7,31.3,15.7
southern-california,21,23,2,48.2,28.5,19.1
arizona,28,31,3,41.7,30.3,16.9
utah,59,59,0,29.9,24.6,17.7
colorado,96,97,1,12.8,-5.4,16.2
missouri,8,8,0,62.4,37.8,21.2
south-carolina,12,12,0,58.1,33.6,17.8
georgia,22,24,2,47.3,31.9,16.1
vanderbilt,47,47,0,34.0,10.6,15.0
florida,77,78,1,22.4,16.0,16.6
tennessee,70,71,1,25.1,13.5,13.9
kentucky,103,103,0,10.6,-1.3,15.6
auburn,3,3,0,74.3,46.4,23.6
alabama,4,4,0,73.9,47.1,19.9
louisiana-state,19,17,-2,51.7,31.3,16.0
texas-am,29,28,-1,41.7,22.8,15.7
mississippi,40,41,1,37.7,23.2,16.4
mississippi-state,51,52,1,33.1,22.5,15.5
arkansas,86,86,0,15.8,6.8,12.2
baylor,5,5,0,72.3,45.2,21.3
oklahoma,16,15,-1,52.4,26.0,13.2
oklahoma-state,14,14,0,55.7,30.5,14.7
texas,37,39,2,38.2,17.3,17.2
kansas-state,44,51,7,36.0,17.4,19.0
texas-tech,65,64,-1,26.9,4.0,12.8
texas-christian,82,83,1,19.3,7.7,11.3
west-virginia,89,91,2,14.8,-4.3,12.8
iowa-state,102,102,0,11.1,-8.3,13.0
kansas,105,105,0,10.0,-12.0,12.4
ohio-state,2,2,0,75.9,48.3,23.6
wisconsin,9,9,0,60.2,43.7,21.4
penn-state,55,54,-1,31.4,11.9,11.7
indiana,73,72,-1,23.7,10.3,15.3
illinois,92,90,-2,14.6,-4.9,12.8
purdue,115,115,0,4.1,-22.0,12.5
michigan-state,10,10,0,59.7,28.7,19.4
nebraska,45,46,1,35.7,13.3,13.8
iowa,33,32,-1,40.9,21.7,17.9
minnesota,48,45,-3,33.7,13.4,17.3
michigan,58,48,-10,30.7,14.1,14.1
northwestern,75,73,-2,23.3,9.5,14.0
florida-state,1,1,0,87.5,55.4,20.8
clemson,11,11,0,59.4,35.3,18.0
boston-college,49,50,1,33.5,15.8,21.2
syracuse,54,60,6,31.6,15.9,14.1
maryland,67,62,-5,26.4,6.0,11.9
wake-forest,84,84,0,17.0,1.5,17.2
north-carolina-state,94,94,0,13.2,-1.5,14.0
duke,26,27,1,44.3,18.9,17.4
miami-fl,34,26,-8,40.5,18.8,18.2
virginia-tech,30,33,3,41.3,22.2,17.0
georgia-tech,20,19,-1,50.5,45.9,19.5
north-carolina,52,57,5,32.4,17.4,16.0
pittsburgh,61,66,5,29.4,14.9,15.6
virginia,99,100,1,11.8,3.4,13.8
central-florida,23,25,2,47.0,14.0,16.4
louisville,15,16,1,54.6,22.4,16.1
cincinnati,46,43,-3,34.2,9.0,12.7
houston,39,40,1,37.8,16.6,17.1
southern-methodist,91,92,1,14.6,-10.4,12.4
rutgers,81,80,-1,19.4,-2.6,12.4
connecticut,107,107,0,9.1,-14.7,14.0
south-florida,111,111,0,7.2,-15.2,17.0
memphis,97,96,-1,12.6,-3.4,17.6
temple,108,108,0,9.0,-7.9,14.1
utah-state,27,35,8,42.3,25.4,16.9
boise-state,43,36,-7,36.1,17.5,17.6
colorado-state,60,58,-2,29.8,9.9,20.8
wyoming,90,89,-1,14.6,-10.4,13.3
new-mexico,100,101,1,11.6,-6.7,13.6
air-force,110,110,0,8.0,-12.0,13.6
fresno-state,31,30,-1,41.3,10.1,15.0
san-diego-state,69,69,0,25.2,-1.0,17.5
nevada-las-vegas,79,79,0,21.6,-5.4,16.7
san-jose-state,80,81,1,19.9,-4.1,13.5
nevada,93,93,0,14.2,-5.9,12.0
hawaii,113,113,0,5.7,-13.2,14.5
new-mexico-state,122,122,0,1.6,-37.3,17.9
navy,32,34,2,41.0,21.8,15.4
brigham-young,25,21,-4,45.5,33.5,20.3
army,95,95,0,13.1,-1.9,14.8
idaho,118,118,0,2.3,-31.6,15.9
notre-dame,35,37,2,40.3,18.5,15.1
louisiana-lafayette,56,55,-1,31.3,4.6,17.8
arkansas-state,68,67,-1,26.4,3.1,14.5
western-kentucky,57,56,-1,31.2,6.1,13.8
louisiana-monroe,85,85,0,16.2,-11.4,12.8
south-alabama,76,76,0,22.7,1.6,15.5
troy,83,82,-1,19.2,-5.4,13.7
texas-state,87,87,0,15.7,-12.4,13.7
georgia-state,121,121,0,1.9,-28.2,14.1
marshall,41,44,3,37.6,12.6,15.6
east-carolina,42,42,0,37.3,9.0,18.2
middle-tennessee-state,64,63,-1,27.2,-0.3,14.6
florida-atlantic,78,77,-1,22.4,1.0,18.8
alabama-birmingham,114,114,0,5.1,-23.4,13.7
florida-international,126,126,0,0.0,-43.8,14.4
southern-mississippi,124,124,0,0.8,-39.5,12.4
rice,36,38,2,38.2,10.4,14.3
north-texas,50,49,-1,33.5,9.7,17.9
texas-san-antonio,66,65,-1,26.6,3.5,13.7
tulane,74,75,1,23.4,0.4,16.7
louisiana-tech,109,109,0,8.4,-21.4,12.7
tulsa,106,106,0,9.8,-12.6,12.0
texas-el-paso,116,116,0,4.0,-27.7,13.1
bowling-green-state,38,29,-9,37.9,13.0,13.6
buffalo,71,70,-1,24.9,-1.6,19.3
ohio,88,88,0,15.3,-15.0,15.8
akron,101,99,-2,11.6,-17.4,14.9
kent-state,98,98,0,11.9,-12.1,11.2
massachusetts,120,120,0,1.9,-33.4,17.4
miami-oh,125,125,0,0.3,-41.8,15.3
northern-illinois,24,22,-2,45.8,15.0,15.8
ball-state,53,53,0,31.7,-1.5,14.2
toledo,62,61,-1,28.7,7.1,16.6
central-michigan,104,104,0,10.0,-23.7,14.6
eastern-michigan,123,123,0,1.2,-38.9,14.2
western-michigan,119,119,0,2.0,-33.3,13.4
fcs,117,117,0,2.9,-25.5,14.0
