Conference,Score
Southeastern Conference,43.2
Pac-12 Conference,42.0
Atlantic Coast Conference,37.5
Big Ten Conference,37.0
Big 12 Conference,34.4
American Athletic Conference,26.1
Independent,26.0
Sun Belt Conference,22.0
Mountain West Conference,21.3
Mid-American Conference,18.4
Conference USA,18.3
FCS,2.9
