Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
stanford,34,11,-23,35.4,26.3,0.0
oregon,1,2,1,62.2,59.1,0.0
washington,26,57,31,38.3,19.4,0.0
oregon-state,94,17,-77,15.0,-7.1,0.0
washington-state,108,109,1,10.4,-18.6,0.0
california,82,65,-17,17.3,-1.3,0.0
arizona-state,42,24,-18,31.8,19.1,0.0
ucla,13,33,20,43.0,27.2,0.0
southern-california,29,28,-1,36.1,15.6,0.0
arizona,25,35,10,38.5,19.7,0.0
utah,40,55,15,32.7,10.0,0.0
colorado,101,120,19,13.3,-22.4,0.0
missouri,17,40,23,41.1,24.0,0.0
south-carolina,15,19,4,42.3,26.0,0.0
georgia,49,10,-39,28.0,25.6,0.0
vanderbilt,70,34,-36,21.9,10.3,0.0
florida,10,8,-2,44.7,30.1,0.0
tennessee,23,59,36,39.4,21.1,0.0
kentucky,93,90,-3,15.1,-6.8,0.0
auburn,56,74,18,25.8,-1.5,0.0
alabama,3,1,-2,52.4,42.8,0.0
louisiana-state,9,9,0,45.1,30.7,0.0
texas-am,11,3,-8,44.7,30.0,0.0
mississippi,24,29,5,39.0,20.5,0.0
mississippi-state,74,44,-30,20.9,7.7,0.0
arkansas,28,61,33,36.6,16.5,0.0
baylor,7,16,9,47.7,35.1,0.0
oklahoma,8,13,5,47.0,33.8,0.0
oklahoma-state,6,6,0,49.0,37.2,0.0
texas,20,27,7,40.1,22.4,0.0
kansas-state,90,5,-85,15.6,-5.5,0.0
texas-tech,31,42,11,35.8,15.2,0.0
texas-christian,59,21,-38,24.7,17.1,0.0
west-virginia,55,39,-16,25.9,-1.4,0.0
iowa-state,105,46,-59,11.6,-15.5,0.0
kansas,73,75,2,20.9,-2.6,0.0
ohio-state,18,12,-6,41.0,23.8,0.0
wisconsin,21,15,-6,40.1,22.3,0.0
penn-state,33,37,4,35.6,14.9,0.0
indiana,45,99,54,30.3,6.0,0.0
illinois,89,106,17,15.7,-18.4,0.0
purdue,100,71,-29,13.5,-10.6,0.0
michigan-state,35,30,-5,34.8,13.6,0.0
nebraska,38,22,-16,32.8,10.2,0.0
iowa,78,79,1,18.4,1.4,0.0
minnesota,52,72,20,27.0,0.5,0.0
michigan,12,18,6,43.5,28.0,0.0
northwestern,19,25,6,40.4,22.9,0.0
florida-state,5,4,-1,49.5,37.9,0.0
clemson,22,20,-2,39.7,21.6,0.0
boston-college,92,102,10,15.3,-19.0,0.0
syracuse,69,43,-26,22.1,10.8,0.0
maryland,46,94,48,29.9,5.3,0.0
wake-forest,67,107,40,22.9,-6.3,0.0
north-carolina-state,37,76,39,33.5,11.4,0.0
duke,36,89,53,34.3,12.6,0.0
miami-fl,43,68,25,31.3,7.7,0.0
virginia-tech,63,52,-11,23.8,14.9,0.0
georgia-tech,2,14,12,53.4,44.5,0.0
north-carolina,75,41,-34,20.6,7.1,0.0
pittsburgh,76,54,-22,19.4,4.1,0.0
virginia,54,87,33,26.6,-0.2,0.0
central-florida,44,50,6,30.7,6.6,0.0
louisville,27,62,35,36.8,16.9,0.0
cincinnati,16,32,16,41.2,24.2,0.0
houston,32,101,69,35.7,14.9,0.0
southern-methodist,79,60,-19,18.3,1.2,0.0
rutgers,68,56,-12,22.4,11.5,0.0
connecticut,121,93,-28,5.8,-30.0,0.0
south-florida,122,82,-40,4.2,-33.9,0.0
memphis,96,105,9,14.5,-15.4,0.0
temple,81,88,7,17.3,-1.3,0.0
utah-state,61,23,-38,24.1,15.7,0.0
boise-state,85,47,-38,16.4,-3.5,0.0
colorado-state,119,114,-5,6.0,-29.5,0.0
wyoming,102,113,11,13.2,-11.5,0.0
new-mexico,91,77,-14,15.6,-5.6,0.0
air-force,41,67,26,32.7,10.0,0.0
fresno-state,48,49,1,29.2,4.1,0.0
san-diego-state,109,45,-64,9.3,-21.3,0.0
nevada-las-vegas,112,112,0,8.5,-23.3,0.0
san-jose-state,47,51,4,29.4,4.5,0.0
nevada,98,63,-35,14.2,-9.0,0.0
hawaii,110,116,6,9.2,-21.5,0.0
new-mexico-state,124,123,-1,1.8,-39.9,0.0
navy,64,64,0,23.7,2.9,0.0
brigham-young,66,26,-40,23.1,13.1,0.0
army,60,85,25,24.5,-3.7,0.0
idaho,123,125,2,2.5,-38.3,0.0
notre-dame,14,7,-7,42.5,26.4,0.0
louisiana-lafayette,88,53,-35,15.9,-4.8,0.0
arkansas-state,4,38,34,50.3,39.3,0.0
western-kentucky,50,66,16,28.0,2.1,0.0
louisiana-monroe,97,69,-28,14.2,-9.0,0.0
south-alabama,111,111,0,8.9,-22.1,0.0
troy,72,84,12,21.2,-9.1,0.0
texas-state,77,103,26,18.8,-13.2,0.0
georgia-state,117,70,-47,7.1,-26.7,0.0
marshall,58,98,40,25.6,-1.8,0.0
east-carolina,80,96,16,17.8,-14.9,0.0
middle-tennessee-state,53,92,39,26.9,0.3,0.0
florida-atlantic,114,108,-6,8.3,-23.8,0.0
alabama-birmingham,106,115,9,10.7,-17.8,0.0
florida-international,113,95,-18,8.4,-23.5,0.0
southern-mississippi,118,117,-1,6.9,-27.2,0.0
rice,71,80,9,21.4,8.9,0.0
north-texas,65,91,26,23.4,-5.5,0.0
texas-san-antonio,51,73,22,27.1,0.7,0.0
tulane,83,122,39,17.0,-16.1,0.0
louisiana-tech,87,48,-39,16.0,-4.4,0.0
tulsa,86,36,-50,16.1,-4.3,0.0
texas-el-paso,95,104,9,14.5,-15.4,0.0
bowling-green-state,30,78,48,35.9,15.4,0.0
buffalo,99,97,-2,13.6,-10.4,0.0
ohio,107,86,-21,10.4,-18.4,0.0
akron,115,118,3,7.8,-24.9,0.0
kent-state,57,58,1,25.6,-1.8,0.0
massachusetts,126,126,0,0.0,-44.5,0.0
miami-oh,125,121,-4,0.3,-43.7,0.0
northern-illinois,39,31,-8,32.7,10.0,0.0
ball-state,62,83,21,24.0,-4.5,0.0
toledo,84,81,-3,16.7,-2.7,0.0
central-michigan,116,110,-6,7.4,-26.0,0.0
eastern-michigan,104,119,15,11.7,-24.9,0.0
western-michigan,103,100,-3,13.2,-11.6,0.0
fcs,120,124,4,5.9,-23.8,0.0
