Team,Strength,StandardDeviation,PointsMargin,AverageOpponentStrength,RushingYardsMargin,HomeFieldCorrection,GamesPlayed
missouri,22.095828511452908,8.244310608477404,19.196428571428573,1.6799657805170227,31.517857142857142,-0.2512755102040816,8
nebraska,1.1062038296808767,2.814795737690524,6.8125,-5.210570332014475,7.78125,-0.3767361111111111,8
kansas,5.537698254899279,3.4812465597644198,13.798076923076923,-8.381383947212141,25.5,-0.12721893491124261,8
colorado,-8.467033681603057,6.208025344150811,-3.519230769230769,-1.8237525202054599,-20.971153846153847,-0.2507396449704142,8
kansas-state,-7.879304027651209,5.691056243624214,10.541666666666666,-13.804106969995857,-41.604166666666664,-0.125,8
iowa-state,-19.433644824272633,5.711470036520756,-4.947916666666667,-9.771433570583532,-43.802083333333336,-0.1267361111111111,8
oklahoma,28.11902820651464,10.202283615640582,25.625,-0.48387613657173123,56.05357142857143,-0.25191326530612246,8
texas,34.15873408221028,9.169399177627668,28.240384615384617,-4.255546723769791,141.39423076923077,-0.2507396449704142,8
texas-tech,11.768592926454119,6.9929711427647305,23.5,-12.249213221353479,25.66346153846154,-0.125,8
oklahoma-state,23.417059007444188,6.860103519778844,23.259615384615383,-11.035528781977241,156.54807692307693,-0.375,8
baylor,-7.288378783781419,10.138462076651626,-1.1041666666666665,-5.83311785834367,18.4375,-0.375,8
texas-am,-16.496715442591544,8.000912911153835,-8.75,0.508317443469219,-78.28846153846153,-0.3764792899408284,8
florida,28.481442849392806,9.680254131374868,24.285714285714285,-2.2538856608176494,96.6923076923077,-0.2882502113271344,7
georgia,15.06578281588585,4.764521847180666,13.807692307692308,-5.6098508281053245,103.28846153846153,-0.3772189349112426,8
south-carolina,-4.013288918340395,3.6271067110142616,5.842592592592593,-6.802065772094416,-24.40740740740741,-0.22376543209876543,9
vanderbilt,-0.07779191475121751,1.7699953142784963,4.760416666666667,-5.5062373274844685,11.375,0.12152777777777778,8
tennessee,3.479385853406548,4.319246978529896,3.9017857142857144,-1.8223144657685504,22.044642857142858,-0.12627551020408162,8
kentucky,2.8647560788296738,4.1312120785034505,12.740384615384615,-7.401438909790366,-7.201923076923077,-0.3779585798816568,8
alabama,19.385595615980698,7.13111293866815,16.259615384615383,-6.325050209754487,128.3846153846154,-0.2522189349112426,8
mississippi,2.3887949596037195,5.054458103609764,1.8229166666666667,-1.9394525737137296,35.677083333333336,-0.1267361111111111,8
