Team,Strength,StandardDeviation,PointsMargin,AverageOpponentStrength,RushingYardsMargin,HomeFieldCorrection,GamesPlayed
georgia,35.60168776287489,11.996865131147286,18.214285714285715,8.959170523979537,110.92857142857143,-0.21428571428571427,14
florida,28.050658750785594,10.616560685020689,17.76923076923077,8.77197086908286,25.384615384615383,-0.15384615384615385,13
tennessee,7.859148318137399,13.904493906525834,2.4615384615384617,6.306433371026263,3.8461538461538463,-0.3076923076923077,13
kentucky,18.172084246758356,8.07113348879107,7.846153846153846,1.2995091087206205,122.53846153846153,-0.3076923076923077,13
missouri,9.222816450770287,9.911705999972899,5.916666666666667,2.5567918750598024,16.916666666666668,-0.16666666666666666,12
south-carolina,9.585275577378814,10.665731255526845,-3.6666666666666665,14.956466786640354,-8.416666666666666,-0.25,12
vanderbilt,-15.940889217803347,8.381122723461512,-15.25,6.8745375738764665,-82.41666666666667,-0.16666666666666666,12
louisiana-state,43.57394352353182,13.322504909275262,26.533333333333335,13.745794325748971,45.733333333333334,-0.13333333333333333,15
alabama,36.2414931742473,11.388539279060117,28.615384615384617,5.928547350916495,31.307692307692307,-0.23076923076923078,13
auburn,33.80831980063097,13.930061057464917,13.692307692307692,14.658124933503611,76.23076923076923,-0.23076923076923078,13
texas-am,19.59848751646987,9.372713702902505,7.0,11.106971566982494,28.846153846153847,-0.23076923076923078,13
mississippi-state,15.189522131157613,9.38147963229418,-1.2307692307692308,11.638490191425198,68.15384615384616,-0.23076923076923078,13
mississippi,15.036091172495286,12.452106123040533,0.08333333333333333,6.223438774390088,112.25,-0.16666666666666666,12
arkansas,-13.389228195109986,8.606991706798947,-15.416666666666666,9.28445346866163,-74.75,-0.25,12
ohio-state,58.62795543194103,22.872719416924724,33.142857142857146,12.38855143444279,163.28571428571428,-0.14285714285714285,14
penn-state,35.60854112103229,14.353387254204858,19.76923076923077,8.360979658350601,96.6923076923077,-0.15384615384615385,13
michigan,28.686388017083978,14.223184736015403,11.0,15.91293541721166,28.53846153846154,-0.15384615384615385,13
indiana,10.310183704200451,12.919821118936563,7.384615384615385,3.9029077172685396,-8.0,-0.07692307692307693,13
michigan-state,11.704849993476616,11.717538738006576,-0.15384615384615385,11.340831841183883,13.538461538461538,-0.15384615384615385,13
maryland,-1.877719038986204,15.162240927634368,-9.416666666666666,8.292300603920522,-9.0,0.0,12
rutgers,-20.80534192670252,9.043680399000095,-23.416666666666668,8.956040690514241,-67.83333333333333,-0.16666666666666666,12
minnesota,20.154098168133896,17.267843827007255,11.538461538461538,4.51773595781147,56.30769230769231,-0.15384615384615385,13
wisconsin,37.13077960343616,15.873682113647522,17.142857142857142,9.474300095903844,132.42857142857142,-0.14285714285714285,14
iowa,20.32392907219408,11.201758133472666,11.76923076923077,7.096752505106055,24.76923076923077,-0.15384615384615385,13
illinois,-4.778083080477432,12.150571104503747,0.5384615384615384,-0.33557608995811017,-52.15384615384615,-0.15384615384615385,13
nebraska,8.597506243904746,9.261313156824178,0.25,7.688829711630564,15.833333333333334,-0.16666666666666666,12
purdue,-6.255415024006441,10.16264408112156,-4.75,8.285193243789845,-109.0,-0.16666666666666666,12
northwestern,0.9836125776919641,9.201539738657862,-7.25,5.321852607218342,42.75,-0.16666666666666666,12
oklahoma,28.56434379290756,12.790530268280701,14.857142857142858,5.155965230345588,105.57142857142857,-0.07142857142857142,14
baylor,17.75612192524401,13.438090535571554,13.857142857142858,2.4973403208057525,23.571428571428573,-0.14285714285714285,14
kansas-state,13.322762630844943,11.676003353186518,8.23076923076923,4.548373436629474,13.846153846153847,-0.15384615384615385,13
oklahoma-state,16.293013827405623,12.922049648960948,5.6923076923076925,4.6833438687336955,70.6923076923077,0.0,13
texas,19.79653910241283,9.528529526032951,7.769230769230769,9.442552528128115,38.23076923076923,-0.15384615384615385,13
iowa-state,10.964579364164084,15.394813153845975,6.230769230769231,5.870746809253357,-6.230769230769231,-0.15384615384615385,13
texas-christian,13.4257595019345,13.376873157729293,3.9166666666666665,4.047283757527392,65.25,0.0,12
west-virginia,-9.960402370672048,9.15043444507349,-8.25,5.5441077708989095,-86.66666666666667,0.0,12
texas-tech,-0.9277054876719807,10.046816452504743,0.16666666666666666,0.8657406819896525,-23.416666666666668,0.0,12
kansas,-14.705018042394205,11.002668405788071,-12.583333333333334,5.185648933351521,-79.33333333333333,-0.16666666666666666,12
oregon,25.961554010589868,13.637967121244772,18.857142857142858,2.353259631913866,67.0,-0.21428571428571427,14
california,0.7032214377596632,9.086022892248344,-0.6923076923076923,0.9319272985350091,5.538461538461538,0.0,13
washington,13.194617181088619,10.609160544322393,12.615384615384615,-0.5245729441771583,20.53846153846154,-0.15384615384615385,13
oregon-state,-1.1614643946199104,15.167742976469354,-1.3333333333333333,1.2181925168246175,-12.5,0.0,12
washington-state,-2.9154368395820454,9.696565040709121,6.384615384615385,0.8334233462498535,-117.38461538461539,-0.07692307692307693,13
stanford,-6.282763044328976,9.31612773305546,-8.166666666666666,6.324310660725396,-45.083333333333336,-0.16666666666666666,12
utah,25.701597968236175,15.10185799245802,17.285714285714285,-1.0095621609176453,119.42857142857143,-0.14285714285714285,14
southern-california,5.292583866640921,11.10636585643468,3.076923076923077,5.9115976133229236,-44.15384615384615,0.0,13
arizona-state,1.5020972874359952,10.30592169940701,2.3846153846153846,-0.07396605198963258,-2.3076923076923075,-0.15384615384615385,13
ucla,-2.9934962695535745,12.955957191031185,-8.083333333333334,4.69920959461825,4.666666666666667,0.0,12
colorado,-3.1934204674983224,8.522606567082871,-8.333333333333334,5.787143272601703,-3.75,-0.08333333333333333,12
arizona,-8.704110480133505,9.40999595995314,-8.833333333333334,0.7709679811080306,-7.666666666666667,0.0,12
cincinnati,17.538815483313844,13.520931732394473,9.071428571428571,2.37607151562258,69.35714285714286,0.07142857142857142,14
central-florida,22.833377891566226,11.523667756070777,20.384615384615383,-4.099613363443525,78.23076923076923,0.0,13
temple,-2.2771951034810614,8.653206208377318,0.38461538461538464,-0.2628466041776698,-21.307692307692307,-0.15384615384615385,13
south-florida,-9.679716612174579,13.30697377923336,-8.083333333333334,3.0184110225649987,-47.166666666666664,-0.16666666666666666,12
east-carolina,-14.599151729377276,11.08619794581122,-6.916666666666667,-2.1788230418457237,-65.75,0.0,12
connecticut,-31.469137671574746,13.34409475793609,-21.583333333333332,-1.926769654075589,-95.08333333333333,0.0,12
memphis,17.5749602570085,12.303320122185228,14.0,3.938401437096751,-0.9285714285714286,-0.07142857142857142,14
navy,38.483878748098896,18.96907030660624,14.846153846153847,2.6197329591494958,254.76923076923077,-0.07692307692307693,13
southern-methodist,11.333572714583,14.720062038057636,8.461538461538462,0.8180205827831801,24.53846153846154,0.0,13
tulane,17.490130725846868,12.277235521739337,6.769230769230769,3.354781966713295,88.0,0.0,13
houston,3.252402862080886,10.452365135872828,-3.3333333333333335,5.401393018550445,10.166666666666666,0.08333333333333333,12
tulsa,1.8244540974070467,13.54584928178293,-4.916666666666667,10.654370946209582,-46.75,0.0,12
clemson,45.561159411962244,13.083193985049169,30.4,5.292641280766172,124.26666666666667,-0.13333333333333333,15
louisville,4.8374998862290655,14.098518107214653,-0.3076923076923077,4.789676325949354,7.923076923076923,-0.07692307692307693,13
wake-forest,3.608769692625132,8.990949209436646,2.769230769230769,0.45045290379223113,12.0,-0.15384615384615385,13
boston-college,3.155815871091848,11.265917924895149,-3.1538461538461537,1.210041878082209,60.92307692307692,0.0,13
florida-state,1.5953771042950362,10.658073870476956,0.07692307692307693,2.7004631035183317,-6.769230769230769,-0.15384615384615385,13
syracuse,-7.22897603604806,8.002663767752583,-2.4166666666666665,-0.829304282038112,-47.583333333333336,0.0,12
north-carolina-state,-9.568932472342082,9.643765709058135,-8.0,-1.4603050473347152,6.666666666666667,-0.16666666666666666,12
miami-fl,2.9956694379200997,9.273453024146017,5.461538461538462,-2.4479278606337713,3.4615384615384617,-0.07692307692307693,13
virginia,5.177175636071531,8.89261920362947,4.928571428571429,2.2370538532849786,-16.928571428571427,-0.14285714285714285,14
virginia-tech,7.381669143749758,13.421292587062272,6.153846153846154,-1.20239887130621,36.38461538461539,-0.15384615384615385,13
pittsburgh,-0.7601799018856847,9.789020122900421,-1.3076923076923077,0.2614490154339011,10.76923076923077,-0.15384615384615385,13
north-carolina,14.288182718671509,10.339104954363139,9.384615384615385,1.502444989489672,44.30769230769231,-0.07692307692307693,13
duke,-5.135051466156199,9.81457762087595,-3.9166666666666665,1.661002573914375,-30.416666666666668,-0.08333333333333333,12
georgia-tech,-17.859347399286936,11.311607904853183,-15.75,3.8307901010601477,-63.0,-0.16666666666666666,12
boise-state,10.475407726673467,9.550653494547714,12.857142857142858,-6.634075677820231,54.214285714285715,-0.07142857142857142,14
air-force,26.051538516039308,13.372427025225278,14.23076923076923,-4.791629677972269,198.46153846153845,0.0,13
utah-state,-8.324222375956644,11.493640950696404,-1.4615384615384615,-2.9027516034127343,-47.30769230769231,0.0,13
wyoming,7.133385602611715,9.710870604345812,7.615384615384615,-9.361261869482675,106.07692307692308,0.0,13
colorado-state,-15.959969169117095,10.994262574395202,-3.0833333333333335,-7.200076763562588,-63.833333333333336,-0.08333333333333333,12
new-mexico,-19.24253578941152,9.492595866109598,-14.916666666666666,-7.7438594779080905,40.833333333333336,0.0,12
san-diego-state,-0.6549494747124035,10.213348505076489,8.538461538461538,-14.705121676947382,65.84615384615384,0.0,13
hawaii,-10.22699753453378,10.175038335482366,2.0,-5.968181581775988,-68.4,-0.13333333333333333,15
nevada,-24.515399729782963,9.989510896215688,-10.615384615384615,-11.008942581648032,-34.53846153846154,0.0,13
san-jose-state,-21.186785022099894,11.36186355197839,-1.8333333333333333,-7.383509955174491,-143.0,0.0,12
fresno-state,-10.398513956328914,9.758569898914837,-0.08333333333333333,-10.238450227267423,-0.9166666666666666,0.0,12
nevada-las-vegas,-21.589918385838786,8.795872699767768,-8.833333333333334,-11.215001647421618,-18.416666666666668,0.0,12
appalachian-state,18.437759649298776,10.81952270367578,18.785714285714285,-8.654051674962853,102.64285714285714,-0.07142857142857142,14
georgia-southern,4.007939401649072,10.92174979286043,0.0,-5.708382317549654,116.07692307692308,0.0,13
georgia-state,-10.874289914394906,14.944156051454756,-5.0,-7.870353355714722,23.846153846153847,0.0,13
troy,-13.851321804250382,8.455932762176399,-0.9166666666666666,-11.88135606895178,-12.583333333333334,0.0,12
coastal-carolina,-12.548053614954469,10.103998707363113,-0.16666666666666666,-15.3529459101236,35.5,0.0,12
louisiana-lafayette,15.695157004504637,14.768665290872692,18.214285714285715,-9.4906332359391,83.28571428571429,0.0,14
arkansas-state,-16.673934229169515,9.240893366749575,-0.46153846153846156,-8.859155606381913,-87.84615384615384,0.0,13
louisiana-monroe,-15.845337504177863,8.478817527324356,-7.083333333333333,-4.995239289644232,-45.0,0.0,12
texas-state,-30.494348912461902,9.9360120891595,-14.166666666666666,-4.601882680429103,-140.08333333333334,0.0,12
south-alabama,-20.01303024318144,8.596965921150533,-12.25,-6.012182122475377,-20.916666666666668,0.0,12
liberty,-10.36257957750442,9.037430908913604,4.769230769230769,-11.893036440335614,-38.69230769230769,0.0,13
new-mexico-state,-34.286394243492985,11.092027866985976,-19.333333333333332,-5.9168202624751665,-115.91666666666667,0.16666666666666666,12
massachusetts,-64.08089139601523,14.60143680373509,-32.916666666666664,-16.641253465165185,-173.5,0.0,12
brigham-young,-4.854633181017952,10.473559724274608,3.0,-7.236497405641496,-7.384615384615385,0.0,13
army,10.6790106059933,8.217354610853802,5.461538461538462,-5.979799869916672,133.76923076923077,0.0,13
notre-dame,25.890689414754853,10.425362301032782,18.846153846153847,5.444933655553324,26.46153846153846,-0.15384615384615385,13
florida-atlantic,11.134283604950117,11.155854796353912,13.714285714285714,-4.835359370462795,30.357142857142858,-0.07142857142857142,14
western-kentucky,-4.667574858416306,14.60052116445857,5.3076923076923075,-9.049439083039847,-7.384615384615385,-0.07692307692307693,13
marshall,-1.851929093053597,9.27043671047557,0.7692307692307693,-5.740345556465865,44.61538461538461,-0.15384615384615385,13
charlotte,-12.386620496647323,6.9635730946935555,-2.5384615384615383,-10.82687393586518,11.692307692307692,0.0,13
florida-international,-18.976092044828064,9.29542495960397,-0.7692307692307693,-14.661770641501334,-35.0,-0.15384615384615385,13
middle-tennessee-state,-12.188127651358347,10.109964373243027,-3.5833333333333335,-6.80511776367376,-21.5,0.0,12
old-dominion,-27.55000623505657,9.69650219042058,-13.583333333333334,-9.558162892614732,-52.666666666666664,0.0,12
louisiana-tech,-6.459317080679565,10.753544562947862,10.615384615384615,-19.39914976805274,27.76923076923077,0.0,13
alabama-birmingham,-11.105288319127032,9.791993854621063,1.5714285714285714,-15.569271633735495,31.142857142857142,0.07142857142857142,14
southern-mississippi,-5.840399247723469,8.59426356375096,0.38461538461538464,-7.001372105894424,1.9230769230769231,0.15384615384615385,13
north-texas,-18.827255634481144,9.2693942364806,-1.9166666666666667,-12.404422091415595,-53.833333333333336,0.0,12
texas-san-antonio,-25.00131156085158,10.212881472066938,-13.583333333333334,-8.481296718286155,-35.083333333333336,0.0,12
rice,-14.796496687185426,9.263486733450511,-8.0,-5.681908415529064,-9.333333333333334,-0.08333333333333333,12
texas-el-paso,-38.749713725349295,10.917247083076502,-16.333333333333332,-17.561438989580015,-58.0,0.0,12
miami-oh,-11.133338713164587,9.151517536237527,-4.0,-4.308699899637965,-40.57142857142857,0.14285714285714285,14
buffalo,8.624014148588746,9.28722226244595,10.153846153846153,-14.594389174411962,156.07692307692307,0.0,13
kent-state,-15.33782726298748,11.763115713362243,-2.6153846153846154,-8.399179974302639,-59.0,0.15384615384615385,13
ohio,-1.9671545438996385,7.785415121130399,7.769230769230769,-14.36596471412702,55.30769230769231,0.0,13
