Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
missouri,29,32,3,39.4,36.1,8.8
georgia,14,5,-9,53.0,58.7,16.0
florida,30,42,12,39.0,50.6,10.2
south-carolina,68,56,-12,23.9,30.9,8.4
tennessee,49,67,18,27.9,39.4,8.9
kentucky,59,49,-10,26.4,28.2,6.3
vanderbilt,100,115,15,10.8,7.1,5.1
alabama,3,2,-1,70.3,72.8,16.9
mississippi-state,1,1,0,74.2,68.1,17.6
mississippi,5,4,-1,58.0,62.9,14.8
auburn,2,3,1,72.1,75.2,18.6
louisiana-state,13,11,-2,53.5,56.3,12.6
texas-am,35,31,-4,37.8,40.6,12.8
arkansas,36,29,-7,37.2,59.8,16.3
oregon,10,13,3,55.3,50.9,12.0
stanford,45,37,-8,30.4,35.5,9.7
washington,48,54,6,28.7,25.8,6.5
california,65,74,9,24.3,24.2,6.0
oregon-state,84,73,-11,17.6,14.2,5.5
washington-state,101,96,-5,10.6,13.6,8.0
arizona,33,24,-9,38.3,36.6,11.2
arizona-state,23,28,5,42.6,35.9,8.7
ucla,21,25,4,45.3,44.5,10.7
southern-california,31,33,2,39.0,42.4,11.4
utah,27,18,-9,40.8,40.2,10.3
colorado,105,99,-6,10.4,12.9,7.9
florida-state,19,20,1,48.8,37.6,11.3
clemson,22,22,0,44.8,46.2,11.8
louisville,32,23,-9,38.7,41.9,10.6
boston-college,28,36,8,40.0,44.1,11.0
north-carolina-state,61,70,9,25.8,26.9,9.1
syracuse,85,81,-4,17.2,23.7,9.7
wake-forest,117,116,-1,7.0,0.1,5.1
georgia-tech,18,21,3,49.0,49.8,11.8
duke,24,26,2,41.8,34.8,8.6
north-carolina,83,76,-7,18.0,18.1,6.3
pittsburgh,56,47,-9,26.5,36.6,11.7
virginia-tech,63,53,-10,24.6,32.5,8.4
miami-fl,26,34,8,40.9,45.5,10.3
virginia,71,51,-20,23.8,30.6,8.8
texas-christian,9,10,1,55.3,52.8,14.0
baylor,11,12,1,55.0,52.5,13.5
kansas-state,15,15,0,51.9,48.3,11.6
oklahoma,12,17,5,54.4,60.7,13.7
west-virginia,34,30,-4,38.1,41.0,10.1
texas,75,83,8,21.7,26.1,7.0
oklahoma-state,74,68,-6,21.8,19.6,9.6
texas-tech,102,98,-4,10.6,6.6,5.7
kansas,116,112,-4,7.6,2.0,6.6
iowa-state,110,105,-5,9.0,6.1,12.7
ohio-state,7,9,2,56.8,54.8,13.4
michigan-state,4,6,2,59.2,58.0,13.6
maryland,51,63,12,27.3,23.5,5.5
rutgers,76,61,-15,21.6,19.2,8.5
michigan,70,77,7,23.8,30.7,9.6
penn-state,73,58,-15,22.6,24.3,6.6
indiana,81,79,-2,18.7,23.9,6.2
wisconsin,17,19,2,50.9,55.4,13.4
nebraska,8,8,0,56.0,51.9,13.8
minnesota,41,40,-1,33.9,29.9,8.2
iowa,43,59,16,31.3,26.0,5.8
illinois,98,95,-3,11.6,4.3,7.0
northwestern,87,80,-7,16.3,18.3,7.0
purdue,88,87,-1,16.0,20.6,13.4
navy,55,44,-11,26.8,37.2,10.3
army,108,101,-7,9.8,8.4,4.1
brigham-young,44,52,8,30.8,36.2,11.8
notre-dame,20,16,-4,48.6,43.9,11.2
boise-state,25,27,2,41.6,41.5,9.6
colorado-state,37,38,1,36.4,26.4,7.1
utah-state,46,55,9,30.0,27.8,6.6
air-force,39,41,2,34.7,31.1,7.5
new-mexico,96,103,7,12.1,8.0,9.1
wyoming,90,104,14,15.2,12.0,5.5
san-diego-state,80,72,-8,18.9,17.0,6.5
fresno-state,99,90,-9,11.1,7.9,7.4
nevada,47,50,3,29.8,27.5,9.2
hawaii,112,109,-3,8.3,6.0,6.0
san-jose-state,91,93,2,13.9,12.4,5.7
nevada-las-vegas,122,121,-1,3.1,-11.0,8.4
marshall,6,7,1,56.9,47.4,13.6
middle-tennessee-state,64,46,-18,24.4,24.3,6.9
western-kentucky,92,88,-4,12.8,9.8,6.2
old-dominion,115,110,-5,7.7,-1.0,9.1
alabama-birmingham,62,66,4,25.7,26.9,7.9
florida-international,94,91,-3,12.6,11.9,13.1
florida-atlantic,95,94,-1,12.5,11.6,9.4
louisiana-tech,40,43,3,33.9,34.2,11.4
rice,58,64,6,26.5,24.5,6.8
texas-el-paso,77,82,5,20.8,14.8,9.9
texas-san-antonio,107,107,0,10.1,9.4,9.2
north-texas,106,108,2,10.1,9.4,5.3
southern-mississippi,103,100,-3,10.6,6.6,13.3
memphis,38,39,1,36.3,41.4,9.9
cincinnati,66,78,12,24.0,20.3,7.6
central-florida,67,45,-22,24.0,20.2,6.1
east-carolina,42,35,-7,33.8,29.7,7.7
houston,50,65,15,27.5,26.3,7.1
temple,69,75,6,23.9,20.0,5.3
south-florida,114,113,-1,8.2,0.5,5.3
tulane,111,106,-5,8.6,4.8,6.4
tulsa,119,120,1,5.0,-1.0,7.9
connecticut,113,118,5,8.3,3.9,6.0
southern-methodist,129,129,0,0.0,-20.9,9.6
bowling-green-state,89,89,0,15.8,6.2,5.8
ohio,97,102,5,11.7,4.5,5.9
buffalo,109,111,2,9.3,1.3,4.2
akron,86,86,0,16.7,12.5,5.8
massachusetts,118,117,-1,6.2,-0.8,10.8
miami-oh,120,119,-1,4.3,-5.9,10.1
kent-state,125,124,-1,2.5,-10.9,9.3
northern-illinois,53,48,-5,27.1,19.7,10.7
toledo,57,60,3,26.5,24.5,6.5
western-michigan,54,71,17,27.0,22.9,15.1
central-michigan,78,84,6,20.6,15.1,11.5
ball-state,93,97,4,12.7,9.5,4.9
eastern-michigan,126,123,-3,1.8,-15.2,11.5
georgia-southern,16,14,-2,51.0,52.7,17.6
appalachian-state,82,92,10,18.4,23.3,18.2
louisiana-lafayette,60,69,9,26.2,24.0,9.2
texas-state,79,85,6,19.1,11.8,10.3
arkansas-state,52,62,10,27.2,25.6,6.9
south-alabama,72,57,-15,23.3,19.1,7.5
louisiana-monroe,104,114,10,10.6,4.5,6.5
troy,124,126,2,2.5,-10.0,8.9
new-mexico-state,123,125,2,2.7,-12.2,10.3
idaho,121,122,1,4.0,-4.9,11.3
georgia-state,128,127,-1,0.8,-17.5,9.0
fcs,127,128,1,0.9,-11.5,9.1
