Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
missouri,22,17,-5,41.7,29.7,10.5
georgia,10,11,1,52.4,46.9,15.1
florida,36,38,2,33.6,33.6,13.8
south-carolina,60,62,2,23.9,18.4,8.1
tennessee,54,54,0,27.2,25.0,10.8
kentucky,79,78,-1,19.1,14.3,8.5
vanderbilt,109,110,1,7.9,-4.2,7.5
alabama,1,1,0,70.1,55.8,18.5
mississippi-state,6,7,1,58.6,48.7,18.6
mississippi,11,12,1,51.9,46.1,16.6
auburn,14,15,1,48.5,48.2,17.0
louisiana-state,18,19,1,44.9,42.5,14.8
texas-am,44,45,1,30.1,24.1,10.7
arkansas,25,27,2,39.0,48.6,17.5
oregon,5,3,-2,59.7,43.1,13.7
stanford,38,36,-2,33.1,29.4,9.4
washington,46,44,-2,29.7,21.1,9.2
california,78,77,-1,19.3,14.7,9.1
oregon-state,86,88,2,14.8,4.5,6.7
washington-state,102,102,0,9.7,1.5,9.5
arizona,29,21,-8,35.8,21.3,10.6
arizona-state,28,28,0,36.8,24.1,10.5
ucla,23,22,-1,41.7,31.3,11.6
southern-california,27,26,-1,37.4,30.4,11.5
utah,42,39,-3,31.6,21.1,10.1
colorado,110,108,-2,7.9,2.1,10.5
florida-state,13,14,1,50.9,28.3,11.0
clemson,21,24,3,41.9,31.6,11.5
louisville,20,25,5,42.0,31.6,11.5
boston-college,31,33,2,34.6,32.1,12.8
north-carolina-state,52,52,0,27.5,19.5,9.4
syracuse,93,93,0,12.2,9.5,10.9
wake-forest,113,114,1,6.6,-8.4,6.5
georgia-tech,8,8,0,53.3,46.0,16.8
duke,37,37,0,33.4,19.2,10.8
north-carolina,80,79,-1,18.9,8.4,8.3
pittsburgh,49,50,1,28.7,28.1,10.3
virginia-tech,57,58,1,25.5,21.5,8.8
miami-fl,47,49,2,28.8,28.1,14.7
virginia,69,69,0,22.3,21.5,9.9
texas-christian,3,4,1,60.7,45.3,18.7
baylor,4,6,2,59.9,44.4,13.8
kansas-state,19,18,-1,42.6,32.5,14.5
