Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
missouri,21,34,13,41.1,25.7,9.4
georgia,3,4,1,53.6,53.5,23.3
florida,25,59,34,38.8,28.7,8.7
south-carolina,52,73,21,29.6,23.2,10.0
tennessee,23,20,-3,40.7,25.1,13.9
kentucky,44,53,9,31.7,11.5,4.9
vanderbilt,110,105,-5,8.4,-10.7,3.4
alabama,9,5,-4,50.3,39.5,20.4
mississippi-state,22,25,3,41.1,25.6,11.8
mississippi,15,17,2,46.6,33.9,15.0
auburn,1,3,2,64.7,61.1,23.4
louisiana-state,13,13,0,47.9,35.9,17.4
texas-am,2,6,4,53.8,44.8,20.3
arkansas,29,83,54,36.4,36.8,5.8
oregon,6,10,4,50.5,39.8,19.2
stanford,38,15,-23,32.8,29.7,15.9
washington,47,29,-18,30.7,10.1,10.8
california,46,63,17,31.0,10.5,1.5
oregon-state,60,69,9,25.8,2.8,0.5
washington-state,114,103,-11,6.4,-16.8,1.4
arizona,11,8,-3,49.8,38.8,19.8
arizona-state,18,27,9,42.1,27.3,11.4
ucla,20,21,1,41.6,26.4,13.9
southern-california,12,11,-1,47.9,35.9,19.0
utah,19,31,12,41.9,26.9,10.5
colorado,107,107,0,9.8,-16.4,4.1
florida-state,27,2,-25,37.3,20.0,23.8
clemson,30,72,42,35.8,35.6,10.9
louisville,16,18,2,45.4,32.2,14.3
boston-college,62,42,-20,25.3,14.6,7.1
north-carolina-state,26,71,45,38.2,21.3,0.7
syracuse,95,84,-11,15.9,-9.4,4.5
wake-forest,102,106,4,11.9,-12.3,4.1
georgia-tech,28,43,15,36.8,19.3,7.1
duke,39,32,-7,32.7,13.2,9.9
north-carolina,53,54,1,28.2,6.3,4.6
pittsburgh,8,9,1,50.4,39.7,19.5
virginia-tech,24,46,22,40.5,24.8,6.7
miami-fl,58,79,21,26.2,16.4,7.2
virginia,71,85,14,22.6,9.3,5.1
texas-christian,54,51,-3,27.9,10.5,5.5
baylor,4,1,-3,53.2,43.8,23.9
kansas-state,45,30,-15,31.1,10.7,10.5
oklahoma,10,24,14,50.2,39.3,12.6
west-virginia,61,94,33,25.4,14.9,1.4
