Conference,Score
Southeastern Conference,43.4
Pac-12 Conference,32.3
Big 12 Conference,31.9
Atlantic Coast Conference,31.9
Big Ten Conference,31.6
Independent,27.8
Mountain West Conference,21.3
Conference USA,20.2
American Athletic Conference,17.8
Sun Belt Conference,17.0
Mid-American Conference,14.1
FCS,0.9
