Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
missouri,26,27,1,40.0,24.4,9.5
georgia,6,12,6,52.2,42.7,18.1
florida,25,35,10,40.0,28.4,10.3
south-carolina,54,38,-16,28.7,21.7,9.5
tennessee,62,50,-12,26.0,22.9,9.2
kentucky,44,56,12,32.3,12.8,4.1
vanderbilt,110,110,0,9.2,-5.0,3.7
alabama,5,2,-3,53.5,44.6,15.8
mississippi-state,2,5,3,62.3,44.4,13.5
mississippi,4,9,5,57.6,38.4,12.8
auburn,1,1,0,72.6,57.7,21.3
louisiana-state,29,19,-10,39.4,30.0,12.8
texas-am,9,4,-5,50.5,36.5,15.6
arkansas,24,22,-2,42.9,41.6,16.7
oregon,20,11,-9,44.7,31.5,14.1
stanford,35,26,-9,35.3,27.9,10.9
washington,47,45,-2,31.1,11.0,6.3
california,48,55,7,31.0,10.8,4.9
oregon-state,64,65,1,26.0,3.4,1.9
washington-state,88,85,-3,15.7,3.6,6.5
arizona,16,23,7,46.8,24.5,13.3
arizona-state,33,39,6,36.0,18.3,9.0
ucla,18,10,-8,45.7,32.9,11.6
southern-california,38,28,-10,34.4,26.3,12.4
utah,23,30,7,43.0,28.8,9.9
colorado,95,96,1,12.2,-5.1,4.9
florida-state,14,17,3,47.6,25.6,13.9
clemson,30,44,14,38.1,33.0,12.2
louisville,19,25,6,44.8,28.3,10.7
boston-college,45,43,-2,32.3,22.5,9.7
north-carolina-state,56,33,-23,28.6,12.0,10.2
syracuse,76,67,-9,19.1,7.4,7.9
wake-forest,109,107,-2,9.4,-12.1,4.6
georgia-tech,7,13,6,51.1,30.1,10.3
duke,41,37,-4,33.1,14.1,6.3
north-carolina,86,76,-10,16.6,1.7,3.8
pittsburgh,52,40,-12,29.2,22.7,14.4
virginia-tech,34,42,8,35.4,23.4,8.6
miami-fl,63,52,-11,26.0,16.4,6.3
virginia,39,47,8,34.4,21.6,6.8
texas-christian,13,18,5,49.7,30.6,8.5
baylor,3,6,3,59.9,41.3,16.5
kansas-state,27,34,7,39.9,24.2,7.6
oklahoma,8,3,-5,50.8,40.5,15.1
west-virginia,55,61,6,28.6,15.9,6.8
texas,73,60,-13,21.5,12.8,8.1
oklahoma-state,42,36,-6,32.6,13.3,11.6
texas-tech,98,90,-8,11.5,-9.8,3.7
kansas,107,106,-1,9.7,-13.8,5.7
iowa-state,112,112,0,8.8,-9.2,11.7
ohio-state,11,20,9,50.2,39.6,13.3
michigan-state,17,24,7,46.2,33.7,10.6
maryland,59,41,-18,27.2,9.7,5.0
rutgers,49,54,5,30.6,8.1,7.0
michigan,74,70,-4,20.1,14.5,11.1
penn-state,46,49,3,31.2,11.1,5.7
indiana,50,64,14,30.0,18.3,6.4
wisconsin,28,14,-14,39.8,36.0,15.5
nebraska,15,7,-8,46.9,31.4,12.9
minnesota,32,31,-1,37.0,19.8,5.9
iowa,57,57,0,27.7,6.0,3.2
illinois,113,93,-20,8.7,-18.3,5.1
northwestern,61,71,10,26.0,11.2,3.1
purdue,92,111,19,13.4,-8.9,9.8
navy,68,62,-6,22.7,21.1,12.0
army,83,98,15,17.2,3.0,2.8
brigham-young,21,8,-13,43.3,29.3,14.9
notre-dame,10,15,5,50.2,28.9,12.2
boise-state,43,51,8,32.4,18.3,8.0
colorado-state,53,59,6,29.0,7.8,4.3
utah-state,58,72,14,27.4,13.7,3.9
air-force,40,46,6,34.3,15.8,4.7
new-mexico,96,115,19,12.0,-8.7,6.7
wyoming,91,91,0,14.0,-10.5,3.4
san-diego-state,90,83,-7,14.9,-2.1,2.5
fresno-state,80,92,12,17.7,-0.3,5.9
nevada,69,63,-6,22.6,5.0,5.0
hawaii,111,109,-2,8.9,-8.8,5.2
san-jose-state,93,108,15,13.2,-6.0,4.3
nevada-las-vegas,124,119,-5,2.2,-28.3,8.2
marshall,12,16,4,49.9,28.5,10.0
middle-tennessee-state,60,58,-2,26.5,8.5,4.7
western-kentucky,87,75,-12,15.9,0.0,5.5
old-dominion,101,89,-12,10.6,-14.4,6.4
alabama-birmingham,70,78,8,22.6,4.9,2.3
florida-international,89,105,16,15.0,-5.8,12.1
florida-atlantic,108,95,-13,9.7,-11.5,8.0
louisiana-tech,67,77,10,23.3,11.0,8.9
rice,79,88,9,17.8,4.4,3.4
texas-el-paso,114,104,-10,8.3,-17.1,6.5
texas-san-antonio,99,87,-12,11.1,-2.3,8.1
north-texas,77,66,-11,19.0,7.2,5.2
southern-mississippi,117,118,1,5.4,-22.2,11.9
memphis,36,48,12,35.1,27.5,9.5
cincinnati,84,74,-10,16.9,-1.9,5.5
central-florida,72,80,8,22.0,8.3,5.1
east-carolina,31,29,-2,37.3,20.3,8.5
houston,81,68,-13,17.6,4.0,5.4
temple,51,53,2,29.6,11.7,4.9
south-florida,103,102,-1,10.4,-12.4,4.9
tulane,115,113,-2,7.9,-11.8,4.9
tulsa,118,116,-2,4.8,-21.2,8.3
connecticut,116,114,-2,7.0,-14.7,4.7
southern-methodist,126,125,-1,1.9,-27.1,10.6
bowling-green-state,78,84,6,17.9,-5.8,5.0
ohio,100,97,-3,11.0,-13.6,4.6
buffalo,85,82,-3,16.7,-2.2,3.8
akron,75,81,6,19.5,-0.5,3.3
massachusetts,123,122,-1,2.3,-24.3,10.6
miami-oh,120,121,1,3.7,-23.2,10.6
kent-state,121,124,3,3.4,-20.4,10.7
northern-illinois,37,32,-5,34.5,16.1,11.2
toledo,65,69,4,24.7,5.5,5.1
western-michigan,97,99,2,11.8,-9.1,12.9
central-michigan,106,117,11,9.8,-16.0,8.4
ball-state,105,100,-5,9.9,-5.9,2.3
eastern-michigan,129,129,0,0.0,-35.7,12.9
georgia-southern,22,21,-1,43.1,36.1,21.1
appalachian-state,104,94,-10,10.0,-5.6,22.0
louisiana-lafayette,94,103,9,13.0,-6.4,6.4
texas-state,82,79,-3,17.6,-4.0,9.4
arkansas-state,66,73,7,24.1,7.8,3.0
south-alabama,71,86,15,22.5,4.9,4.2
louisiana-monroe,102,101,-1,10.4,-16.9,5.7
troy,125,123,-2,2.0,-26.8,10.1
new-mexico-state,122,126,4,3.3,-27.3,11.6
idaho,128,128,0,0.6,-32.9,12.2
georgia-state,119,120,1,4.2,-23.2,10.4
fcs,127,127,0,0.7,-27.9,10.2
