Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
missouri,30,41,11,37.3,23.2,8.3
georgia,5,5,0,60.0,47.1,15.9
florida,48,38,-10,29.0,22.7,9.4
south-carolina,51,57,6,28.8,17.5,8.3
tennessee,64,54,-10,24.2,17.9,8.0
kentucky,53,40,-13,27.6,8.0,3.9
vanderbilt,112,104,-8,9.6,-9.0,3.3
alabama,3,6,3,64.9,53.9,14.3
mississippi-state,1,1,0,66.6,47.9,14.4
mississippi,2,4,2,65.1,44.2,12.1
auburn,4,2,-2,63.4,55.2,18.9
louisiana-state,15,20,5,45.8,33.4,11.2
texas-am,32,16,-16,36.1,26.5,13.5
arkansas,36,33,-3,33.8,39.0,15.3
oregon,11,14,3,50.7,34.4,12.2
stanford,37,28,-9,33.5,26.1,9.7
washington,42,37,-5,31.5,14.2,5.7
california,68,65,-3,23.1,7.0,4.4
oregon-state,62,59,-3,25.0,6.3,2.1
washington-state,90,90,0,13.8,2.6,6.4
arizona,24,24,0,41.3,23.6,11.6
arizona-state,26,36,10,40.6,22.6,7.8
ucla,22,26,4,42.1,30.8,10.5
southern-california,23,27,4,41.5,29.8,10.9
utah,16,19,3,44.7,28.4,9.2
colorado,97,95,-2,12.0,-2.3,4.5
florida-state,12,11,-1,49.4,25.0,12.1
clemson,18,21,3,44.3,34.2,11.1
louisville,21,22,1,42.4,28.3,9.5
boston-college,33,31,-2,35.0,28.9,9.1
north-carolina-state,72,66,-6,22.4,9.5,9.0
syracuse,76,81,5,20.7,10.1,7.4
wake-forest,116,109,-7,7.5,-14.9,4.1
georgia-tech,27,15,-12,40.1,27.6,9.8
duke,28,32,4,39.8,19.3,5.8
north-carolina,79,83,4,19.2,6.8,3.4
pittsburgh,39,49,10,33.3,25.7,12.7
virginia-tech,41,35,-6,31.8,23.0,8.0
miami-fl,43,46,3,30.6,20.8,5.9
virginia,44,39,-5,30.3,20.2,7.1
texas-christian,14,17,3,45.9,30.2,10.1
baylor,10,3,-7,51.2,35.0,14.4
kansas-state,19,25,6,43.8,27.2,7.9
oklahoma,17,8,-9,44.6,34.8,13.5
west-virginia,34,51,17,35.0,19.6,6.2
texas,75,75,0,20.7,10.2,7.1
oklahoma-state,49,42,-7,29.0,10.2,10.4
texas-tech,92,100,8,13.6,-5.3,3.3
kansas,115,103,-12,8.7,-11.3,5.0
iowa-state,103,101,-2,10.6,-6.2,11.1
ohio-state,7,10,3,54.0,41.8,12.3
michigan-state,8,12,4,53.6,38.4,10.3
maryland,46,60,14,29.6,11.2,4.3
rutgers,56,47,-9,26.7,6.5,6.6
michigan,71,68,-3,22.8,14.9,9.7
penn-state,52,56,4,28.1,11.4,5.0
indiana,74,63,-11,21.1,11.0,5.7
wisconsin,25,23,-2,40.8,32.6,13.5
nebraska,9,13,4,51.5,35.4,11.7
minnesota,31,34,3,37.2,15.7,6.6
iowa,54,48,-6,27.5,7.8,3.4
illinois,110,106,-4,9.6,-14.2,5.4
northwestern,78,69,-9,19.8,8.3,4.1
purdue,88,91,3,14.1,-1.5,9.6
navy,61,61,0,25.1,19.8,10.5
army,100,88,-12,11.4,-4.1,2.5
brigham-young,40,29,-11,32.6,24.4,13.0
notre-dame,13,9,-4,46.6,28.7,10.7
boise-state,35,43,8,34.5,18.9,7.0
colorado-state,38,44,6,33.5,10.7,4.0
utah-state,57,45,-12,26.6,13.5,4.7
air-force,50,52,2,29.0,10.1,5.0
new-mexico,107,113,6,10.2,-7.3,6.1
wyoming,102,99,-3,10.8,-11.6,3.6
san-diego-state,73,78,5,22.3,5.5,2.6
fresno-state,86,85,-1,14.8,0.1,5.2
nevada,67,77,10,23.6,8.0,5.0
hawaii,105,98,-7,10.5,-6.6,4.6
san-jose-state,85,94,9,15.1,-5.1,3.9
nevada-las-vegas,120,122,2,4.0,-24.3,8.6
marshall,6,7,1,54.0,30.6,10.7
middle-tennessee-state,59,67,8,25.5,8.3,4.1
western-kentucky,96,82,-14,12.8,-3.4,5.3
old-dominion,114,115,1,8.9,-15.8,9.0
alabama-birmingham,69,58,-11,23.1,7.0,3.3
florida-international,94,89,-5,12.9,-4.5,11.4
florida-atlantic,93,107,14,13.5,-5.6,6.9
louisiana-tech,65,70,5,24.0,8.7,8.7
rice,77,76,-1,20.5,5.6,3.0
texas-el-paso,106,110,4,10.4,-14.5,5.9
texas-san-antonio,95,92,-3,12.8,-0.0,9.8
north-texas,101,84,-17,11.3,-4.2,4.6
southern-mississippi,111,118,7,9.6,-14.2,10.4
memphis,45,53,8,29.8,24.3,8.5
cincinnati,83,93,10,17.1,-1.1,6.7
central-florida,58,62,4,26.2,8.3,4.5
east-carolina,29,30,1,37.7,18.5,7.4
houston,60,71,11,25.4,11.2,4.9
temple,66,55,-11,23.8,4.4,4.4
south-florida,104,112,8,10.5,-12.2,4.5
tulane,109,102,-7,10.0,-7.8,4.4
tulsa,119,117,-2,4.5,-18.8,7.5
connecticut,118,116,-2,5.5,-17.0,4.7
southern-methodist,129,126,-3,0.0,-35.4,9.7
bowling-green-state,84,79,-5,16.0,-7.9,5.4
ohio,98,108,10,11.7,-12.0,4.5
buffalo,99,97,-2,11.4,-10.2,3.6
akron,80,74,-6,18.1,-2.3,3.2
massachusetts,117,120,3,5.9,-17.7,9.3
miami-oh,122,121,-1,3.4,-21.8,9.2
kent-state,121,124,3,3.5,-22.3,9.4
northern-illinois,55,64,9,27.1,7.3,11.1
toledo,70,73,3,23.0,6.9,4.6
western-michigan,81,87,6,17.9,-2.5,12.0
central-michigan,87,86,-1,14.4,-6.6,8.1
ball-state,108,114,6,10.1,-7.6,3.6
eastern-michigan,126,123,-3,1.3,-31.7,11.4
georgia-southern,20,18,-2,43.8,33.4,18.3
appalachian-state,89,111,22,14.1,3.4,19.2
louisiana-lafayette,82,96,14,17.6,-0.1,6.3
texas-state,91,80,-11,13.7,-8.0,10.1
arkansas-state,47,50,3,29.2,13.3,3.8
south-alabama,63,72,9,24.2,5.0,4.6
louisiana-monroe,113,105,-8,9.4,-16.6,6.1
troy,125,119,-6,2.2,-27.1,9.0
new-mexico-state,127,129,2,1.0,-32.4,10.3
idaho,124,127,3,2.3,-27.0,10.9
georgia-state,123,125,2,2.4,-26.4,9.2
fcs,128,128,0,0.8,-26.8,9.0
