Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
missouri,18,21,3,44.1,40.2,10.0
georgia,8,4,-4,58.6,60.1,15.8
florida,31,34,3,37.2,45.3,13.9
south-carolina,51,59,8,27.0,30.7,8.4
tennessee,55,44,-11,26.5,37.0,11.0
kentucky,77,76,-1,20.0,23.0,8.5
vanderbilt,111,104,-7,8.4,5.4,7.4
alabama,1,1,0,67.6,64.6,19.1
mississippi-state,2,2,0,64.1,60.2,19.1
mississippi,14,10,-4,49.9,54.9,17.1
auburn,12,12,0,52.7,59.2,18.3
louisiana-state,22,18,-4,43.0,51.8,14.9
texas-am,34,40,6,33.7,36.3,11.5
arkansas,23,28,5,42.7,60.3,17.5
oregon,6,8,2,59.2,54.1,13.5
stanford,45,50,5,30.5,37.3,9.4
washington,50,58,8,28.6,31.0,8.2
california,72,67,-5,21.4,26.1,8.6
oregon-state,86,83,-3,16.2,14.8,6.6
washington-state,97,93,-4,11.4,14.3,9.5
arizona,21,27,6,43.2,39.0,10.8
arizona-state,26,24,-2,41.0,36.0,10.5
ucla,16,17,1,48.6,46.4,11.6
southern-california,32,29,-3,35.7,39.7,11.8
utah,41,33,-8,32.1,33.7,10.7
colorado,106,108,2,8.8,13.2,10.1
florida-state,15,14,-1,49.1,36.7,11.3
clemson,27,25,-2,40.2,40.4,12.0
louisville,24,23,-1,42.4,43.7,11.5
boston-college,39,39,0,32.7,41.5,12.7
north-carolina-state,65,66,1,23.7,24.6,9.3
syracuse,90,88,-2,13.1,19.3,11.2
wake-forest,115,118,3,6.8,0.6,6.3
georgia-tech,11,11,0,54.6,54.5,15.8
duke,35,22,-13,33.5,30.4,11.2
north-carolina,67,80,13,23.3,23.7,7.7
pittsburgh,57,68,11,26.3,36.5,10.7
virginia-tech,66,54,-12,23.6,30.7,9.1
miami-fl,40,32,-8,32.5,41.1,14.9
virginia,60,72,12,25.1,33.9,9.6
texas-christian,9,9,0,57.1,52.8,18.2
baylor,4,5,1,60.3,56.8,14.1
kansas-state,19,20,1,43.8,41.5,14.5
oklahoma,13,15,2,50.7,56.1,15.2
west-virginia,43,41,-2,31.0,38.2,13.6
texas,53,53,0,26.7,30.3,8.3
oklahoma-state,85,81,-4,17.1,16.7,8.5
texas-tech,98,103,5,11.0,7.6,7.5
kansas,110,96,-14,8.6,5.9,9.1
iowa-state,117,116,-1,6.3,2.1,13.2
ohio-state,3,3,0,60.8,56.2,15.2
michigan-state,10,13,3,56.0,56.5,16.4
maryland,58,63,5,25.8,23.2,7.1
rutgers,73,64,-9,21.4,20.2,9.8
michigan,64,60,-4,23.8,31.2,10.2
penn-state,61,51,-10,25.1,27.1,8.1
indiana,87,87,0,14.9,24.9,6.4
wisconsin,7,7,0,59.1,60.8,15.4
nebraska,25,16,-9,42.1,43.3,14.9
minnesota,28,37,9,38.0,37.1,10.9
iowa,52,52,0,26.8,24.9,8.9
illinois,96,101,5,11.8,5.3,8.7
northwestern,76,84,8,20.9,24.9,8.1
purdue,92,89,-3,11.9,16.0,17.4
navy,46,43,-3,30.3,40.8,10.9
army,93,106,13,11.9,9.9,4.8
brigham-young,37,45,8,33.4,35.7,10.6
notre-dame,36,35,-1,33.4,35.8,11.1
boise-state,20,26,6,43.3,39.1,11.6
colorado-state,29,36,7,37.8,27.4,9.8
utah-state,38,42,4,33.1,28.2,9.3
air-force,33,30,-3,33.8,30.9,11.0
new-mexico,100,95,-5,10.5,11.8,12.3
wyoming,99,91,-8,10.6,6.6,9.1
san-diego-state,74,82,8,21.3,20.1,8.0
fresno-state,88,94,6,14.7,11.7,7.9
nevada,69,57,-12,22.7,22.7,12.6
hawaii,104,111,7,9.7,6.1,6.8
san-jose-state,112,105,-7,8.4,5.3,7.5
nevada-las-vegas,124,123,-1,2.3,-10.7,8.0
marshall,5,6,1,59.7,49.1,16.4
middle-tennessee-state,70,74,4,22.4,22.0,8.2
western-kentucky,82,86,4,18.7,15.1,6.0
old-dominion,102,110,8,10.4,2.4,8.2
alabama-birmingham,75,71,-4,21.1,25.4,10.4
florida-international,94,92,-2,11.9,11.7,14.5
