Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
ohio-state,3,2,-1,66.6,80.3,17.4
penn-state,6,6,0,62.6,65.3,11.7
michigan-state,16,19,3,44.8,50.4,8.2
michigan,22,14,-8,40.9,53.2,14.0
rutgers,76,84,8,19.6,31.9,8.3
indiana,71,68,-3,21.1,35.1,4.9
maryland,66,69,3,22.8,39.0,10.6
wisconsin,4,4,0,64.7,67.9,13.7
northwestern,45,59,14,28.3,40.7,5.9
iowa,44,33,-11,28.3,40.8,6.2
purdue,55,67,12,25.2,44.3,12.1
nebraska,77,76,-1,19.3,31.2,5.0
minnesota,52,62,10,25.8,36.1,8.3
illinois,109,111,2,6.4,6.4,5.4
clemson,8,7,-1,58.1,68.7,16.3
north-carolina-state,17,20,3,44.4,49.9,7.7
louisville,31,38,7,33.7,46.6,11.9
wake-forest,36,26,-10,31.4,46.3,9.2
boston-college,62,77,15,24.5,37.8,3.5
florida-state,63,41,-22,23.5,47.6,10.4
syracuse,56,65,9,25.1,38.9,4.4
miami-fl,13,10,-3,47.7,48.5,9.6
virginia-tech,20,25,5,43.4,48.4,8.2
georgia-tech,21,27,6,42.0,58.8,9.8
duke,65,42,-23,23.0,34.9,9.5
virginia,73,51,-22,20.4,20.8,7.2
pittsburgh,79,95,16,17.0,29.6,8.0
north-carolina,107,104,-3,7.0,16.8,5.0
georgia,2,3,1,67.8,71.7,14.5
south-carolina,46,49,3,28.1,33.0,4.9
kentucky,61,39,-22,24.7,27.6,4.2
missouri,92,107,15,12.0,21.8,6.8
florida,69,64,-5,22.5,33.7,5.8
vanderbilt,99,93,-6,11.4,13.9,8.5
tennessee,83,83,0,15.0,21.7,6.8
alabama,1,1,0,78.1,82.6,20.2
auburn,15,17,2,46.1,57.9,13.4
louisiana-state,26,28,2,35.5,42.0,14.2
mississippi-state,18,24,6,43.8,57.7,12.7
texas-am,38,29,-9,31.0,37.5,7.9
mississippi,100,86,-14,11.0,13.0,6.2
arkansas,84,80,-4,14.1,27.5,5.0
oklahoma,12,11,-1,50.0,57.6,12.9
texas-christian,7,5,-2,61.4,63.8,14.5
oklahoma-state,10,13,3,52.2,60.6,12.4
iowa-state,30,46,16,34.1,42.3,6.7
kansas-state,67,58,-9,22.7,38.6,7.5
texas,51,50,-1,26.2,46.4,10.0
west-virginia,42,45,3,29.4,35.0,6.4
texas-tech,47,35,-12,27.9,40.0,7.2
baylor,114,117,3,4.8,15.0,6.0
