Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
ohio-state,2,5,3,70.3,32.1,18.3
penn-state,7,6,-1,62.0,22.8,15.2
michigan-state,15,15,0,46.1,7.3,14.1
michigan,20,21,1,43.9,10.4,17.5
rutgers,90,89,-1,15.4,-18.7,14.3
indiana,65,65,0,23.1,-6.9,13.0
maryland,84,82,-2,17.3,-13.6,16.5
wisconsin,3,1,-2,70.0,25.3,16.7
northwestern,17,16,-1,45.3,6.2,13.1
iowa,32,31,-1,37.2,6.3,13.3
purdue,46,46,0,31.0,2.1,15.6
nebraska,91,90,-1,15.0,-19.9,15.3
minnesota,69,69,0,22.1,-9.2,14.9
illinois,113,115,2,6.7,-33.0,14.3
clemson,5,4,-1,69.2,24.3,17.9
north-carolina-state,30,28,-2,39.7,3.7,14.1
louisville,22,25,3,43.3,9.5,16.6
wake-forest,33,34,1,35.9,4.0,14.3
boston-college,35,36,1,35.5,3.3,12.1
florida-state,47,52,5,30.7,1.7,17.9
syracuse,83,83,0,17.4,-13.5,13.2
miami-fl,13,13,0,48.5,4.9,15.3
virginia-tech,19,19,0,44.4,4.7,13.4
georgia-tech,44,45,1,31.1,6.7,14.5
duke,52,51,-1,28.5,-2.9,16.7
virginia,72,72,0,20.5,-18.8,13.7
pittsburgh,71,70,-1,21.3,-11.0,14.3
north-carolina,97,98,1,12.6,-19.5,14.7
georgia,4,3,-1,69.5,24.6,17.1
south-carolina,49,49,0,29.4,-12.7,13.4
kentucky,62,63,1,23.6,-17.8,14.5
missouri,51,50,-1,29.0,-8.2,12.8
florida,80,80,0,17.6,-15.7,15.8
vanderbilt,98,97,-1,12.5,-31.2,19.5
tennessee,102,104,2,10.4,-32.2,17.0
alabama,1,2,1,70.3,26.7,21.3
auburn,11,8,-3,53.2,15.6,15.9
louisiana-state,25,24,-1,42.5,2.0,18.1
mississippi-state,24,22,-2,42.6,8.3,15.6
texas-am,56,55,-1,26.1,-13.3,15.8
mississippi,89,85,-4,16.0,-27.8,15.5
arkansas,95,93,-2,14.1,-22.1,16.4
oklahoma,6,7,1,62.8,16.4,16.0
texas-christian,12,11,-1,49.3,10.0,17.1
oklahoma-state,14,14,0,46.9,8.4,16.1
iowa-state,41,39,-2,31.8,-3.3,13.3
kansas-state,45,44,-1,31.0,-4.7,14.9
texas,50,48,-2,29.2,-1.3,14.6
west-virginia,55,53,-2,27.3,-11.2,14.4
texas-tech,57,56,-1,25.5,-8.8,14.1
baylor,115,116,1,6.0,-27.5,15.6
kansas,122,121,-1,3.8,-39.6,14.3
washington,10,12,2,53.5,11.5,16.4
stanford,28,20,-8,41.1,3.8,16.7
washington-state,43,43,0,31.3,-14.3,14.1
oregon,37,37,0,34.8,2.1,15.3
california,82,81,-1,17.4,-19.9,13.6
oregon-state,123,123,0,3.4,-41.8,14.1
southern-california,16,18,2,45.4,-0.5,16.2
arizona-state,54,54,0,27.4,-11.1,14.5
arizona,40,40,0,31.9,-3.1,13.4
ucla,86,84,-2,16.7,-26.4,14.0
utah,59,61,2,24.7,-10.4,15.8
colorado,93,91,-2,14.8,-26.0,18.3
massachusetts,105,101,-4,9.3,-35.1,13.4
army,21,23,2,43.4,5.4,17.0
notre-dame,9,10,1,56.4,22.3,17.1
brigham-young,101,103,2,10.4,-30.3,16.2
central-florida,8,9,1,56.8,5.1,16.9
south-florida,27,27,0,41.4,-3.3,14.7
temple,79,78,-1,18.1,-23.7,15.9
cincinnati,104,105,1,9.6,-34.2,14.2
connecticut,112,110,-2,7.1,-37.1,15.0
east-carolina,125,125,0,3.0,-50.1,17.2
memphis,29,26,-3,39.9,-6.6,12.2
houston,48,47,-1,30.0,-9.7,15.1
navy,34,35,1,35.8,7.3,15.9
southern-methodist,58,60,2,25.2,-14.9,15.6
tulane,75,76,1,19.1,-16.2,17.0
tulsa,106,107,1,8.9,-24.1,16.5
boise-state,31,32,1,38.3,-5.6,13.5
colorado-state,60,62,2,23.9,-17.3,16.0
utah-state,76,75,-1,19.0,-21.9,13.8
air-force,68,68,0,22.3,-8.9,19.5
wyoming,73,73,0,19.8,-24.7,12.5
new-mexico,100,100,0,11.1,-24.3,17.5
fresno-state,38,33,-5,34.5,-6.5,17.0
san-diego-state,18,17,-1,45.3,0.6,14.7
nevada-las-vegas,94,94,0,14.6,-26.5,14.4
san-jose-state,131,131,0,0.0,-59.8,19.4
hawaii,117,118,1,5.5,-42.2,15.3
nevada,107,108,1,8.8,-31.7,13.5
akron,88,87,-1,16.0,-29.6,14.2
ohio,36,38,2,35.0,-3.8,12.9
buffalo,78,79,1,18.2,-23.4,14.6
miami-oh,96,96,0,13.9,-28.0,13.1
bowling-green-state,118,119,1,5.1,-39.4,14.8
kent-state,121,122,1,3.9,-44.2,16.1
toledo,26,30,4,42.1,-4.7,13.0
central-michigan,67,67,0,22.9,-23.2,12.8
northern-illinois,39,41,2,32.3,-8.1,12.9
western-michigan,66,66,0,23.1,-13.5,15.8
eastern-michigan,85,86,1,16.9,-21.2,12.7
ball-state,127,127,0,2.2,-51.0,22.4
florida-atlantic,23,29,6,43.0,1.1,16.6
florida-international,81,92,11,17.6,-31.7,13.2
marshall,70,71,1,21.7,-21.2,14.2
middle-tennessee-state,92,95,3,14.9,-30.0,14.5
western-kentucky,109,113,4,7.4,-45.0,21.8
old-dominion,110,111,1,7.4,-42.9,17.1
charlotte,128,128,0,1.8,-50.1,16.7
north-texas,61,57,-4,23.8,-23.1,16.2
southern-mississippi,63,64,1,23.6,-22.1,15.9
alabama-birmingham,77,77,0,18.9,-29.5,18.5
louisiana-tech,87,88,1,16.3,-27.1,15.3
texas-san-antonio,74,74,0,19.5,-23.2,15.8
rice,124,124,0,3.3,-42.4,15.1
texas-el-paso,130,130,0,0.3,-57.8,18.0
appalachian-state,53,59,6,27.7,-15.5,17.1
coastal-carolina,120,120,0,4.8,-44.4,24.1
georgia-southern,116,112,-4,6.0,-35.9,16.8
troy,42,42,0,31.7,-17.6,14.8
arkansas-state,64,58,-6,23.5,-20.6,13.3
georgia-state,103,99,-4,10.0,-41.0,14.5
new-mexico-state,99,102,3,11.2,-37.5,16.3
louisiana-lafayette,119,114,-5,4.9,-48.5,16.5
louisiana-monroe,108,106,-2,8.3,-37.8,14.1
idaho,111,117,6,7.3,-40.4,16.1
south-alabama,114,109,-5,6.4,-42.6,16.2
texas-state,126,126,0,2.6,-49.2,15.2
fcs,129,129,0,1.0,-50.3,15.6
