Conference,Score
Big Ten Conference,37.4
Southeastern Conference,34.7
Independent,34.1
Big 12 Conference,33.8
Atlantic Coast Conference,33.8
Pac-12 Conference,29.8
American Athletic Conference,26.5
Mountain West Conference,22.0
Mid-American Conference,19.9
Conference USA,16.7
Sun Belt Conference,13.2
FCS,1.4
