Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
ohio-state,2,0,-2,43.8,53.2,0.0
penn-state,13,0,-13,33.0,31.5,0.0
michigan-state,56,0,-56,23.9,13.4,0.0
michigan,3,0,-3,41.9,49.4,0.0
rutgers,114,0,-114,10.2,-14.1,0.0
indiana,65,0,-65,22.5,10.5,0.0
maryland,78,0,-78,19.6,4.7,0.0
wisconsin,9,0,-9,36.1,37.7,0.0
northwestern,43,0,-43,26.4,18.2,0.0
iowa,45,0,-45,25.6,16.7,0.0
purdue,124,0,-124,8.1,-18.4,0.0
nebraska,48,0,-48,24.9,15.3,0.0
minnesota,40,0,-40,27.0,19.4,0.0
illinois,104,0,-104,13.9,-6.8,0.0
clemson,4,0,-4,40.8,47.1,0.0
north-carolina-state,32,0,-32,28.6,22.7,0.0
louisville,6,0,-6,39.0,43.4,0.0
wake-forest,51,0,-51,24.3,14.1,0.0
boston-college,66,0,-66,21.8,9.0,0.0
florida-state,11,0,-11,35.0,35.5,0.0
syracuse,98,0,-98,15.8,-3.0,0.0
miami-fl,14,0,-14,32.4,30.4,0.0
virginia-tech,18,0,-18,31.1,27.7,0.0
georgia-tech,26,0,-26,29.5,24.5,0.0
duke,64,0,-64,22.8,11.0,0.0
virginia,101,0,-101,14.7,-5.1,0.0
pittsburgh,20,0,-20,30.9,27.3,0.0
north-carolina,52,0,-52,24.3,14.1,0.0
georgia,47,0,-47,25.1,15.7,0.0
south-carolina,89,0,-89,17.2,-0.2,0.0
kentucky,58,0,-58,23.6,12.8,0.0
missouri,71,0,-71,21.2,7.9,0.0
florida,37,0,-37,27.9,21.2,0.0
vanderbilt,59,0,-59,23.4,12.3,0.0
tennessee,36,0,-36,27.9,21.3,0.0
alabama,1,0,-1,48.1,61.8,0.0
auburn,5,0,-5,39.0,43.4,0.0
louisiana-state,7,0,-7,38.9,43.2,0.0
mississippi-state,46,0,-46,25.3,16.1,0.0
texas-am,24,0,-24,30.5,26.6,0.0
mississippi,63,0,-63,23.0,11.4,0.0
arkansas,60,0,-60,23.2,11.9,0.0
oklahoma,10,0,-10,35.1,35.7,0.0
texas-christian,61,0,-61,23.2,11.8,0.0
oklahoma-state,39,0,-39,27.1,19.7,0.0
iowa-state,90,0,-90,17.1,-0.2,0.0
kansas-state,21,0,-21,30.9,27.3,0.0
texas,53,0,-53,24.2,13.9,0.0
west-virginia,33,0,-33,28.4,22.3,0.0
texas-tech,95,0,-95,16.2,-2.2,0.0
baylor,50,0,-50,24.9,15.2,0.0
kansas,122,0,-122,9.1,-16.2,0.0
washington,8,0,-8,37.4,40.3,0.0
stanford,25,0,-25,29.8,25.0,0.0
washington-state,41,0,-41,27.0,19.4,0.0
oregon,75,0,-75,19.7,4.8,0.0
california,91,0,-91,16.9,-0.6,0.0
oregon-state,73,0,-73,20.2,5.9,0.0
southern-california,12,0,-12,33.9,33.2,0.0
arizona-state,83,0,-83,17.6,0.7,0.0
arizona,81,0,-81,18.6,2.7,0.0
ucla,79,0,-79,19.6,4.7,0.0
utah,38,0,-38,27.8,21.1,0.0
colorado,22,0,-22,30.7,26.9,0.0
massachusetts,120,0,-120,9.3,-16.0,0.0
army,15,0,-15,32.3,30.2,0.0
notre-dame,42,0,-42,26.8,19.0,0.0
brigham-young,34,0,-34,28.3,22.1,0.0
central-florida,69,0,-69,21.4,8.4,0.0
south-florida,30,0,-30,29.0,23.5,0.0
temple,27,0,-27,29.3,24.2,0.0
cincinnati,107,0,-107,13.2,-8.1,0.0
connecticut,109,0,-109,12.4,-9.8,0.0
