Conference,Score
Big Ten Conference,34.0
Atlantic Coast Conference,31.5
Southeastern Conference,31.5
Big 12 Conference,31.2
Independent,27.2
Pac-12 Conference,26.7
American Athletic Conference,23.9
Mountain West Conference,19.7
Mid-American Conference,16.3
Conference USA,13.8
Sun Belt Conference,10.4
FCS,0.7
