Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
ohio-state,2,2,0,43.8,53.2,0.0
penn-state,15,13,-2,33.0,31.5,0.0
michigan-state,57,56,-1,23.9,13.4,0.0
michigan,4,3,-1,41.9,49.4,0.0
rutgers,113,114,1,10.2,-14.1,0.0
indiana,65,65,0,22.5,10.5,0.0
maryland,77,78,1,19.6,4.7,0.0
wisconsin,10,9,-1,36.1,37.7,0.0
northwestern,44,43,-1,26.4,18.2,0.0
iowa,46,45,-1,25.6,16.7,0.0
purdue,121,124,3,8.1,-18.4,0.0
nebraska,49,48,-1,24.9,15.3,0.0
minnesota,40,40,0,27.0,19.4,0.0
illinois,103,104,1,13.9,-6.8,0.0
clemson,5,4,-1,40.8,47.1,0.0
north-carolina-state,33,32,-1,28.6,22.7,0.0
louisville,7,6,-1,39.0,43.4,0.0
wake-forest,52,51,-1,24.3,14.1,0.0
boston-college,66,66,0,21.8,9.0,0.0
florida-state,13,11,-2,35.0,35.5,0.0
syracuse,97,98,1,15.8,-3.0,0.0
miami-fl,17,14,-3,32.4,30.4,0.0
virginia-tech,21,18,-3,31.1,27.7,0.0
georgia-tech,28,26,-2,29.5,24.5,0.0
duke,64,64,0,22.8,11.0,0.0
virginia,100,101,1,14.7,-5.1,0.0
pittsburgh,23,20,-3,30.9,27.3,0.0
north-carolina,53,52,-1,24.3,14.1,0.0
georgia,48,47,-1,25.1,15.7,0.0
south-carolina,88,89,1,17.2,-0.2,0.0
kentucky,59,58,-1,23.6,12.8,0.0
missouri,71,71,0,21.2,7.9,0.0
florida,37,37,0,27.9,21.2,0.0
vanderbilt,60,59,-1,23.4,12.3,0.0
tennessee,36,36,0,27.9,21.3,0.0
alabama,1,1,0,48.1,61.8,0.0
auburn,6,5,-1,39.0,43.4,0.0
louisiana-state,8,7,-1,38.9,43.2,0.0
mississippi-state,47,46,-1,25.3,16.1,0.0
texas-am,27,24,-3,30.5,26.6,0.0
mississippi,63,63,0,23.0,11.4,0.0
arkansas,61,60,-1,23.2,11.9,0.0
oklahoma,12,10,-2,35.1,35.7,0.0
texas-christian,62,61,-1,23.2,11.8,0.0
oklahoma-state,39,39,0,27.1,19.7,0.0
iowa-state,89,90,1,17.1,-0.2,0.0
kansas-state,24,21,-3,30.9,27.3,0.0
texas,54,53,-1,24.2,13.9,0.0
west-virginia,34,33,-1,28.4,22.3,0.0
texas-tech,94,95,1,16.2,-2.2,0.0
baylor,51,50,-1,24.9,15.2,0.0
kansas,119,122,3,9.1,-16.2,0.0
washington,9,8,-1,37.4,40.3,0.0
stanford,3,25,22,42.1,35.7,0.0
washington-state,41,41,0,27.0,19.4,0.0
oregon,74,75,1,19.7,4.8,0.0
california,90,91,1,16.9,-0.6,0.0
oregon-state,109,73,-36,12.9,-2.3,0.0
southern-california,14,12,-2,33.9,33.2,0.0
