Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
ohio-state,2,4,2,67.9,59.4,17.9
penn-state,6,8,2,58.4,39.0,12.2
michigan-state,19,21,2,44.3,29.3,7.7
michigan,14,16,2,49.4,36.7,14.9
rutgers,84,96,12,16.8,8.0,8.6
indiana,68,56,-12,24.2,14.5,4.9
maryland,69,45,-24,24.2,14.5,11.2
wisconsin,4,5,1,62.3,44.0,14.4
northwestern,59,72,13,25.8,17.7,5.4
iowa,33,41,8,32.4,20.1,6.4
purdue,67,52,-15,24.7,15.4,12.6
nebraska,76,68,-8,19.9,9.9,5.2
minnesota,62,47,-15,25.5,17.1,8.8
illinois,111,101,-10,8.7,-12.2,5.1
clemson,7,2,-5,57.6,45.3,17.3
north-carolina-state,20,23,3,43.8,26.4,7.1
louisville,38,28,-10,31.4,23.7,12.5
wake-forest,26,27,1,37.0,27.8,9.5
boston-college,77,88,11,19.1,8.1,3.5
florida-state,41,67,26,30.2,33.9,10.8
syracuse,65,73,8,24.9,11.7,4.1
miami-fl,10,15,5,51.1,31.7,9.8
virginia-tech,25,24,-1,39.0,21.8,8.7
georgia-tech,27,22,-5,36.9,32.5,10.0
duke,42,36,-6,30.1,21.4,10.0
virginia,51,60,9,28.1,6.2,6.7
pittsburgh,95,89,-6,13.7,3.7,8.3
north-carolina,104,103,-1,9.6,1.2,5.0
georgia,3,3,0,64.9,45.4,14.5
south-carolina,49,57,8,29.0,11.7,4.9
kentucky,39,44,5,30.8,10.1,4.4
missouri,107,106,-1,8.9,-4.1,7.1
florida,64,55,-9,25.2,16.5,6.2
vanderbilt,93,83,-10,14.0,-3.0,7.9
tennessee,83,76,-7,17.1,0.3,6.8
alabama,1,1,0,81.1,65.2,21.2
auburn,17,13,-4,44.8,36.5,14.2
louisiana-state,28,38,10,36.3,23.1,14.9
mississippi-state,24,29,5,40.1,32.9,13.4
texas-am,29,34,5,34.7,20.7,8.4
mississippi,86,98,12,16.2,-1.5,6.6
arkansas,80,75,-5,18.0,11.2,5.3
oklahoma,11,14,3,50.9,38.8,13.6
texas-christian,5,9,4,58.9,39.7,15.0
oklahoma-state,13,17,4,49.8,37.2,13.0
iowa-state,46,58,12,29.3,14.9,6.0
kansas-state,58,49,-9,25.8,17.7,8.0
texas,50,40,-10,29.0,24.2,10.4
west-virginia,45,54,9,29.5,15.2,6.7
texas-tech,35,30,-5,31.7,18.9,6.8
baylor,117,114,-3,6.1,-3.6,6.2
kansas,123,120,-3,3.6,-21.8,5.6
washington,9,6,-3,51.8,37.3,12.9
stanford,22,26,4,42.2,32.4,10.9
washington-state,31,20,-11,33.3,11.8,5.7
oregon,43,32,-11,29.9,20.9,11.1
california,75,86,11,21.0,4.6,2.7
oregon-state,116,115,-1,6.1,-11.4,6.8
southern-california,18,18,0,44.4,27.1,11.5
arizona-state,72,77,5,22.6,11.4,5.8
arizona,30,42,12,34.2,23.1,8.5
ucla,89,78,-11,15.5,-3.0,2.3
utah,37,33,-4,31.5,18.5,5.7
colorado,73,71,-2,22.4,7.2,8.4
massachusetts,127,126,-1,2.0,-24.1,7.3
army,23,25,2,40.1,29.1,12.7
notre-dame,8,10,2,54.6,44.1,13.9
brigham-young,113,112,-1,7.6,-5.9,4.9
central-florida,12,11,-1,50.5,31.0,13.6
south-florida,16,19,3,44.9,22.2,7.7
temple,102,95,-7,10.4,-11.1,11.4
cincinnati,106,102,-4,9.0,-9.1,4.9
connecticut,118,124,6,5.7,-19.6,6.8
east-carolina,131,131,0,0.0,-33.9,15.3
memphis,53,63,10,27.2,5.0,4.8
houston,54,31,-23,27.2,11.5,7.9
navy,15,7,-8,48.6,35.6,12.1
southern-methodist,44,46,2,29.8,15.8,8.7
tulane,56,35,-21,26.4,18.8,7.6
tulsa,88,99,11,15.5,8.8,6.8
boise-state,36,53,17,31.6,18.7,6.9
colorado-state,32,39,7,32.8,17.7,6.3
utah-state,90,79,-11,15.3,-0.4,3.8
air-force,71,74,3,23.1,23.8,14.2
wyoming,85,90,5,16.3,-6.8,5.8
new-mexico,70,48,-22,23.9,13.8,6.1
fresno-state,34,61,27,32.3,19.9,12.7
san-diego-state,21,12,-9,42.6,24.6,8.8
nevada-las-vegas,87,84,-3,15.7,5.3,7.5
san-jose-state,130,129,-1,0.9,-30.3,10.5
hawaii,110,113,3,8.8,-14.6,4.5
nevada,114,117,3,6.7,-9.2,5.6
akron,81,87,6,17.8,-1.2,6.4
ohio,60,65,5,25.7,6.5,7.0
buffalo,92,80,-12,14.8,-1.3,9.6
miami-oh,108,104,-4,8.9,-9.5,2.7
bowling-green-state,122,123,1,3.7,-20.3,9.6
kent-state,115,118,3,6.6,-15.6,5.2
toledo,40,59,19,30.7,9.9,4.8
central-michigan,112,105,-7,8.0,-16.3,5.3
northern-illinois,52,62,10,28.0,12.7,4.3
western-michigan,47,37,-10,29.2,19.6,8.7
eastern-michigan,94,91,-3,13.9,0.8,2.0
ball-state,109,107,-2,8.8,-11.9,6.5
florida-atlantic,74,69,-5,22.0,10.1,12.2
florida-international,98,108,10,12.7,-12.8,6.7
marshall,66,70,4,24.9,1.6,5.8
middle-tennessee-state,99,93,-6,12.4,-6.6,3.6
western-kentucky,91,92,1,14.9,-9.1,10.8
old-dominion,121,116,-5,4.3,-23.0,8.9
charlotte,126,127,1,2.0,-22.7,9.1
north-texas,55,64,9,26.4,10.1,8.9
southern-mississippi,61,66,5,25.7,9.0,3.5
alabama-birmingham,78,81,3,18.9,-2.5,12.3
