Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
ohio-state,1,2,1,70.8,31.6,17.2
penn-state,6,7,1,62.9,22.9,14.1
michigan-state,13,16,3,47.9,8.4,13.3
michigan,20,21,1,43.7,10.6,17.8
rutgers,89,90,1,15.2,-18.8,15.1
indiana,60,62,2,23.0,-6.9,12.8
maryland,82,83,1,17.3,-13.4,18.2
wisconsin,4,3,-1,70.1,24.8,15.6
northwestern,16,18,2,46.2,6.0,11.7
iowa,30,31,1,38.7,6.4,12.4
purdue,43,46,3,32.4,1.7,14.2
nebraska,92,91,-1,14.6,-20.5,17.4
minnesota,65,65,0,22.0,-9.1,16.0
illinois,114,114,0,6.5,-33.2,15.4
clemson,5,5,0,69.5,25.0,17.5
north-carolina-state,24,29,5,42.0,5.5,13.5
louisville,27,22,-5,40.4,9.3,15.9
wake-forest,31,33,2,38.1,5.3,14.1
boston-college,41,36,-5,33.0,3.0,10.9
florida-state,38,47,9,33.2,3.2,17.8
syracuse,80,81,1,17.4,-12.9,13.9
miami-fl,18,13,-5,45.9,5.6,15.2
virginia-tech,25,20,-5,42.0,5.5,13.2
georgia-tech,47,44,-3,31.2,7.4,14.8
duke,45,52,7,31.4,-0.2,16.5
virginia,77,72,-5,17.8,-21.6,13.3
pittsburgh,71,71,0,21.4,-10.5,14.0
north-carolina,99,98,-1,12.6,-18.9,15.2
georgia,3,4,1,70.2,25.9,15.6
south-carolina,48,49,1,29.9,-11.5,13.7
kentucky,61,60,-1,22.5,-16.9,15.7
missouri,54,50,-4,27.1,-8.3,11.7
florida,78,80,2,17.8,-15.0,17.1
vanderbilt,98,97,-1,12.7,-30.3,20.9
tennessee,102,103,1,10.5,-31.3,19.6
alabama,2,1,-1,70.7,27.6,21.4
auburn,10,10,0,53.7,16.6,15.6
louisiana-state,22,24,2,43.0,3.2,18.0
mississippi-state,19,23,4,45.1,10.2,15.8
texas-am,56,56,0,24.9,-12.5,17.4
mississippi,86,88,2,16.3,-26.7,16.0
arkansas,94,94,0,14.4,-21.0,18.1
oklahoma,7,6,-1,62.4,16.3,15.7
texas-christian,12,12,0,49.5,9.2,17.4
oklahoma-state,14,15,1,47.5,7.9,16.5
iowa-state,42,42,0,32.8,-3.6,12.6
kansas-state,39,48,9,33.1,-3.1,15.2
texas,46,51,5,31.2,-0.5,14.8
west-virginia,57,54,-3,24.3,-13.5,15.3
texas-tech,59,61,2,23.6,-9.2,14.3
baylor,116,116,0,6.0,-27.4,16.2
