Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
ohio-state,11,11,0,52.6,49.3,21.2
penn-state,9,12,3,52.9,35.7,14.7
michigan-state,45,35,-10,29.5,16.7,7.5
michigan,4,7,3,58.7,43.4,18.5
rutgers,84,77,-7,17.4,11.6,9.4
indiana,51,78,27,26.6,11.6,3.5
maryland,39,18,-21,31.5,20.2,13.6
wisconsin,5,5,0,58.4,46.9,16.6
northwestern,69,69,0,23.7,6.5,6.3
iowa,34,24,-10,33.6,18.8,7.7
purdue,53,41,-12,25.9,16.8,13.4
nebraska,61,80,19,25.3,15.6,6.2
minnesota,19,17,-2,44.5,27.4,10.1
illinois,86,89,3,17.1,-4.9,5.4
clemson,2,2,0,66.2,53.4,20.7
north-carolina-state,36,58,22,32.0,16.3,7.2
louisville,23,21,-2,42.2,32.6,15.7
wake-forest,14,19,5,48.3,29.5,9.1
boston-college,99,98,-1,14.0,2.5,4.4
florida-state,78,66,-12,20.0,25.0,13.3
syracuse,71,63,-8,21.8,8.6,4.7
miami-fl,25,36,11,41.1,26.8,10.3
virginia-tech,21,29,8,43.3,22.9,10.3
georgia-tech,30,49,19,35.7,27.6,10.8
duke,13,16,3,48.8,30.2,11.6
virginia,72,100,28,21.6,-0.3,5.3
pittsburgh,102,88,-14,13.5,1.1,9.2
north-carolina,85,82,-3,17.2,11.0,5.3
georgia,8,13,5,55.5,39.2,12.8
south-carolina,62,70,8,25.0,5.1,5.8
kentucky,44,33,-11,29.9,12.9,5.5
missouri,111,106,-5,9.5,-9.6,5.8
florida,48,65,17,29.1,16.1,7.7
vanderbilt,54,26,-28,25.8,6.4,7.5
tennessee,64,61,-3,24.6,4.5,6.9
alabama,1,1,0,75.5,65.8,24.6
auburn,24,34,10,41.2,31.0,17.6
louisiana-state,26,31,5,38.5,26.7,17.7
mississippi-state,18,3,-15,45.7,38.2,16.0
texas-am,37,48,11,31.9,16.1,10.4
mississippi,82,85,3,17.9,-3.6,6.3
arkansas,76,68,-8,20.4,12.8,6.3
oklahoma,6,6,0,57.4,41.7,15.9
texas-christian,3,9,6,59.0,43.8,15.0
oklahoma-state,20,4,-16,43.6,34.8,15.6
iowa-state,63,67,4,24.8,8.5,4.4
kansas-state,40,37,-3,31.1,19.5,10.1
texas,65,59,-6,24.5,22.2,11.4
west-virginia,42,52,10,30.2,13.4,8.5
texas-tech,32,51,19,34.9,13.9,5.5
baylor,113,117,4,8.9,0.7,7.8
kansas,115,115,0,7.9,-13.7,6.3
washington,7,8,1,57.3,41.5,14.5
stanford,35,55,20,33.3,31.6,13.5
washington-state,38,40,2,31.6,7.3,6.3
oregon,27,14,-13,38.4,26.5,12.7
california,59,47,-12,25.5,6.0,2.4
oregon-state,117,120,3,7.1,-16.1,8.3
southern-california,12,10,-2,49.9,31.6,14.5
arizona-state,75,101,26,21.0,7.1,3.2
arizona,49,38,-11,27.3,19.8,9.1
ucla,94,79,-15,16.0,-2.9,1.9
utah,29,32,3,37.7,15.4,7.1
