Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
ohio-state,5,4,-1,67.9,35.3,19.3
penn-state,10,11,1,59.5,23.8,16.1
michigan-state,22,23,1,44.6,9.6,15.0
michigan,15,14,-1,49.2,16.4,18.1
rutgers,82,75,-7,18.6,-10.7,14.8
indiana,59,74,15,26.3,-0.9,13.8
maryland,75,70,-5,21.3,-4.1,16.5
wisconsin,2,2,0,76.2,30.6,17.8
northwestern,23,31,8,44.3,9.2,13.8
iowa,41,35,-6,34.5,7.4,14.0
purdue,50,58,8,30.0,7.1,16.6
nebraska,83,82,-1,18.4,-11.4,15.0
minnesota,63,51,-12,25.5,-2.7,15.0
illinois,111,113,2,8.3,-26.2,14.5
clemson,3,3,0,69.2,29.2,18.8
north-carolina-state,33,25,-8,39.7,8.8,15.0
louisville,25,36,11,42.5,13.6,17.5
wake-forest,30,32,2,40.8,10.6,15.1
boston-college,42,47,5,33.6,5.7,12.8
florida-state,55,72,17,27.2,6.2,18.6
syracuse,77,67,-10,20.6,-5.7,13.7
miami-fl,8,8,0,61.6,14.6,16.2
virginia-tech,21,22,1,44.9,10.0,14.2
georgia-tech,39,29,-10,36.2,15.0,15.3
duke,54,71,17,27.3,1.3,17.5
virginia,69,65,-4,23.8,-12.8,14.5
pittsburgh,81,78,-3,19.6,-8.4,14.9
north-carolina,96,105,9,14.7,-13.3,15.1
georgia,4,5,1,68.1,27.8,18.2
south-carolina,44,43,-1,33.5,-7.1,14.0
kentucky,53,49,-4,27.8,-11.0,14.6
missouri,52,60,8,29.1,-2.7,13.6
florida,78,88,10,20.4,-9.8,15.8
vanderbilt,103,100,-3,11.2,-29.4,18.8
tennessee,98,97,-1,13.8,-22.8,16.3
alabama,1,1,0,79.2,34.0,22.0
auburn,9,10,1,60.3,24.9,16.9
louisiana-state,24,28,4,42.7,6.7,18.9
mississippi-state,14,16,2,49.6,17.1,16.4
texas-am,46,46,0,31.8,-4.4,16.0
mississippi,93,90,-3,15.7,-23.7,15.8
arkansas,89,86,-3,16.9,-15.0,16.2
oklahoma,7,7,0,62.2,20.4,16.8
texas-christian,12,12,0,57.4,20.9,18.1
oklahoma-state,16,13,-3,47.8,14.3,16.6
iowa-state,40,42,2,35.6,1.9,14.2
kansas-state,49,55,6,31.1,0.9,15.4
texas,43,48,5,33.5,5.6,15.3
west-virginia,47,41,-6,31.4,-5.0,14.7
texas-tech,66,57,-9,24.7,-4.3,14.7
baylor,117,117,0,6.8,-23.5,15.9
kansas,123,121,-2,4.6,-34.1,14.6
washington,13,15,2,52.2,13.9,16.9
stanford,27,26,-1,42.0,5.7,17.1
washington-state,35,37,2,37.0,-6.9,14.4
oregon,45,52,7,33.0,4.5,16.0
california,80,79,-1,19.6,-15.3,14.0
oregon-state,122,119,-3,4.7,-33.9,13.9
southern-california,17,17,0,46.8,5.1,16.4
arizona-state,58,62,4,26.3,-8.0,15.4
arizona,37,27,-10,36.4,3.3,14.0
ucla,91,87,-4,16.8,-21.2,14.1
utah,71,66,-5,23.1,-7.7,16.2
colorado,84,84,0,18.0,-18.7,17.7
massachusetts,101,107,6,12.3,-26.6,14.3
army,20,18,-2,45.0,10.1,17.7
notre-dame,6,6,0,64.5,30.6,18.3
brigham-young,109,108,-1,9.6,-26.7,16.5
central-florida,11,9,-2,59.2,11.7,17.8
south-florida,18,19,1,46.3,1.6,15.2
temple,85,83,-2,18.0,-18.8,16.7
cincinnati,108,103,-5,10.0,-27.3,14.2
connecticut,112,114,2,8.3,-32.5,15.6
east-carolina,120,126,6,5.0,-42.4,18.2
memphis,28,34,6,41.7,-4.2,12.9
houston,51,44,-7,29.4,-5.8,15.3
navy,29,24,-5,40.8,14.1,16.5
southern-methodist,60,53,-7,26.2,-8.3,15.7
tulane,76,81,5,21.1,-12.0,16.8
tulsa,104,106,2,10.6,-17.4,16.3
boise-state,26,30,4,42.5,0.6,14.1
colorado-state,61,61,0,26.1,-10.9,15.7
utah-state,73,80,7,22.0,-16.0,14.4
air-force,74,69,-5,21.7,-3.0,18.9
wyoming,67,59,-8,24.5,-16.4,13.1
new-mexico,100,99,-1,13.4,-17.1,16.9
fresno-state,38,39,1,36.3,-2.8,17.8
san-diego-state,19,20,1,45.2,4.4,15.2
